Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,RILC
276,0.0266194,0.0720898,0.0335672,0,0.0140291,0.0480816,0.0238826,0,0.039999,0.0563674,0.0472806,0.031217,0.0199028,0.0598396,0.0362153,0.0436932,0.0719293,0.0673941,0.0313289,0.0649895,0.0674887,0.0376181,0.0468954,0.0533187,0.0451291,0.0162477,0.0106844,0.0243018,0,0.0258762,0.0518549,0.0205705,0.0286706,0,0.0345619,0.0766508,0.00936543,0.0289456,0.0532165,0.0444037,0.0252986,0.0301278,0.046817,0.0463504,0.024556,0.0296758,0.0141614,0.0349707,0.0122096,0.0261127,0.010808,0.0261326,0.0624332,0.053355,0,0,0,0,0.0193979
277,0.0266028,0.0722362,0.0329852,0,0.0143215,0.0485657,0.0239434,0,0.0400018,0.0564899,0.046855,0.0320781,0.01927,0.0598819,0.0360728,0.0444077,0.0728241,0.0675318,0.031773,0.0653524,0.0679497,0.0381729,0.0470038,0.0532427,0.0452272,0.0162386,0.0107556,0.0247963,0,0.0260329,0.0523997,0.0205865,0.0285992,0,0.0344382,0.0767532,0.00952571,0.0288403,0.0530516,0.0441146,0.0251519,0.029774,0.0467388,0.0465965,0.0247391,0.0295483,0.0141884,0.03516,0.0117591,0.0261313,0.0107504,0.0258742,0.0625391,0.0531842,0,0,0,0,0.0193169
278,0.0265421,0.0723257,0.0322818,0,0.0146389,0.0490571,0.023982,0,0.0400054,0.0565489,0.0459688,0.0327186,0.0185398,0.0598742,0.0359323,0.0450378,0.0736301,0.0676386,0.0322254,0.0655236,0.0682738,0.0386297,0.0468359,0.0520214,0.0453379,0.0162488,0.0108174,0.0253282,0,0.0262301,0.0528952,0.0205899,0.0285133,0,0.0343956,0.0769012,0.00967359,0.0287645,0.0531724,0.043847,0.0250129,0.0294088,0.0467108,0.0468733,0.0248767,0.0294205,0.014203,0.0353195,0.0113173,0.0262382,0.0107029,0.0256309,0.0626443,0.0529936,0,0,0,0,0.0194309
279,0.0266,0.0724161,0.0315378,0,0.0149385,0.0494484,0.024051,0,0.0400235,0.0566002,0.044887,0.0331411,0.0178204,0.0597275,0.0358264,0.0455437,0.0742843,0.0676506,0.0326542,0.065532,0.0684427,0.0388667,0.0464428,0.0497936,0.0454202,0.0162642,0.0108356,0.025826,0,0.0263311,0.0534503,0.0206022,0.0284416,0,0.0344017,0.0770175,0.00976088,0.0288076,0.0533528,0.0435368,0.0252056,0.0291272,0.0465994,0.0470513,0.0250177,0.0293504,0.014219,0.0354731,0.0108698,0.0263065,0.0106226,0.0254535,0.0627826,0.0529367,0,0,0,0,0.0192423
280,0.0266405,0.0724992,0.0305916,0,0.0154184,0.0499782,0.024148,0,0.0400431,0.0565932,0.0434271,0.033579,0.0170399,0.0595606,0.0356152,0.0459476,0.074785,0.0676565,0.0330576,0.0654049,0.0685152,0.0388544,0.0457278,0.0466353,0.0455576,0.016344,0.0108205,0.0262733,0,0.0263092,0.0540556,0.020634,0.0283911,0,0.034315,0.0772294,0.0099079,0.028867,0.0535371,0.043229,0.0255662,0.0286793,0.0464763,0.0472649,0.0251973,0.0293252,0.0142629,0.0356402,0.0103956,0.0263647,0.0106556,0.0252155,0.0628812,0.052788,0,0,0,0,0.0193676
281,0.0265251,0.0725596,0.0297753,0,0.0160123,0.0505922,0.024252,0,0.0400942,0.0566152,0.0417549,0.033952,0.0162536,0.0594218,0.0354745,0.0462244,0.0751599,0.0675917,0.0333091,0.0651294,0.068493,0.0387043,0.0447475,0.0425598,0.0457322,0.0164157,0.0108981,0.0268816,0,0.0264802,0.0543774,0.0207007,0.0282933,0,0.0340378,0.0775323,0.00996925,0.02893,0.0534428,0.0429028,0.02588,0.0281028,0.0463299,0.0475507,0.0254353,0.0292282,0.0142627,0.0358685,0.00987167,0.0264207,0.0107472,0.0249386,0.0629308,0.0527018,0,0,0,0,0.0195046
282,0.0263766,0.0725924,0.029387,0,0.0166969,0.0512288,0.0244124,0,0.0401593,0.0566185,0.0398848,0.0342327,0.0154878,0.0592001,0.0353177,0.0463481,0.0752561,0.0674234,0.0335384,0.0646894,0.0684288,0.0386393,0.0435131,0.0376759,0.0459421,0.0165402,0.0109519,0.0276574,0,0.026771,0.0544328,0.0208005,0.0281467,0,0.0336671,0.077832,0.00992973,0.0290108,0.0533342,0.0425703,0.0258201,0.0274808,0.0461315,0.0478282,0.0256893,0.0291396,0.0142847,0.036083,0.00931668,0.0265031,0.0107408,0.0246998,0.0629885,0.0528172,0,0,0,0,0.0195781
283,0.0263726,0.0725889,0.0296414,0,0.0174641,0.0519595,0.0245684,0,0.0402062,0.0565825,0.0382954,0.0344518,0.0148405,0.0589855,0.0353748,0.0462576,0.0750546,0.0671737,0.0338387,0.0641949,0.0683202,0.0386416,0.042348,0.0320873,0.0461838,0.0167116,0.0109797,0.0285793,0,0.0270655,0.0543224,0.0209157,0.0279543,0,0.0336198,0.0781324,0.00991278,0.0292011,0.0532957,0.0422286,0.0261081,0.0267945,0.0459123,0.0481471,0.0259333,0.0290827,0.0143304,0.0362721,0.00863278,0.0266508,0.0107224,0.0245423,0.0630421,0.0526581,0,0,0,0,0.0196304
284,0.0262616,0.0726134,0.0304343,0,0.0185885,0.052949,0.024698,0,0.0402685,0.0564069,0.0371565,0.0346876,0.0146845,0.0586913,0.0354033,0.0459982,0.0743665,0.0669103,0.0343775,0.0636842,0.0680828,0.0388331,0.041254,0.0263512,0.0464658,0.0168996,0.0110317,0.0296624,0,0.0273914,0.0539822,0.0210186,0.0277238,0,0.0336592,0.0785402,0.00993078,0.0295421,0.0533834,0.0418366,0.0267519,0.0260371,0.0456297,0.0484932,0.0261908,0.0290236,0.0143949,0.0364843,0.00786524,0.0268196,0.0107218,0.0244099,0.0631012,0.0522815,0,0,0,0,0.0198401
285,0.0261203,0.072683,0.0322202,0,0.0197926,0.053727,0.0248951,0,0.0404135,0.0562032,0.0363252,0.0345587,0.0154487,0.0582439,0.0352859,0.0455776,0.0731474,0.0665512,0.034871,0.0631718,0.0676998,0.0390551,0.040388,0.0207091,0.0467489,0.0171025,0.011099,0.0307057,0,0.0277317,0.0533594,0.0211807,0.02745,0,0.0335391,0.0789181,0.00990519,0.030001,0.0535006,0.0414338,0.0274747,0.0253308,0.0452544,0.0486714,0.0264493,0.0290423,0.0144398,0.0366906,0.0072254,0.0269962,0.0106993,0.0242757,0.0632082,0.0519939,0,0,0,0,0.0200679
286,0.0260657,0.0728148,0.0338158,0,0.0212966,0.0545131,0.0250938,0,0.040568,0.0558096,0.0357566,0.0343742,0.0173651,0.057799,0.0349964,0.0450707,0.0714137,0.0662172,0.03539,0.0623454,0.0671014,0.0392063,0.0394106,0.0159177,0.047093,0.0172325,0.0113152,0.0318238,0,0.0280971,0.0523277,0.021379,0.0271103,0,0.0333833,0.0793896,0.00979312,0.0306202,0.053406,0.0409272,0.0281993,0.0246921,0.0447919,0.0487602,0.0267927,0.0291204,0.0144842,0.0369047,0.00669105,0.0272088,0.0106057,0.0241584,0.0633151,0.0518125,0,0,0,0,0.0202605
287,0.0259233,0.0729185,0.0344838,0,0.0228609,0.0553094,0.0252183,0,0.0407092,0.0555343,0.03539,0.0340066,0.0203094,0.0573607,0.0347107,0.0440771,0.0689542,0.0657935,0.0356107,0.0610863,0.0662931,0.0390535,0.0380994,0.0125579,0.0474461,0.0172752,0.0116579,0.0328637,0,0.0285537,0.0513161,0.0215863,0.0267992,0,0.0332206,0.0799448,0.00964565,0.0312074,0.0534385,0.0404524,0.0284262,0.0240742,0.0443385,0.0488133,0.0271354,0.0291131,0.0145652,0.03716,0.00633659,0.0273687,0.0104841,0.0240306,0.0633645,0.0517515,0,0,0,0,0.0204089
288,0.0257937,0.0730107,0.0336888,0,0.0243603,0.0560469,0.0253408,0,0.0407855,0.0555702,0.0353229,0.0336472,0.023802,0.0570437,0.0345394,0.0430143,0.0660094,0.0653534,0.035296,0.0595322,0.0651589,0.0388058,0.0361322,0.0109911,0.0477557,0.0173557,0.011912,0.0338597,0,0.0288128,0.0505328,0.0217301,0.0265051,0,0.033092,0.0805267,0.00955232,0.0316042,0.053472,0.0400364,0.0284536,0.0234982,0.0439794,0.048853,0.0273772,0.0290463,0.0146141,0.0372845,0.00624402,0.0275841,0.0103861,0.0238948,0.0633984,0.0515911,0,0,0,0,0.0204986
289,0.025868,0.0733827,0.0349903,0,0.0226706,0.0563544,0.024697,0,0.0416175,0.0554823,0.035336,0.0326088,0.0224311,0.0560181,0.0350367,0.0407558,0.0634053,0.064639,0.034126,0.0602016,0.0660867,0.0394324,0.0357368,0.0125936,0.0479543,0.0170942,0.011206,0.0316158,0,0.027955,0.0500359,0.0215489,0.0263851,0,0.0331779,0.0811764,0.00838501,0.0327652,0.0525076,0.0396435,0.0287358,0.0222451,0.0432617,0.0486779,0.0286292,0.0275024,0.0141993,0.0383282,0.00637512,0.0276271,0.0099086,0.0236607,0.0638353,0.051493,0,0,0,0,0.0206543
290,0.0260732,0.0735026,0,0,0.0227519,0.0570464,0.0242755,0,0.0421006,0.0546275,0.0418825,0.0322481,0.0195368,0.0555323,0.0354229,0.039289,0.0625865,0.065043,0.0335013,0.0590738,0.0659951,0.0372689,0.0332755,0.0177252,0.0480563,0.0169677,0.0108649,0.0314677,0,0.0279567,0.0498502,0.0214539,0.0257926,0,0.0327742,0.0814922,0.0088253,0.0331623,0.051525,0.0389268,0.0289175,0.0216409,0.0429998,0.0485509,0.0286058,0.0273761,0.0138675,0.0380301,0.00649551,0.0283001,0.00977517,0.023493,0.063975,0.0517185,0,0,0,0,0.0198909
291,0.0258195,0.0740187,0.0412904,0,0.0203874,0.0574722,0.0233472,0,0.043147,0.0542546,0.0394325,0.0314992,0.0197178,0.0538317,0.0358537,0.0374311,0.0612825,0.0650125,0.0337966,0.0631552,0.0690441,0.0406459,0.0382368,0.0190554,0.048056,0.016484,0.0100322,0.0321911,0,0.0278418,0.049881,0.0213508,0.0257632,0,0.0334083,0.081741,0.00860517,0.032957,0.0511895,0.0385742,0.0287139,0.0218439,0.0426566,0.0479917,0.0286721,0.027846,0.0144916,0.0380587,0.0059135,0.0279524,0.00890851,0.0230859,0.0646664,0.0513035,0,0,0,0,0.0208486
292,0.0257445,0.0736966,0,0,0.0233032,0.0576605,0.0234808,0,0.0428583,0.0539611,0.0451533,0.0316777,0.0186247,0.0541041,0.0358666,0.037523,0.0615886,0.0655085,0.0341005,0.0609012,0.0679887,0.0379366,0.0345376,0.0228501,0.0481683,0.0165565,0.0104062,0.0320584,0,0.0276508,0.0498024,0.0214509,0.0251392,0,0.0326708,0.0820362,0.00872387,0.0335542,0.0507618,0.0379768,0.0288785,0.0213456,0.0425265,0.0482996,0.0283811,0.0274511,0.013835,0.0377493,0.00652988,0.0286996,0.00925759,0.0231416,0.0642139,0.0518787,0,0,0,0,0.019782
293,0.0256112,0.0737105,0,0,0.0235398,0.057704,0.0233259,0,0.0429166,0.0539545,0.0454318,0.0317164,0.0187429,0.0538195,0.0359508,0.0373756,0.061472,0.0655235,0.0343018,0.061071,0.0681845,0.0380041,0.0345204,0.0231342,0.048163,0.0165109,0.0105098,0.0323414,0,0.0272389,0.0497337,0.0215028,0.0247751,0,0.0326052,0.0822963,0.00832188,0.0335083,0.0506446,0.0374949,0.028795,0.0212935,0.0424513,0.0481406,0.0281109,0.0273935,0.0138094,0.0375906,0.00675391,0.0289324,0.00912109,0.0230413,0.0641076,0.0521946,0,0,0,0,0.0196928
294,0.0255952,0.0736603,0,0,0.023374,0.0575507,0.0233103,0,0.0428115,0.0540725,0.0450691,0.0319387,0.0190223,0.0538742,0.0359708,0.0376552,0.0615131,0.0652612,0.0342123,0.0607965,0.0678565,0.0379058,0.0342913,0.0219951,0.0481095,0.0165161,0.0107629,0.0326704,0,0.026615,0.0496773,0.0215809,0.0244447,0,0.0324721,0.0824937,0.0077379,0.0333237,0.0507277,0.0370413,0.0287024,0.0213383,0.0424092,0.0482142,0.0277674,0.027451,0.013764,0.037355,0.00697441,0.0290819,0.00914934,0.0229628,0.0638869,0.0524323,0,0,0,0,0.0195552
295,0.0256282,0.0735906,0,0,0.0230743,0.0571881,0.0234402,0,0.0425749,0.0543482,0.0437139,0.0323014,0.0195883,0.0543083,0.0359498,0.0384873,0.0617645,0.0648542,0.0339838,0.0601401,0.0671014,0.0377603,0.0340278,0.0199544,0.0480628,0.0166036,0.0111465,0.0328695,0,0.0260033,0.0497139,0.0216961,0.0240431,0,0.0322342,0.0825483,0.00732678,0.0330513,0.0509042,0.0366118,0.0285456,0.021523,0.0424567,0.0485694,0.0272875,0.0275484,0.0136739,0.0370205,0.00730857,0.0292809,0.00925336,0.0229129,0.0636028,0.0527611,0,0,0,0,0.0195072
296,0.025509,0.0734937,0,0,0.0229394,0.0567311,0.0237064,0,0.0421909,0.0545927,0.0416321,0.0328832,0.0207669,0.0549226,0.0359016,0.0398056,0.0623491,0.0645942,0.0335594,0.0592405,0.0660172,0.037622,0.0336962,0.0174932,0.0480285,0.0167889,0.0115987,0.0328637,0,0.0252028,0.0497596,0.021893,0.0237087,0,0.0319909,0.0825443,0.00735455,0.0326906,0.0512224,0.0362297,0.028328,0.0217977,0.0425848,0.0486445,0.0267707,0.0276271,0.0135756,0.0366811,0.00785683,0.0295651,0.00944571,0.0228932,0.0632639,0.0530316,0,0,0,0,0.0195692
297,0.0252244,0.0735447,0.0342281,0,0.0225336,0.0561867,0.0238339,0,0.0419846,0.0549151,0.0351749,0.0334095,0.0229625,0.0552188,0.0358254,0.040652,0.0625721,0.0642114,0.0333037,0.0606512,0.066262,0.0400014,0.0366616,0.0134488,0.0479324,0.0168432,0.0118106,0.0331701,0,0.0242293,0.0498698,0.0221192,0.0237202,0,0.0322836,0.0825436,0.00749847,0.0319776,0.0519422,0.0361829,0.0278673,0.0224008,0.0426844,0.0482291,0.0263659,0.0278957,0.0137776,0.0364852,0.00845599,0.0293003,0.00928228,0.0229243,0.0631669,0.0530024,0,0,0,0,0.020075
298,0.0249947,0.0732168,0.0347695,0,0.02398,0.0557168,0.024669,0,0.040952,0.0550878,0.0351988,0.0346315,0.0264854,0.0564085,0.0353513,0.0426447,0.0639531,0.0646921,0.0337241,0.0587086,0.0645616,0.0387557,0.034617,0.012809,0.0478819,0.0173027,0.0127725,0.0366095,0,0.0244182,0.0498437,0.0225962,0.0234175,0,0.0319545,0.0821118,0.0082259,0.0303423,0.0527399,0.0359917,0.0268759,0.0239095,0.0433682,0.0478213,0.0244123,0.0300055,0.014337,0.0346521,0.00986076,0.0296754,0.00983888,0.0230078,0.0625592,0.0532035,0,0,0,0,0.0193584
299,0.0251237,0.0732981,0.0316409,0,0.0262206,0.0556848,0.0245205,0,0.0408026,0.054699,0.032232,0.0356511,0.0260676,0.0568792,0.0354897,0.0430545,0.064729,0.0650155,0.0338952,0.0595823,0.0646396,0.039794,0.0370732,0.0102296,0.0477943,0.0171389,0.0128039,0.0368055,0,0.0234928,0.0495409,0.0225898,0.0232298,0,0.0318012,0.0821921,0.00885955,0.0298855,0.0524768,0.0358848,0.0265446,0.0242067,0.0434308,0.0476179,0.0237824,0.0301112,0.0143988,0.0341357,0.0106129,0.0298226,0.00991287,0.0230144,0.0625775,0.0532853,0,0,0,0,0.019076
300,0.0252267,0.0734337,0.0308054,0,0.0259925,0.055591,0.0244748,0,0.0407555,0.0543319,0.0314727,0.0363173,0.0250521,0.0572699,0.0355859,0.0431971,0.0652728,0.0651334,0.0338229,0.0600179,0.0650736,0.0397955,0.0376542,0.0102654,0.0477475,0.0171789,0.0127359,0.036986,0,0.0225696,0.0489231,0.022405,0.0230098,0,0.0316225,0.0822625,0.00959956,0.0294848,0.0522714,0.0357447,0.0261657,0.0244773,0.0433511,0.0472146,0.0231464,0.0302562,0.0145467,0.0335971,0.0114756,0.0300085,0.00992972,0.0230222,0.0626732,0.0534151,0,0,0,0,0.0191946
301,0.0252138,0.0736027,0.0296872,0,0.025366,0.0554275,0.0245479,0,0.0407831,0.0539149,0.0299412,0.0367447,0.0237241,0.0578787,0.035707,0.0429431,0.0652936,0.0649084,0.0333017,0.0600059,0.0652582,0.0393345,0.0372817,0.0104809,0.0477814,0.0174316,0.0125199,0.0371803,0,0.0216894,0.0481227,0.0221053,0.022744,0,0.0315539,0.0822823,0.0104182,0.0292415,0.0520133,0.0356285,0.025712,0.0247144,0.0431312,0.0466544,0.0226218,0.0304016,0.0146622,0.0330441,0.0124664,0.0302461,0.00985408,0.0230014,0.0628267,0.053522,0,0,0,0,0.0192303
302,0.025221,0.0738009,0.0281377,0,0.0248857,0.0553382,0.024642,0,0.0407295,0.0533583,0.0282749,0.0372107,0.0225762,0.0584926,0.0358209,0.0422792,0.0648847,0.0644602,0.0324458,0.0594209,0.0649332,0.03849,0.0361059,0.0110316,0.0478084,0.0175379,0.0123752,0.0375669,0,0.0207582,0.0471246,0.0220607,0.0224418,0,0.0315023,0.0823412,0.0113132,0.0291667,0.0516583,0.0355114,0.0252477,0.0249927,0.0430394,0.0459963,0.0221754,0.030488,0.0147962,0.0324182,0.0135813,0.0304909,0.00972555,0.0230017,0.0629716,0.0537674,0,0,0,0,0.0191872
303,0.0253057,0.0740322,0.0270889,0,0.0250035,0.0552601,0.0246399,0,0.0406156,0.0526027,0.0270315,0.0375476,0.0217695,0.0589327,0.03595,0.0413577,0.0643225,0.0640482,0.031678,0.0586318,0.0643342,0.0376466,0.0347173,0.0112297,0.0478124,0.0175698,0.0122573,0.0380566,0,0.019681,0.0459994,0.0222188,0.0221271,0,0.0314082,0.0824529,0.0123132,0.0292108,0.0516373,0.0352973,0.0247458,0.0253242,0.0430295,0.0452865,0.0217053,0.0305351,0.0149118,0.0316874,0.0148776,0.0307174,0.00967278,0.0229534,0.0631062,0.0538576,0,0,0,0,0.0191393
304,0.0254072,0.0741594,0.0264142,0,0.0253471,0.0550474,0.0246064,0,0.0405949,0.0518913,0.0261228,0.0375975,0.0211188,0.0592939,0.0360946,0.0404777,0.0638966,0.0637656,0.0311368,0.0582908,0.0640029,0.0371847,0.0338822,0.0108539,0.0477649,0.0176367,0.0121379,0.0382577,0,0.0187498,0.0448049,0.0220165,0.0217928,0,0.0313517,0.0825606,0.0133513,0.0292807,0.0515505,0.0351986,0.024208,0.0257541,0.0430497,0.0443661,0.0211379,0.0304964,0.0149986,0.0309796,0.0165612,0.0309933,0.00967176,0.0228967,0.063142,0.0541385,0,0,0,0,0.0190953
305,0.0254549,0.0742181,0.0262691,0,0.025235,0.0545299,0.0245577,0,0.0406451,0.0514986,0.0255047,0.0373009,0.0201591,0.0598992,0.0363085,0.0397535,0.063831,0.063499,0.0305439,0.0585178,0.0642073,0.037065,0.0340133,0.0105467,0.0476246,0.0176474,0.012093,0.038071,0,0.0178719,0.0437153,0.0216313,0.0214107,0,0.03131,0.082488,0.0143783,0.0295137,0.0515313,0.035146,0.0235628,0.0263799,0.043301,0.0432507,0.020621,0.0304265,0.0151031,0.0302356,0.0187196,0.031327,0.00962165,0.0228784,0.0630956,0.0548504,0,0,0,0,0.0193408
306,0.025366,0.0742842,0.0269685,0,0.0246306,0.0538505,0.0244305,0,0.0406759,0.0517001,0.0252966,0.0370165,0.0190394,0.0604579,0.0366075,0.0390226,0.0637868,0.0630475,0.0296274,0.0589612,0.0645647,0.0368916,0.0346056,0.0108585,0.0473979,0.0175853,0.0120246,0.03778,0,0.0169951,0.0428656,0.021459,0.0210728,0,0.0313273,0.0822558,0.0153886,0.0296595,0.0515476,0.0350658,0.0227901,0.0272476,0.0438776,0.042344,0.0199609,0.0300856,0.0152107,0.0294377,0.0213611,0.0316194,0.00960949,0.022912,0.0630205,0.0559931,0,0,0,0,0.0194476
307,0.0253414,0.0742288,0.028113,0,0.0238419,0.0533251,0.0241353,0,0.0406745,0.052392,0.0254769,0.0368955,0.0182609,0.0608256,0.0370169,0.0383411,0.0635935,0.0624376,0.0287014,0.059274,0.0646458,0.0364887,0.0352085,0.0116271,0.0470983,0.017469,0.0119159,0.0376076,0,0.0161831,0.0420214,0.0211687,0.0208098,0,0.0312868,0.0820225,0.0166793,0.0294289,0.0517328,0.0350652,0.0217814,0.0281448,0.0447812,0.0416993,0.0191838,0.0293535,0.0152068,0.0283892,0.0245414,0.0318624,0.00967598,0.0230042,0.0628123,0.0571074,0,0,0,0,0.0200783
308,0.0254385,0.074106,0.0290063,0,0.0230285,0.0527391,0.0238255,0,0.0406944,0.0528924,0.0257965,0.036938,0.0179551,0.0610836,0.037518,0.0378788,0.0635875,0.0619057,0.0280863,0.0591965,0.0644252,0.0358344,0.0355732,0.0123067,0.0467139,0.0172954,0.0117552,0.0375581,0,0.0155925,0.0411281,0.0209693,0.0205783,0,0.0314868,0.0816735,0.0182343,0.0290616,0.0520887,0.0351441,0.021034,0.0292096,0.0459801,0.0412157,0.0188122,0.0283948,0.0151995,0.0272817,0.0282438,0.0319714,0.00962318,0.0232162,0.0625616,0.0576013,0,0,0,0,0.0203477
309,0.0256093,0.0739383,0.0291612,0,0.0225414,0.0520751,0.0234643,0,0.0406519,0.0531904,0.0259793,0.0371794,0.0179258,0.0610249,0.0380816,0.0375684,0.0634393,0.0615507,0.0278028,0.0587483,0.0639158,0.0350896,0.035442,0.0127546,0.0462669,0.0170794,0.0115019,0.0372572,0,0.0152059,0.0402653,0.0209082,0.0205618,0,0.0317478,0.0812085,0.0200391,0.0285589,0.0525214,0.0353159,0.0205946,0.030403,0.0471937,0.0410691,0.0183246,0.0273834,0.0153184,0.0260466,0.0323688,0.0319201,0.00959146,0.0235424,0.0623281,0.0582637,0,0,0,0,0.0201743
310,0.0257249,0.0737079,0.0286442,0,0.022355,0.0513071,0.0230947,0,0.0406262,0.0534129,0.0254671,0.0374191,0.0177062,0.0613382,0.0386765,0.0373821,0.063126,0.061335,0.0275089,0.0582156,0.0632578,0.0344348,0.0350554,0.0130397,0.0457757,0.0168269,0.0112327,0.0361094,0,0.0148326,0.0394675,0.0207,0.0208456,0,0.0320488,0.0806996,0.0218659,0.027929,0.0531514,0.0357361,0.0204095,0.0315389,0.048272,0.0412688,0.0176386,0.0265699,0.0154789,0.0246133,0.0365366,0.0316712,0.00958575,0.0240645,0.0620563,0.0591382,0,0,0,0,0.0203772
311,0.0259296,0.0734473,0.0278355,0,0.0222683,0.0504128,0.0227548,0,0.0405933,0.0533219,0.0245832,0.0378615,0.0173664,0.0619052,0.0393306,0.0373025,0.0627377,0.0612935,0.0271474,0.0577953,0.062842,0.0339756,0.0345827,0.0130336,0.0452399,0.0164857,0.0110249,0.0339101,0,0.0145607,0.0388567,0.0205555,0.0213919,0,0.0325509,0.0803015,0.0231429,0.0272656,0.0538984,0.0364261,0.0204658,0.0326048,0.0495447,0.0416567,0.0170382,0.0262389,0.015677,0.0233146,0.0401405,0.0312243,0.00962511,0.0246672,0.0617543,0.0594125,0,0,0,0,0.0201995
312,0.026096,0.0731766,0.0272067,0,0.0222368,0.0495623,0.02241,0,0.0404321,0.0527151,0.0234045,0.0386195,0.0172669,0.062107,0.0399946,0.037351,0.0623098,0.0613646,0.0269268,0.0574819,0.0627024,0.0338172,0.0340702,0.0128481,0.0446735,0.015928,0.011024,0.0309386,0,0.014632,0.0385034,0.020409,0.0220727,0,0.0329988,0.0800736,0.023912,0.0266429,0.0546945,0.0372677,0.0208696,0.0335766,0.0509333,0.0422574,0.0165924,0.026323,0.0157804,0.0223704,0.0431434,0.0305952,0.00963473,0.0254123,0.0614433,0.0596205,0,0,0,0,0.0194478
313,0.0260908,0.0729831,0.0268675,0,0.0223907,0.049149,0.022137,0,0.0400276,0.052285,0.0223251,0.0394903,0.0173974,0.0626698,0.0406934,0.0372528,0.0621264,0.061445,0.0267477,0.0572658,0.0627579,0.033906,0.0337042,0.013092,0.0441849,0.0153645,0.0110171,0.0274853,0,0.0150026,0.0383032,0.0203562,0.0228958,0,0.0333368,0.0799786,0.0246953,0.025881,0.0553889,0.0380838,0.0217368,0.0345722,0.0524558,0.0432133,0.0158646,0.0265789,0.0155996,0.021714,0.04602,0.0298699,0.00973667,0.0261396,0.0612158,0.060115,0,0,0,0,0.0191677
314,0.0260337,0.0727488,0.0266758,0,0.0224939,0.0493444,0.0218801,0,0.039749,0.0520882,0.0215446,0.0402295,0.0176311,0.0633368,0.0413418,0.036817,0.0619661,0.0614589,0.0265104,0.0572747,0.0629152,0.0341633,0.0336885,0.0135521,0.0438487,0.0149951,0.0111105,0.0242327,0,0.0157758,0.0381679,0.0204058,0.0236408,0,0.0336454,0.0799121,0.0253217,0.0251353,0.0558881,0.0388292,0.0228703,0.0356164,0.0540325,0.0442341,0.0153825,0.0268525,0.0154531,0.0211496,0.0488738,0.0292092,0.00989776,0.0267679,0.0609874,0.0604286,0,0,0,0,0.0191737
315,0.0262058,0.0724635,0.026331,0,0.0225677,0.0498997,0.0217566,0,0.0396038,0.0520158,0.0211205,0.0410816,0.0178857,0.063795,0.0419826,0.0362843,0.0616865,0.0612852,0.0262564,0.0572997,0.0630167,0.0343588,0.0337227,0.0138321,0.0436047,0.0147417,0.011257,0.0209661,0,0.0166263,0.0379638,0.0204579,0.0240838,0,0.0338576,0.0799511,0.0261028,0.024759,0.0563071,0.0394394,0.0239403,0.0366275,0.0553448,0.0449931,0.0150648,0.0270744,0.0154558,0.0206637,0.0521511,0.0287908,0.00991652,0.027232,0.0607243,0.0603125,0,0,0,0,0.0186236
316,0.0263485,0.0722654,0.025924,0,0.0226744,0.0506858,0.0218361,0,0.0396247,0.0520194,0.0209769,0.0415343,0.018078,0.0641002,0.0426246,0.0357274,0.0613478,0.0609931,0.0260042,0.0572215,0.0629606,0.0343119,0.0335214,0.0140221,0.0434666,0.0145839,0.0113598,0.0186374,0,0.0174922,0.037608,0.0206349,0.0243495,0,0.0339147,0.0799709,0.0273653,0.0244557,0.0566857,0.0397461,0.0245817,0.0375672,0.0563234,0.0454132,0.014858,0.0273181,0.0153714,0.0204822,0.0561076,0.028538,0.00992699,0.0274977,0.0605464,0.0602318,0,0,0,0,0.0182264
317,0.0263547,0.0722912,0.0256193,0,0.0227784,0.051609,0.0219648,0,0.0395032,0.0520073,0.0210246,0.0413942,0.0180977,0.0639868,0.0431753,0.0351811,0.0610287,0.0606945,0.0258513,0.0570269,0.0627795,0.0340846,0.0330928,0.0141188,0.0434117,0.0143427,0.0115042,0.0184906,0,0.0189986,0.0370798,0.0209656,0.0244354,0,0.0337442,0.079964,0.0299857,0.0239625,0.0570378,0.039689,0.0247458,0.0384354,0.0569644,0.0455172,0.0148522,0.0274302,0.0150249,0.0206887,0.0613449,0.0283794,0.00993367,0.0275538,0.0605292,0.0609174,0,0,0,0,0.0181861
318,0.0264396,0.0722422,0.0257929,0,0.0228621,0.052578,0.0220575,0,0.0393726,0.0519934,0.0211591,0.0410346,0.018019,0.0633224,0.043522,0.0346187,0.060728,0.0604885,0.0258403,0.0567914,0.0626065,0.0338796,0.0328059,0.0141728,0.0433972,0.0144118,0.0113829,0.0206332,0,0.0210996,0.0364383,0.0211072,0.0243693,0,0.0335049,0.0800936,0.0336697,0.0237441,0.0573277,0.039634,0.0245764,0.0391968,0.0574043,0.0452808,0.0152884,0.0273638,0.014511,0.0212099,0.0675322,0.0284084,0.00993485,0.0274434,0.0604477,0.0614101,0,0,0,0,0.0178253
