Timestep,C7,CLAV,L5FT,L5HD,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,LANK
217,0.0165522,0.0595316,0.0307286,0,0.0642528,0.0254357,0,0.0446491,0.0548211,0.0189872,0.0309601,0.018057,0.0505251,0.0362485,0.030686,0.0556242,0.0595626,0.0289095,0.0569544,0.0620189,0.0343084,0.0330448,0.00986594,0.0274518,0.0146331,0.015268,0.0232778,0,0.0280812,0.0397065,0.0428926,0.0182858,0,0.0306864,0.0755002,0.0429935,0.0127572,0.0306721,0.0522578,0.0362853,0.0238651,0.0507322,0.0640692,0.0454386,0.0187223,0.0218027,0.0104142,0.0242872,0.0714894,0.0356942,0.00983118,0.0210992,0.054513,0.0505413,0,0,0,0,0.0222441
218,0.0165174,0.0595571,0.0331493,0,0.0654662,0.0255553,0,0.0444294,0.0541157,0.0196774,0.030458,0.017552,0.0497424,0.036228,0.0304111,0.0561835,0.0596323,0.0287711,0.0564406,0.0615741,0.0336714,0.032592,0.010454,0.0273636,0.0146242,0.0151192,0.0232612,0,0.0279057,0.0389903,0.0429137,0.0183227,0,0.0308017,0.0759386,0.0426693,0.013611,0.0309543,0.0527496,0.03619,0.0245791,0.0516409,0.0641844,0.0453802,0.0193199,0.0215065,0.0100338,0.0247829,0.0713286,0.0356487,0.0098128,0.0209349,0.0545944,0.0504809,0,0,0,0,0.0228002
219,0.0165335,0.0595576,0.0327654,0,0.0664191,0.0255476,0,0.0441046,0.0542517,0.020026,0.0301256,0.0178204,0.0493539,0.0363104,0.0300891,0.0557286,0.0596518,0.0290959,0.0563027,0.0613789,0.0336644,0.0323412,0.0101047,0.0273432,0.0145766,0.0150004,0.0234411,0,0.0279469,0.0392348,0.0428443,0.0183073,0,0.0308046,0.0760605,0.0427051,0.014003,0.0311709,0.0530228,0.0357855,0.0249312,0.0525304,0.0643048,0.0452724,0.019891,0.0212877,0.00973514,0.0253266,0.0716035,0.0357106,0.00986686,0.0206467,0.0546281,0.050489,0,0,0,0,0.0231676
220,0.0165228,0.0595682,0.0306563,0,0.0668052,0.0254477,0,0.0437197,0.0552153,0.0197021,0.0297719,0.0187971,0.049287,0.0365,0.0297325,0.0545613,0.0595482,0.0297805,0.0566938,0.0615578,0.0343127,0.032661,0.0093696,0.0273854,0.0144538,0.0148781,0.0239371,0,0.0280743,0.0403633,0.0427469,0.018194,0,0.0306832,0.0757467,0.0430365,0.0138644,0.0312962,0.0530895,0.0351699,0.0248989,0.0534467,0.064445,0.045047,0.0203863,0.0211777,0.00955112,0.0258285,0.0724797,0.0358931,0.00992566,0.0202513,0.0546359,0.0504914,0,0,0,0,0.0227547
221,0.0164797,0.0595873,0.0308472,0,0.0672858,0.0254902,0,0.0437717,0.0555131,0.0197873,0.0294982,0.0190004,0.0490723,0.0365862,0.0294016,0.0542656,0.0594522,0.0300347,0.0566994,0.0615512,0.0343805,0.0328424,0.00936683,0.0274527,0.0143415,0.0148642,0.0242593,0,0.0282038,0.0406416,0.042672,0.0181786,0,0.0305845,0.0760537,0.0433907,0.0139688,0.0313948,0.0533428,0.0347298,0.0251291,0.0543931,0.0645221,0.0448144,0.0207691,0.0213492,0.00952514,0.0262624,0.0728651,0.0359951,0.00994683,0.0199931,0.0546228,0.0504506,0,0,0,0,0.0226967
222,0.0165091,0.0595537,0.030378,0,0.0681844,0.0255537,0,0.0438536,0.055914,0.0203906,0.0292468,0.019416,0.0486917,0.0366498,0.0291528,0.0538979,0.0594609,0.0303357,0.0562788,0.0613007,0.0342841,0.0324205,0.00913176,0.0273332,0.0145553,0.0146942,0.0244081,0,0.0281403,0.0409579,0.0426387,0.0176055,0,0.0309049,0.0766751,0.0431406,0.0141592,0.03109,0.0535959,0.0343513,0.0254916,0.0552498,0.0646328,0.0448086,0.021074,0.0215675,0.00928367,0.0264394,0.0728694,0.0361214,0.00967441,0.0203524,0.0545544,0.0504306,0,0,0,0,0.0230915
223,0.0165259,0.0595319,0.030336,0,0.06882,0.0254751,0,0.0437718,0.0563517,0.0205918,0.0290145,0.0197045,0.048444,0.036746,0.0288219,0.0535024,0.0593741,0.0303618,0.0562462,0.0612392,0.0343424,0.0324266,0.00906721,0.0273271,0.0145041,0.0147069,0.0242399,0,0.0281025,0.0412337,0.0425743,0.0175274,0,0.0308794,0.0771439,0.0427867,0.0141621,0.0305076,0.0537308,0.0339884,0.0258127,0.0559475,0.0646288,0.044848,0.0210721,0.021881,0.00912891,0.0265541,0.0724595,0.0361942,0.00971835,0.0201996,0.0544369,0.0504472,0,0,0,0,0.0232249
224,0.0165386,0.0595587,0.0304156,0,0.069495,0.0253872,0,0.0437016,0.0567369,0.020858,0.0287924,0.0200122,0.0482384,0.0368193,0.0285574,0.0531388,0.0592809,0.0303687,0.0563588,0.0611096,0.0343911,0.0324584,0.00900148,0.0272732,0.0144164,0.0146689,0.0236483,0,0.0279753,0.0414387,0.0425145,0.0175128,0,0.0309021,0.0773637,0.0419146,0.014137,0.0295653,0.0537685,0.0335552,0.026123,0.0564478,0.064503,0.0449819,0.0210126,0.0222222,0.0089975,0.0266955,0.071463,0.036269,0.00974097,0.0200182,0.0543924,0.0504287,0,0,0,0,0.023384
225,0.0165819,0.0595349,0.0304792,0,0.0696009,0.025284,0,0.0436682,0.0571454,0.020999,0.0286352,0.0203081,0.0481785,0.0368497,0.0282856,0.0527226,0.0591951,0.0305748,0.0564062,0.0609207,0.034379,0.032304,0.0089168,0.0272444,0.0143424,0.0146567,0.0224181,0,0.027847,0.0416525,0.0424463,0.0175245,0,0.0309438,0.0774672,0.0404114,0.0140863,0.0287216,0.0537864,0.0331892,0.0263959,0.0566523,0.0641608,0.0451426,0.0211409,0.0225691,0.00881374,0.0271124,0.0694532,0.0363424,0.00978163,0.0198825,0.0542864,0.0504332,0,0,0,0,0.023509
226,0.0166348,0.0595176,0.0306258,0,0.0695102,0.0251649,0,0.0437181,0.0575676,0.0210641,0.0285365,0.020604,0.0481263,0.0368032,0.0280648,0.0522656,0.0590858,0.0307904,0.0563686,0.0608223,0.0343996,0.032198,0.00885216,0.0272282,0.0142776,0.0146348,0.0206432,0,0.0276158,0.0418965,0.0423989,0.0175193,0,0.030911,0.0774965,0.0384484,0.0139119,0.0280137,0.0535926,0.032839,0.0267397,0.0565571,0.0636971,0.0454455,0.0214371,0.0228959,0.00841927,0.0275818,0.0662526,0.0364192,0.0098046,0.0197507,0.0542192,0.0504146,0,0,0,0,0.0236253
227,0.0167074,0.0594814,0.0308923,0,0.0694108,0.0249758,0,0.0436262,0.0580231,0.0210157,0.02847,0.0208759,0.048088,0.0366933,0.0278689,0.051761,0.0589107,0.0309551,0.0564059,0.0608628,0.0345514,0.032273,0.00881495,0.0272311,0.0141457,0.0146087,0.0187208,0,0.0273155,0.0422219,0.0423369,0.017475,0,0.0307882,0.0775111,0.0361069,0.0135633,0.0274196,0.0532216,0.0324814,0.0271014,0.0561326,0.0630588,0.0458595,0.0218998,0.023104,0.0078259,0.0281619,0.0618571,0.0365105,0.00979855,0.0196439,0.0541544,0.0503942,0,0,0,0,0.0237539
228,0.0168229,0.0594358,0.0340916,0,0.0691833,0.0240524,0,0.044274,0.0583172,0.0210673,0.0287165,0.0212785,0.0486159,0.0368921,0.0286882,0.0521644,0.0588938,0.0309461,0.0558785,0.0603438,0.0340262,0.0316217,0.0107437,0.0275599,0.0136471,0.0145472,0.0201337,0,0.0251024,0.0428764,0.0416157,0.0180183,0,0.0300832,0.0781308,0.0312657,0.0122583,0.027587,0.0520536,0.0319133,0.026744,0.0523417,0.0599976,0.0461292,0.0253949,0.0183033,0.00431728,0.0316556,0.0649842,0.0366449,0.00993293,0.0196045,0.054125,0.0507322,0,0,0,0,0.0252622
229,0.0169617,0.0593944,0.0344439,0,0.0689632,0.02394,0,0.0443038,0.0588269,0.0210448,0.0286491,0.0216281,0.0484261,0.0366088,0.0285148,0.0515933,0.0586424,0.0309094,0.0560052,0.0604742,0.0342112,0.0316908,0.0109813,0.0275697,0.0136371,0.0144838,0.0172948,0,0.0248822,0.0434148,0.041687,0.0179315,0,0.0300009,0.0779248,0.0291295,0.0121541,0.0274823,0.0518483,0.0315165,0.0271663,0.0515814,0.0594355,0.0469465,0.0259429,0.0191088,0.0049159,0.0327982,0.0576131,0.0367995,0.00993717,0.0194561,0.0541277,0.050543,0,0,0,0,0.025507
230,0.0170959,0.0593883,0.0349746,0,0.0686009,0.0239569,0,0.0441701,0.0592554,0.0209631,0.02871,0.0218707,0.0482648,0.0363211,0.0283039,0.051109,0.0583211,0.0307468,0.0563442,0.0607263,0.0344609,0.0318639,0.0114799,0.0275889,0.0138781,0.0141612,0.0164768,0,0.0247014,0.043888,0.0417644,0.0178844,0,0.0298211,0.0777764,0.0269517,0.0122733,0.0278182,0.0515276,0.031048,0.0275921,0.0506116,0.0587412,0.0477644,0.026573,0.0199297,0.00558202,0.0339573,0.049642,0.0369977,0.0100067,0.019153,0.0541562,0.0503134,0,0,0,0,0.0256729
231,0.0172814,0.0593623,0.0352716,0,0.0681459,0.0237699,0,0.0440037,0.0598554,0.0210835,0.0287593,0.0223307,0.0480082,0.035929,0.02817,0.050589,0.0580101,0.0306065,0.0565826,0.0609388,0.0347213,0.0319664,0.0117309,0.0276882,0.0139244,0.0139778,0.0179364,0,0.0248696,0.0445577,0.0418563,0.0177008,0,0.0296643,0.0774685,0.024808,0.0127916,0.02817,0.0509575,0.0306523,0.0281083,0.0493614,0.0581017,0.0486671,0.0272894,0.0207446,0.00643458,0.0351241,0.041768,0.037242,0.0100015,0.0189794,0.0541658,0.0500884,0,0,0,0,0.0259362
232,0.0175231,0.0593513,0.0352911,0,0.067655,0.0233664,0,0.0438917,0.0605007,0.0214257,0.0287568,0.0229353,0.0476337,0.035393,0.028077,0.0499995,0.0576968,0.0305106,0.0567115,0.0610924,0.0349488,0.0320263,0.0116733,0.0278743,0.0137059,0.0139959,0.020638,0,0.0253676,0.0453934,0.0420151,0.0175851,0,0.0295263,0.0769691,0.0230753,0.0135356,0.0284816,0.0505066,0.0302823,0.0287785,0.0475628,0.0575462,0.0495813,0.0280914,0.0215726,0.00747103,0.036025,0.0347097,0.0375173,0.0101218,0.0186907,0.054159,0.0497898,0,0,0,0,0.0262608
233,0.0177921,0.059343,0.0356305,0,0.0671913,0.0231961,0,0.0437223,0.0609931,0.0215485,0.0287906,0.0233359,0.0472648,0.034849,0.0280233,0.0495796,0.0573245,0.0302668,0.0569396,0.0613909,0.0352404,0.0322728,0.0118978,0.0280061,0.0138119,0.0137588,0.0243369,0,0.0257988,0.0460123,0.042146,0.0173248,0,0.0294016,0.0765281,0.0214271,0.0144628,0.0293023,0.0501959,0.0298498,0.0292706,0.0458106,0.0570735,0.0502806,0.0289169,0.0226313,0.00863171,0.0368577,0.0279046,0.0378533,0.0101336,0.0185423,0.05412,0.0494828,0,0,0,0,0.0264819
234,0.0181716,0.0593232,0.0360057,0,0.0666693,0.0228066,0,0.043732,0.0616055,0.0216855,0.028706,0.0237857,0.0467871,0.0341527,0.0280623,0.0491718,0.0570038,0.0300593,0.0572435,0.0616306,0.0354836,0.0324297,0.012215,0.0282691,0.0136298,0.0137849,0.0272255,0,0.0270497,0.0469758,0.0423354,0.0167567,0,0.0293346,0.075855,0.0209021,0.0157673,0.0297052,0.0500705,0.0294027,0.0298819,0.0438349,0.0567869,0.0509142,0.029735,0.0235787,0.00998224,0.0378595,0.0233907,0.0382661,0.00989423,0.0186577,0.0540855,0.0491155,0,0,0,0,0.0267415
235,0.0184564,0.0593662,0.0364686,0,0.0663269,0.0226724,0,0.0436343,0.0620642,0.0217268,0.0286186,0.0240573,0.0462087,0.0335153,0.0280568,0.048828,0.0566762,0.0298583,0.057511,0.0618898,0.0357059,0.0325714,0.0127131,0.0285042,0.0138644,0.0134658,0.0303535,0,0.0288485,0.0476908,0.0425489,0.0165366,0,0.0291583,0.0752853,0.0217176,0.0170144,0.0298871,0.0497728,0.0291143,0.0304059,0.0420228,0.0566453,0.051338,0.0302424,0.0247843,0.0112668,0.0384877,0.0195405,0.0386168,0.00996964,0.0183441,0.0541192,0.0487624,0,0,0,0,0.0268248
236,0.0186988,0.0593878,0.0370778,0,0.0661679,0.0224349,0,0.0436304,0.0625232,0.0216598,0.0284387,0.0241784,0.0456653,0.0328608,0.0280127,0.0485121,0.0564072,0.0297584,0.0576428,0.062072,0.0358409,0.0326992,0.0134554,0.0287444,0.013886,0.0133368,0.0331908,0,0.0306287,0.0482815,0.0427287,0.016189,0,0.0289981,0.0747774,0.0234553,0.0180539,0.0295194,0.0494616,0.0288015,0.0311525,0.0405286,0.0566147,0.0516869,0.0306809,0.0256924,0.0124408,0.038844,0.0169937,0.0389605,0.00991698,0.018205,0.05412,0.0485288,0,0,0,0,0.0267533
237,0.0188729,0.0594153,0.0379566,0,0.0660452,0.0222223,0,0.0435729,0.063032,0.0213731,0.0281824,0.0241409,0.0452195,0.0322527,0.0279773,0.0482583,0.0561927,0.0297497,0.0577844,0.0622344,0.0359284,0.0328314,0.0144242,0.0289464,0.0138752,0.0132334,0.0351834,0,0.0313562,0.0488141,0.042851,0.0158775,0,0.0288542,0.0743436,0.0241667,0.0189305,0.0292416,0.0491868,0.0285073,0.0317588,0.039565,0.056643,0.0521264,0.0313989,0.0257688,0.0131883,0.0394554,0.015702,0.0392803,0.00990518,0.0180321,0.0540874,0.0483641,0,0,0,0,0.0265981
238,0.018959,0.0594373,0.0385358,0,0.0660356,0.0221192,0,0.0435366,0.0634392,0.0210908,0.0279156,0.0240397,0.0448924,0.0316874,0.0278941,0.0480656,0.0560278,0.0297603,0.0579205,0.0623514,0.0359828,0.0329385,0.0151088,0.0290832,0.013929,0.0131365,0.0370936,0,0.0316737,0.0491045,0.04289,0.0156349,0,0.02874,0.0741394,0.0244553,0.0196841,0.0293089,0.0489978,0.0282713,0.0321415,0.0390632,0.0566116,0.0525389,0.0320024,0.0255486,0.0135614,0.0399123,0.0143851,0.0395364,0.00996796,0.0178575,0.0540538,0.0482642,0,0,0,0,0.0264044
239,0.0190005,0.0594217,0.0393893,0,0.0660491,0.0220396,0,0.0435617,0.0636782,0.0207362,0.0275837,0.0237072,0.0445556,0.0313127,0.0277712,0.0479739,0.0559506,0.0299257,0.0579998,0.062452,0.0359736,0.0330782,0.016174,0.0291679,0.0139404,0.0130858,0.0377103,0,0.0319634,0.0494876,0.0428932,0.0154275,0,0.0287744,0.0740224,0.0251078,0.0197338,0.0290742,0.0487586,0.0281504,0.0323097,0.0388528,0.0565646,0.0528063,0.0323096,0.0250168,0.0136031,0.0400577,0.0144325,0.0397209,0.00999482,0.0178086,0.0540162,0.0482031,0,0,0,0,0.0260269
240,0.0189885,0.0593887,0.0404097,0,0.0661679,0.0219749,0,0.0436323,0.0637458,0.0202344,0.0271631,0.0231859,0.0443018,0.0310803,0.0275814,0.0479695,0.0559348,0.0300938,0.0579489,0.062516,0.035903,0.033222,0.0174275,0.0292085,0.0139416,0.0130686,0.0374454,0,0.0319246,0.0497604,0.0428699,0.0152293,0,0.028739,0.0740121,0.0255355,0.0193718,0.0289381,0.0485998,0.0281185,0.0323528,0.0389046,0.0564412,0.0528243,0.0323657,0.0245225,0.0133786,0.0400248,0.0150428,0.0398176,0.00997879,0.0178004,0.053946,0.0481825,0,0,0,0,0.025455
241,0.0189482,0.0593391,0.0414565,0,0.0663682,0.0219457,0,0.0437412,0.063681,0.0196804,0.0267308,0.0225368,0.0441718,0.0309318,0.0273336,0.048049,0.055964,0.0301396,0.0577169,0.0625334,0.0357403,0.0334129,0.0186617,0.0291958,0.0139312,0.0131124,0.0365908,0,0.0315706,0.0498553,0.0428215,0.0150451,0,0.0285836,0.0740987,0.025307,0.0189559,0.028958,0.0485403,0.0281178,0.0320163,0.0392743,0.0562305,0.052552,0.0322019,0.024214,0.013018,0.0398857,0.0159689,0.0398678,0.00993403,0.0177984,0.053904,0.0481927,0,0,0,0,0.024693
242,0.0188538,0.059268,0.0424549,0,0.0664895,0.0219276,0,0.0438276,0.0635833,0.0191653,0.0262847,0.0218337,0.0441448,0.0308838,0.0270669,0.0482669,0.0559802,0.0301501,0.0576711,0.0625148,0.0355148,0.0336019,0.0198159,0.0291582,0.0139299,0.0131648,0.03486,0,0.030418,0.0498585,0.0427615,0.0149827,0,0.0285261,0.0742498,0.0231804,0.0186875,0.0292007,0.0485122,0.0280889,0.0313692,0.039921,0.0559613,0.0520895,0.0321789,0.0235954,0.0124646,0.0400643,0.017449,0.0399186,0.0099134,0.0178219,0.0538548,0.0482486,0,0,0,0,0.0238708
243,0.0186442,0.0592409,0.044539,0,0.0664741,0.0218284,0,0.0439435,0.0631283,0.0184423,0.0258147,0.0207267,0.0441047,0.0309032,0.0266201,0.0487103,0.0558247,0.0299543,0.0578741,0.0627152,0.0353456,0.0338545,0.0221073,0.0291448,0.0137867,0.0133301,0.0339201,0,0.0293976,0.0494072,0.0426998,0.0152929,0,0.0284184,0.0744782,0.0210637,0.0180815,0.0293199,0.0486551,0.0281483,0.0302847,0.0410538,0.0557396,0.0513189,0.0316032,0.0234146,0.0115215,0.039773,0.0178322,0.0399123,0.0101015,0.0174981,0.0538067,0.0483062,0,0,0,0,0.0225797
244,0.0184939,0.0591938,0.0446856,0,0.0667318,0.021911,0,0.0439858,0.0629133,0.0183724,0.0253904,0.020193,0.0438682,0.0309236,0.026391,0.0489189,0.0559613,0.0299034,0.0576462,0.0625317,0.0351375,0.0336609,0.0222145,0.029062,0.0137736,0.0133819,0.0315862,0,0.0292393,0.0491617,0.0426247,0.0151963,0,0.0284341,0.0746973,0.0200327,0.017295,0.0283624,0.0489485,0.0283436,0.0295135,0.0417045,0.0555755,0.0505488,0.0310386,0.0228773,0.010492,0.0394941,0.0196726,0.0398122,0.0100429,0.0177031,0.053752,0.0483774,0,0,0,0,0.021753
245,0.0183911,0.0591965,0.0452855,0,0.0668732,0.0219815,0,0.0440576,0.0626637,0.0183403,0.0249367,0.0196214,0.0436933,0.0309528,0.0261446,0.0491899,0.0560642,0.0298085,0.0574075,0.0624356,0.0349036,0.0335969,0.0227649,0.0290118,0.0136897,0.0134992,0.0298712,0,0.0288541,0.0488615,0.0425114,0.0151272,0,0.028459,0.0746876,0.0185776,0.0165388,0.0273942,0.0490323,0.0285213,0.028973,0.0423499,0.055509,0.0498215,0.0307776,0.0221488,0.00951632,0.0393947,0.0209322,0.0397122,0.00998512,0.0179068,0.0537895,0.0483918,0,0,0,0,0.0208002
246,0.0183115,0.0592346,0.045997,0,0.0669025,0.0220489,0,0.0440849,0.0624373,0.0184881,0.0244539,0.0190952,0.0434522,0.030921,0.0259368,0.0494413,0.0560957,0.0296827,0.0571431,0.0624008,0.0345914,0.0335359,0.0234316,0.0290448,0.0136763,0.0135178,0.0284422,0,0.0287901,0.0486899,0.0424593,0.0150332,0,0.0284327,0.0743197,0.0177494,0.0161895,0.0265082,0.0489813,0.0286711,0.0285817,0.0426472,0.0554735,0.0491683,0.0307142,0.0216415,0.00894509,0.0389997,0.0215204,0.0396692,0.00991697,0.018065,0.0538679,0.0483497,0,0,0,0,0.0198038
247,0.0182976,0.0593022,0.046868,0,0.0666541,0.0220694,0,0.0439805,0.0623322,0.0188863,0.0239618,0.0186717,0.0431492,0.0308102,0.0258312,0.0496592,0.0560553,0.0294437,0.0570254,0.0624283,0.0342211,0.0334767,0.0241958,0.0292023,0.0136819,0.0134639,0.0265477,0,0.02838,0.0488399,0.0424841,0.0148756,0,0.0283661,0.0739564,0.0170826,0.0162089,0.0265607,0.0489698,0.0287481,0.0282302,0.042445,0.0552802,0.0487298,0.030815,0.0212404,0.00887117,0.0385239,0.0216621,0.0397248,0.00984826,0.0181138,0.053991,0.0482321,0,0,0,0,0.0188432
248,0.0182761,0.0594003,0.0479582,0,0.0660603,0.0220375,0,0.0438269,0.0624026,0.0194915,0.0233307,0.0183599,0.0428523,0.030663,0.0257502,0.0498311,0.0559178,0.0291157,0.0570261,0.0624626,0.03388,0.0334496,0.025096,0.0294564,0.013695,0.0133541,0.02424,0,0.0280141,0.0492176,0.042495,0.0146634,0,0.0283718,0.0736605,0.0164208,0.016755,0.0277705,0.0489576,0.0287175,0.0277528,0.0418221,0.0548988,0.0484889,0.0306121,0.0215025,0.00919983,0.0380523,0.0214024,0.0399064,0.00983655,0.0181016,0.0541826,0.0480907,0,0,0,0,0.0179096
249,0.0181388,0.0594924,0.0491429,0,0.0652003,0.0219712,0,0.0436561,0.062569,0.0203768,0.0226947,0.0182321,0.042535,0.0305568,0.0257093,0.0500215,0.0557397,0.0287024,0.0570793,0.062419,0.0336553,0.0334174,0.0259762,0.029729,0.0136896,0.0132756,0.0221372,0,0.0279273,0.0496406,0.0424835,0.0145433,0,0.0285038,0.0733652,0.0154422,0.0171817,0.0294902,0.0489163,0.0287008,0.0273849,0.0410011,0.0544662,0.0485663,0.029954,0.0225756,0.00988275,0.0376401,0.0216716,0.0400999,0.00991428,0.0181395,0.0544166,0.0479523,0,0,0,0,0.0169757
250,0.0178792,0.0595468,0.0503277,0,0.0641674,0.0218993,0,0.0435355,0.0627039,0.0216652,0.0220816,0.0182518,0.0423372,0.0305017,0.0257436,0.0503225,0.0555627,0.0281413,0.0570969,0.0624527,0.0334167,0.0335044,0.0266115,0.0299949,0.0136805,0.013266,0.0200157,0,0.0280034,0.0499739,0.0424884,0.0144391,0,0.0285409,0.0729681,0.0142531,0.0176213,0.0307714,0.0487374,0.0288215,0.0273624,0.0401587,0.054163,0.0489675,0.0291037,0.0241532,0.0107804,0.0373441,0.0227669,0.0402564,0.00996654,0.0182086,0.0546053,0.0479114,0,0,0,0,0.0159525
251,0.0179216,0.0596409,0.0513361,0,0.0631321,0.0218581,0,0.0434638,0.0625886,0.0233064,0.0215076,0.018294,0.0422478,0.0304386,0.0258677,0.0507829,0.0554507,0.0275943,0.0570807,0.0626676,0.0331438,0.0336661,0.0268378,0.0302207,0.0136474,0.0133339,0.0177729,0,0.0280017,0.0501284,0.0425201,0.0142963,0,0.0285268,0.0725853,0.0131894,0.0179809,0.030821,0.0485092,0.0290287,0.0273045,0.0395663,0.0539906,0.0490329,0.028504,0.0256162,0.011616,0.0373101,0.024486,0.0404159,0.00996057,0.0183256,0.0548126,0.0478772,0,0,0,0,0.0148646
252,0.0179284,0.0597141,0.0518546,0,0.0622784,0.0218552,0,0.0434693,0.0621882,0.0252062,0.0210145,0.0183345,0.0422258,0.0303777,0.0260651,0.0514008,0.055542,0.0271243,0.0571044,0.0628137,0.0327287,0.0336818,0.0265147,0.0304202,0.0136989,0.0133057,0.0156306,0,0.0277855,0.0500514,0.0425511,0.0141443,0,0.0286497,0.0724242,0.0124716,0.0183064,0.0298007,0.0483376,0.0293623,0.0266271,0.0393773,0.0537321,0.0481888,0.0282071,0.0263704,0.0119935,0.0373621,0.0264109,0.0403981,0.00987303,0.0184725,0.0549656,0.0478622,0,0,0,0,0.0138613
253,0.0178127,0.0597384,0.0518039,0,0.0615094,0.0218497,0,0.0435036,0.0618499,0.0271562,0.0204366,0.0184,0.042331,0.0303008,0.0262968,0.0520616,0.055787,0.0267442,0.0568798,0.062797,0.0321031,0.0334579,0.0255867,0.0306027,0.0137509,0.0132856,0.0137237,0,0.0274183,0.0498349,0.0425948,0.0140634,0,0.028799,0.0724914,0.0121615,0.0183899,0.0287488,0.0482564,0.0298104,0.0256619,0.0393062,0.0533972,0.0468933,0.0279476,0.026308,0.0117186,0.0372816,0.0282517,0.0402127,0.00991588,0.0186431,0.0550655,0.0478064,0,0,0,0,0.0131032
254,0.0175161,0.059814,0.0515794,0,0.0602044,0.0222231,0,0.0434467,0.0617744,0.0293249,0.0196112,0.0188729,0.0426997,0.0303059,0.0264834,0.0527376,0.0559193,0.026239,0.0564653,0.062527,0.0312136,0.033125,0.0244996,0.0307254,0.0139776,0.0129482,0.0119314,0,0.0271668,0.0494619,0.0425987,0.0146019,0,0.0286635,0.0725398,0.0119869,0.0183684,0.0284037,0.0482959,0.0305041,0.0245817,0.0393648,0.0530851,0.0456461,0.0275744,0.025729,0.0109823,0.0370055,0.0298304,0.0401017,0.0102927,0.0181698,0.0551548,0.0476608,0,0,0,0,0.0125964
255,0.0173878,0.0596825,0.0502391,0,0.0592772,0.022078,0,0.0436309,0.061623,0.0308301,0.0189279,0.0189004,0.0431503,0.0304037,0.0269148,0.053278,0.0563956,0.0262077,0.0556491,0.0618861,0.03028,0.0322147,0.0226722,0.0307418,0.014057,0.0131252,0.0101573,0,0.027105,0.0491303,0.0426059,0.0145473,0,0.0288834,0.0726483,0.0121558,0.0182397,0.0284797,0.0480305,0.0311196,0.0240045,0.0391809,0.0527181,0.0449138,0.0271162,0.0252275,0.0104504,0.0364513,0.0310724,0.0398536,0.0101927,0.0186741,0.0550987,0.0475468,0,0,0,0,0.0123887
256,0.0171782,0.0595546,0.0486911,0,0.0578457,0.0220953,0,0.0438146,0.0615572,0.0323044,0.0182305,0.018879,0.0439019,0.030603,0.0273948,0.0537822,0.0568219,0.0261686,0.0547318,0.0610634,0.0288326,0.0314433,0.0208977,0.0306502,0.0140428,0.0133201,0.00863563,0,0.0265408,0.0485346,0.0425206,0.0146987,0,0.0291614,0.0726547,0.0122618,0.0180993,0.0286846,0.0476644,0.0318349,0.02356,0.03912,0.0524258,0.0443918,0.0265658,0.0251837,0.0103246,0.0356722,0.0321684,0.0394607,0.0100593,0.0192632,0.0550047,0.0476962,0,0,0,0,0.0122782
257,0.0168385,0.0594615,0.0467433,0,0.0560048,0.0223891,0,0.0440274,0.0614482,0.0334746,0.0175911,0.0188269,0.0449229,0.0308927,0.0279315,0.054381,0.05735,0.0262925,0.0537401,0.0600258,0.0271765,0.0310185,0.0189644,0.0304839,0.0139523,0.0134898,0.00739176,0,0.026107,0.0477599,0.0424319,0.0151079,0,0.0294005,0.0725785,0.0122237,0.0181345,0.0286803,0.0476754,0.0326114,0.0230952,0.039189,0.0523189,0.0439102,0.0260171,0.0254118,0.0103439,0.0349524,0.0334639,0.0389558,0.00988023,0.0199092,0.0549132,0.0478974,0,0,0,0,0.0121101
258,0.0164744,0.0592927,0.0444627,0,0.0544186,0.0226339,0,0.044236,0.0610926,0.0339383,0.017149,0.0184841,0.0459272,0.0313678,0.0287594,0.0551681,0.0583355,0.0267734,0.0526441,0.0588526,0.0257002,0.0306797,0.0169349,0.0302277,0.0139829,0.0137171,0.00655527,0,0.0259769,0.0470809,0.0424203,0.0156175,0,0.0295605,0.0724763,0.0119267,0.0182574,0.0284434,0.0476434,0.033583,0.0227128,0.039232,0.0523066,0.0434891,0.0255655,0.0256317,0.0104578,0.0344075,0.0344979,0.038284,0.00978607,0.0206067,0.0548274,0.0480883,0,0,0,0,0.011598
