Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59
316,0.0147436,0.0591093,0.0325984,0,0.0237283,0.052352,0.0232138,0,0.0424637,0.0555916,0.0236707,0.0318432,0.0173336,0.0511609,0.0288937,0.0433997,0.0692134,0.0643968,0.0302921,0.060301,0.0655276,0.0362619,0.0376009,0.00973078,0.0349768,0.0144457,0.0120624,0.0340523,0,0.0162672,0.0540408,0.0426573,0.0154429,0,0.028801,0.0779578,0.0154745,0.0243518,0.0309643,0.0393526,0.0305343,0.0193588,0.0281734,0.0436651,0.040429,0.021648,0.0269378,0.0137269,0.0307505,0.0249243,0.0404,0.0101584,0.0178255,0.0508258,0.0477118,0,0,0,0,0
317,0.0144404,0.0592794,0.0344725,0,0.0231947,0.0517053,0.0231487,0,0.0425997,0.0563333,0.0234515,0.0311948,0.0170998,0.0512123,0.0290074,0.043231,0.0687181,0.0636804,0.0294511,0.0608219,0.0658565,0.0361179,0.0383815,0.0109566,0.0350396,0.0144336,0.0121925,0.0369603,0,0.0148148,0.0545513,0.0424144,0.0150499,0,0.0288761,0.0755695,0.0184827,0.0251869,0.0290257,0.0393222,0.0304142,0.0157529,0,0.0466076,0.038995,0.0202728,0.0287646,0.0150459,0.0296475,0.0280009,0.0406606,0.0102237,0.0177238,0.0511188,0.0487256,0,0,0,0,0
318,0.0137809,0.0591788,0.0366572,0,0.0222004,0.0519602,0.02301,0,0.0429146,0.0562688,0.023455,0.0314331,0.0176581,0.0511292,0.0300968,0.0427422,0.068293,0.0629455,0.028398,0.0609753,0.0657891,0.0357646,0.0388519,0.0124458,0.0345942,0.0142406,0.0125919,0.0343663,0,0.0149093,0.0522694,0.0419635,0.0149062,0,0.0290443,0.0778099,0.0178751,0.0243055,0.0306513,0.039798,0.0304799,0.0178175,0.0298267,0.0453484,0.0393348,0.0207951,0.0249115,0.0135217,0.0285056,0.0316899,0.0404955,0.0101519,0.0179219,0.0509535,0.0507592,0,0,0,0,0
319,0.0134958,0.0589242,0.0382013,0,0.0212595,0.0515353,0.0229735,0,0.043176,0.0566737,0.0235549,0.0312867,0.0186968,0.0508536,0.0309801,0.0424506,0.0678957,0.062415,0.0279071,0.0606537,0.0652648,0.0350732,0.0388787,0.0136437,0.0341883,0.0141791,0.0128283,0.0342134,0,0.0141376,0.0512112,0.0416925,0.0148703,0,0.0292404,0.0769254,0.019354,0.0232879,0.0302475,0.0402063,0.030735,0.0175449,0.0306947,0.0464386,0.0393825,0.0204243,0.0237321,0.0135571,0.0274044,0.0356164,0.040294,0.0101274,0.018194,0.0507899,0.0509719,0,0,0,0,0
320,0.0132998,0.0585597,0.0379341,0,0.0203836,0.0506474,0.023046,0,0.0434959,0.0572491,0.0236256,0.031265,0.0194232,0.051027,0.0319723,0.0421802,0.0676306,0.0620288,0.0274826,0.0600185,0.064587,0.0342104,0.0385688,0.0146823,0.0336026,0.0141282,0.0130822,0.033198,0,0.0135284,0.0500223,0.0415281,0.0150034,0,0.0294659,0.0761227,0.0209071,0.0232721,0.0296489,0.0406547,0.0310265,0.0176361,0.0316675,0.0476898,0.0397636,0.0198483,0.0228588,0.0135868,0.0261746,0.0395898,0.0399788,0.00996672,0.0186039,0.0505162,0.0506796,0,0,0,0,0
321,0.0134237,0.0581816,0.0373826,0,0.0199775,0.0492013,0.0233617,0,0.0437536,0.0569008,0.0235407,0.0322358,0.0186072,0.0487728,0.0323552,0.0420348,0.0674308,0.0622,0.0273457,0.0591115,0.0636921,0.0333999,0.0379509,0.0145624,0.0326962,0.013994,0.0133853,0.0315136,0,0.0133259,0.0516095,0.0418493,0.0158304,0,0.0299778,0.0757808,0.0221383,0,0.0303717,0.0428492,0.0327747,0.0172074,0.03315,0.0484408,0.0386781,0.0193978,0.0218593,0.0129341,0.024898,0.0426733,0.0387789,0.00976879,0.0198649,0.05105,0.0502002,0,0,0,0,0
322,0.0129847,0.0579943,0.0383035,0,0.0199955,0.0486518,0.0236772,0,0.0440223,0.0580566,0.0228697,0.0319675,0.0187009,0.0520464,0.0340026,0.0418566,0.0669062,0.0617862,0.0266617,0.0591402,0.0637574,0.0332929,0.0379752,0.0152708,0.0321038,0.0138511,0.0139121,0.0290777,0,0.0130529,0.0481372,0.0414478,0.0159172,0,0.030068,0.075197,0.0226151,0.0228356,0.0279188,0.0421679,0.0323113,0.0180901,0.0336763,0.0506177,0.0411635,0.0182527,0.02222,0.0133327,0.0239648,0.0454421,0.0388009,0.00982682,0.0200538,0.0499251,0.0516948,0,0,0,0,0
323,0.013074,0.057788,0.038848,0,0.0199679,0.0478833,0.0245255,0,0.0440665,0.0579732,0.0221679,0.0326348,0.0184974,0.0528429,0.0350984,0.0412699,0.0665851,0.0618956,0.0262545,0.0589361,0.063678,0.0332487,0.0377412,0.0156647,0.031261,0.0139403,0.0140799,0.0263493,0,0.0132738,0.0475665,0.0415299,0.0170117,0,0.030194,0.0747173,0.0233244,0.0224655,0.027047,0.0430469,0.0332485,0.0187077,0.034731,0.0521276,0.0420019,0.0174032,0.0222444,0.0129216,0.0233775,0.047829,0.0380558,0.0101121,0.020371,0.0496134,0.051166,0,0,0,0,0
324,0.0135573,0.0575112,0.0394952,0,0.0199901,0.0476623,0.0248501,0,0.044383,0.0575542,0.0213942,0.0334447,0.0185481,0.0532679,0.0359742,0.0398579,0.0663075,0.0619786,0.0259847,0.0588189,0.0636868,0.0332866,0.0374643,0.0158385,0.0306179,0.0138841,0.0145907,0.0241415,0,0.0142289,0.0474031,0.0416343,0.017457,0,0.0305939,0.0741308,0.0238656,0.0214378,0.0264346,0.0437116,0.0339203,0.0196205,0.0357468,0.0536312,0.042955,0.0167357,0.0222845,0.0126906,0.0230192,0.0497421,0.0372831,0.0100804,0.0212816,0.0492559,0.0505846,0,0,0,0,0
325,0.0140205,0.0574559,0.039457,0,0.0200418,0.0492636,0.0252679,0,0.0444057,0.0563024,0.0208833,0.0341555,0.018428,0.0532472,0.0361057,0.0385857,0.0660793,0.0620894,0.0258137,0.0584956,0.0635243,0.0331852,0.0369988,0.0155186,0.030182,0.0138262,0.0147705,0.0214478,0,0.0152053,0.0466515,0.041987,0.0178907,0,0.0308776,0.0742381,0.0247724,0.0200536,0.0254142,0.0450106,0.0346156,0,0.0361164,0.0551428,0.0448302,0.0165947,0.0219192,0.0125335,0.0230861,0.0524639,0.0367385,0.00994728,0.0220506,0.0490374,0.0501041,0,0,0,0,0
326,0.0143977,0.0571018,0.0399411,0,0.0202474,0.0486367,0.025894,0,0.0446461,0.0566656,0.0206033,0.0349748,0.0190255,0.0544343,0.0374609,0.038136,0.0655556,0.0615817,0.0252959,0.058594,0.0637553,0.0332179,0.0369564,0.0155674,0.0295858,0.0137201,0.0154404,0.0178,0,0,0.0464088,0.0419522,0.0183565,0,0.0310502,0.0739145,0.0254363,0.0203043,0.0259813,0.0448428,0.0348867,0.0210318,0.0374339,0.055734,0.0440967,0.0165263,0.0223749,0.0111275,0.0234912,0.0545352,0.0362224,0.00990878,0.0225816,0.0485687,0.0506943,0,0,0,0,0
327,0.0145857,0.0571255,0.0402068,0,0.0200951,0.0495259,0.0258959,0,0.0444033,0.056448,0.0208456,0.0346402,0.0190456,0.0545124,0.0368679,0.037932,0.0654011,0.0613931,0.0250912,0.0584048,0.0635919,0.032951,0.036823,0.0154592,0.0297154,0.0138097,0.01517,0.0173562,0,0,0.0462574,0.0422451,0.0182799,0,0.0309107,0.0717478,0.0246567,0.0229097,0.0242023,0.0454772,0.0348612,0.0209203,0,0.0595441,0.0447246,0.0162368,0.0248415,0.011722,0.0240435,0.0584081,0.0363806,0.00992874,0.0225793,0.0484921,0.0502517,0,0,0,0,0
328,0.0147775,0.0567314,0.0376112,0,0.018534,0.0503678,0.0267568,0,0.0442872,0.0554542,0.0202674,0.0346053,0.0195597,0.0519337,0.0372571,0.0363149,0.0639789,0.0603979,0.0246985,0.0594765,0.0645227,0.0340518,0.0376416,0.0132368,0.0287478,0.0142318,0.0152721,0.0159501,0,0,0.0458369,0.0429874,0.0184707,0,0.0317343,0.0737886,0.0377725,0,0.0266839,0.046453,0.0364689,0.0213651,0.040993,0.0581347,0.0436983,0.0137682,0.0271728,0.01327,0.0206286,0.0540964,0.035582,0.00943718,0.0234895,0.0487813,0.0500701,0,0,0,0,0
329,0.0151726,0.0575919,0.0381963,0,0.0186047,0.0534379,0.0259065,0,0.0434116,0.0550375,0.0209248,0.0314994,0.0193964,0.0508596,0.0340431,0.0362782,0.0638979,0.0603967,0.0251101,0.0593359,0.0641816,0.0336628,0.0377374,0.0136468,0.0299962,0.0148235,0.0136987,0.0165709,0,0,0.0461937,0.0438851,0.0167631,0,0.0312305,0.0676945,0.0345687,0.0212336,0.0239838,0.0476717,0.0352019,0.0248054,0,0,0.0491004,0.0159524,0.033994,0.0170515,0.0220672,0.0579376,0.0374653,0.00964512,0.0221207,0.0491886,0.0484181,0,0,0,0,0
330,0.0151852,0.0567156,0.0378989,0,0.0185508,0.0526572,0.0264167,0,0.0440844,0.0543659,0.0205773,0.0341597,0.0197543,0.0507313,0.0374566,0.0355033,0.0632111,0.0596926,0.0248508,0.0596904,0.0646867,0.0341402,0.0378268,0.0135957,0.02884,0.0143547,0.0150353,0.0184973,0,0,0.043846,0.043119,0.0179163,0,0.0317119,0.0744412,0.0446907,0,0.0275174,0.0460131,0.0361379,0.0213883,0.0425123,0.059245,0.0435907,0.0135534,0.028291,0.0147926,0.0201815,0.0620377,0.0359973,0.00935918,0.0232051,0.0487827,0.0505373,0,0,0,0,0
331,0.0143836,0.0577378,0.0385728,0,0.0187937,0.0533927,0.0250379,0,0.0434027,0.0553345,0.0197048,0.0326541,0.0210059,0.0537062,0.034331,0.0338575,0.0621917,0.058381,0.0239722,0.06049,0.0657218,0.0350202,0.0380764,0.0136312,0.030531,0.0147681,0.0136325,0.0215396,0,0.0268749,0.0392132,0.0438135,0.0162432,0,0.0311691,0.075491,0.0431093,0.0178581,0.0274976,0,0.0348879,0.0225641,0.043357,0.0606706,0.0454107,0.0127446,0.0282151,0.0156072,0.0186179,0.0674273,0.0376292,0.00941533,0.0221186,0.0478859,0.0516344,0,0,0,0,0
