Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x73,RTHIA
151,0,0,0,0,0.0293173,0.0602877,0,0,0,0.0368051,0,0.0288053,0.0491575,0,0,0.0196441,0,0,0.0428121,0.0557682,0.0405112,0.0342479,0.0274959,0.0617559,0.0361393,0.0601943,0.0715631,0.0509005,0.0302288,0.0573889,0.0604392,0.0368091,0.0372089,0.0133431,0.0333267,0.0139046,0.0180733,0.0373743,0,0.0265755,0.0585288,0.0460315,0,0,0.0205022,0,0,0.0236128,0.0748005,0.0136052,0.0278042,0.0234874,0.0468308,0.0310141,0.0297837,0,0.029746,0.0272358,0.038844,0,0.0344249,0.00746418,0.0381712,0.0076469,0.0181112,0.0533614,0.0441714,0,0,0,0,0.0576696
152,0,0,0,0,0.0293868,0.0603801,0,0,0,0.0362899,0,0.0292186,0.0488392,0,0,0.0197376,0,0,0.0429449,0.0553186,0.0389262,0.0348005,0.0269548,0.0613953,0.0362616,0.0610042,0.072266,0.0509568,0.0298858,0.057786,0.0605676,0.037186,0.0382565,0.0120642,0.0333118,0.0139042,0.0181968,0.0373383,0,0.0260781,0.0587913,0.0460392,0,0,0.0203934,0,0,0.023523,0.0746198,0.0142009,0.0271763,0.0233137,0.0470538,0.0307803,0.0295796,0,0.0295465,0.0266694,0.03912,0,0.0337145,0.00758772,0.038195,0.00754741,0.0180565,0.053461,0.0440955,0,0,0,0,0.0577491
153,0,0,0,0,0.0294861,0.0605322,0,0,0,0.0363228,0,0.0289945,0.0486199,0,0,0.0197593,0,0,0.0430408,0.0547553,0.0370393,0.035336,0.0257204,0.0609316,0.0364522,0.0615253,0.0728746,0.0509883,0.0294166,0.0582497,0.0607925,0.0372086,0.0389343,0.0102058,0.0333431,0.0139143,0.0183253,0.0378911,0,0.0258004,0.0588039,0.0460081,0,0,0.0202041,0,0,0.0233976,0.0744176,0.0150768,0.0267994,0.0231186,0.04714,0.0305609,0.0295914,0,0.0289876,0.026153,0.0389687,0,0.0330398,0.00784724,0.0383193,0.00746363,0.0179328,0.0535731,0.0440814,0,0,0,0,0.0579588
154,0,0,0,0,0.0295345,0.060663,0,0,0,0.0359347,0,0.0278432,0.0484879,0,0,0.0197284,0,0,0.0430804,0.0541896,0.0352064,0.0356927,0.0241482,0.0605469,0.0366378,0.0612234,0.0730837,0.0510584,0.0286487,0.0584039,0.0609278,0.036677,0.0388224,0.0089189,0.0334476,0.0139372,0.0184175,0.0381738,0,0.0254304,0.0585159,0.04604,0,0,0.020253,0,0,0.0233492,0.0742363,0.0160119,0.026737,0.0233976,0.0470866,0.030348,0.0293152,0,0.0284887,0.0255447,0.0391474,0,0.0320073,0.00822701,0.0384714,0.00740711,0.0177533,0.053749,0.0441007,0,0,0,0,0.058028
155,0,0,0,0,0.029515,0.0607521,0,0,0,0.03519,0,0.0262653,0.0484162,0,0,0.0196934,0,0,0.043075,0.0538298,0.0334866,0.0358059,0.0226145,0.0604181,0.0367992,0.0599874,0.0729482,0.0510912,0.0275413,0.0580813,0.0608288,0.0357183,0.0378579,0.00875285,0.0335654,0.0139399,0.0184769,0.0384701,0,0.0246334,0.058101,0.0460916,0,0,0.0202408,0,0,0.0232906,0.0740031,0.0168079,0.0266047,0.0234256,0.0469025,0.0301996,0.0292415,0,0.0282877,0.0252935,0.0391738,0,0.0313454,0.00878471,0.0386074,0.00737646,0.0175745,0.053956,0.0441236,0,0,0,0,0.0581202
156,0,0,0,0,0.0293767,0.0608971,0,0,0,0.0351648,0,0.025254,0.0482037,0,0,0.0197012,0,0,0.0430526,0.0537327,0.0314357,0.0356789,0.0213182,0.0607598,0.0370408,0.0583217,0.0730803,0.0511584,0.0262488,0.0575371,0.0605911,0.0346755,0.0367507,0.00910576,0.0336453,0.0140538,0.0184221,0.0388258,0,0.0236544,0.0576648,0.0459879,0,0,0.0199132,0,0,0.0231179,0.073651,0.0176204,0.0263101,0.0232489,0.0466356,0.0301335,0.029226,0,0.0277369,0.0249537,0.0390668,0,0.0307505,0.00936058,0.0387451,0.00741505,0.0175054,0.054123,0.0442196,0,0,0,0,0.0582643
157,0,0,0,0,0.0290757,0.0611,0,0,0,0.033387,0,0.0259645,0.0482754,0,0,0.0197049,0,0,0.0430491,0.0535859,0.0301944,0.0355737,0.0211165,0.061514,0.0374324,0.05671,0.0731264,0.0513991,0.0250258,0.0570227,0.0602937,0.0340228,0.0359635,0.0100365,0.0336778,0.0139243,0.0185921,0.0388408,0,0.0231226,0.057355,0.0458946,0,0,0.0200046,0,0,0.0228974,0.0733796,0.0181816,0.0260354,0.0228275,0.0463289,0.0303371,0.0293822,0,0.0270743,0.0245104,0.0389566,0,0.0298798,0.00969909,0.0387547,0.00730062,0.017528,0.0543624,0.0442953,0,0,0,0,0.0584803
158,0,0,0,0,0.0288895,0.0612773,0,0,0,0.0315631,0,0.0264793,0.0483828,0,0,0.019718,0,0,0.0430716,0.053295,0.0291353,0.0354648,0.0209715,0.0629672,0.0378155,0.0555695,0.0733461,0.0517046,0.0239984,0.0570107,0.0603109,0.033769,0.0361053,0.0107816,0.0336721,0.0138371,0.0188022,0.0396451,0,0.0237805,0.0570224,0.0458523,0,0,0.0201944,0,0,0.0229018,0.0730655,0.0189457,0.0258847,0.0224044,0.0461413,0.0305899,0.0297057,0,0.026692,0.0240021,0.0386548,0,0.0286545,0.00998378,0.0386819,0.0072624,0.0176168,0.0546909,0.044477,0,0,0,0,0.0587714
159,0,0,0,0,0.0288854,0.0613727,0,0,0,0.0312318,0,0.0259812,0.0484917,0,0,0.0197139,0,0,0.043143,0.0529676,0.0280431,0.035244,0.0207896,0.0646504,0.0382651,0.0547964,0.073321,0.0516103,0.0230291,0.057246,0.0605102,0.0335205,0.0367484,0.011329,0.0336384,0.0137619,0.0190614,0.041138,0,0.0253442,0.0567321,0.0457595,0,0,0.0203028,0,0,0.022961,0.0725632,0.0202315,0.0256771,0.0219039,0.0463492,0.0308454,0.0303645,0,0.0264191,0.0234808,0.0384304,0,0.0272631,0.0107552,0.0386104,0.00724189,0.0177379,0.0550107,0.0447288,0,0,0,0,0.0593807
160,0,0,0,0,0.0290335,0.0615739,0,0,0,0.0324836,0,0.0250427,0.0493758,0,0,0.0196031,0,0,0.042982,0.0531355,0.0270318,0.0337682,0.0204342,0.0650446,0.0376311,0.0542728,0.0728685,0.051276,0.0227803,0.0571428,0.0602707,0.0328164,0.0371255,0.0114708,0.0338648,0.0137802,0.0187484,0.0471424,0,0.023416,0.0594853,0.0459081,0,0,0.0200974,0,0,0.0228831,0.0670782,0.0225807,0.0268052,0.0180056,0.0472017,0.0308973,0.0356202,0,0.0279759,0.0223303,0.0393552,0,0.025647,0.0178862,0.0389248,0.00723817,0.0175778,0.0556172,0.0440315,0,0,0,0,0
161,0,0,0,0,0.0289225,0.0614644,0,0,0,0.0332706,0,0.0241721,0.0493676,0,0,0.0195941,0,0,0.0431427,0.0530781,0.0260945,0.0335892,0.02035,0.0660203,0.0382283,0.0538799,0.0724239,0.0505692,0.0220058,0.0569115,0.0599597,0.0322222,0.0371163,0.0119392,0.0337119,0.0136543,0.0191823,0.0477427,0,0.023042,0.0592512,0.04568,0,0,0.0203235,0,0,0.0230462,0.065743,0.0241243,0.0263024,0.0178164,0.0479328,0.0311274,0.0372976,0,0.0289054,0.0227292,0.0386589,0,0.0253314,0.0194624,0.0388233,0.00728529,0.0177551,0.0557614,0.0444332,0,0,0,0,0
162,0,0,0,0,0.0288306,0.0613154,0,0,0,0.0331971,0,0.0236455,0.0490992,0,0,0.0199639,0,0,0.0432148,0.0528643,0.0250972,0.0339062,0.0203499,0.0666924,0.0391235,0.0537405,0.0721532,0.0501455,0.0213082,0.0563425,0.0594209,0.0316333,0.0365843,0.0120134,0.033389,0.0142141,0.0189871,0.0478265,0,0.0225301,0.058388,0.0455423,0,0,0.0204292,0,0,0.0231012,0.0645413,0.0262013,0.0257744,0.0177644,0.0490224,0.0311617,0.0387852,0,0.0302161,0.0228359,0.0381511,0,0.0249802,0.0216577,0.0387674,0.00729422,0.0179743,0.0558469,0.0447153,0,0,0,0,0
163,0,0,0,0,0.0288649,0.0611285,0,0,0,0.0320057,0,0.0235986,0.0486764,0,0,0.0202592,0,0,0.043353,0.052583,0.0241732,0.034478,0.0202868,0.0669151,0.0399154,0.0536753,0.0718925,0.0500796,0.0204437,0.0556492,0.0588819,0.0311956,0.0357997,0.0116362,0.0331407,0.0142148,0.0193249,0.0476355,0,0.0220577,0.0571739,0.0454644,0,0,0.0205276,0,0,0.0230491,0.0635931,0.0277446,0.0254354,0.017283,0.0502723,0.031243,0.0408571,0,0.0316632,0.0227608,0.0378648,0,0.0246928,0.0233197,0.0385968,0.00722907,0.0182892,0.055829,0.044841,0,0,0,0,0
164,0,0,0,0,0.0289667,0.0608596,0,0,0,0.0307344,0,0.0237416,0.0480991,0,0,0.0205596,0,0,0.0435488,0.0523252,0.0231939,0.0351399,0.0200839,0.0666117,0.0407375,0.0534526,0.071752,0.0503244,0.0193712,0.0550738,0.0584842,0.0308564,0.035061,0.0112302,0.0328774,0.0141018,0.0198392,0.0462661,0,0.0217072,0.0559131,0.0453964,0,0,0.0207693,0,0,0.0231819,0.0628709,0.0283325,0.02486,0.0165661,0.0516444,0.0313783,0.0434369,0,0.0334328,0.0226891,0.0377652,0,0.0246928,0.0237149,0.0383501,0.00720588,0.0186994,0.0557639,0.0448766,0,0,0,0,0
165,0,0,0,0,0.0291208,0.0605421,0,0,0,0.0303792,0,0.023997,0.0476929,0,0,0.0208713,0,0,0.0437946,0.0519996,0.0221189,0.0357713,0.0199901,0.066078,0.0415633,0.0530742,0.0716963,0.050723,0.0185022,0.0547021,0.0582436,0.030649,0.0344992,0.0112506,0.0326276,0.0139442,0.0204835,0.0436267,0,0.0216476,0.0548906,0.0452957,0,0,0.0209671,0,0,0.023381,0.0623385,0.0275389,0.0243669,0.015747,0.0529264,0.0315811,0.0458337,0,0.0352297,0.0226618,0.0377886,0,0.0245388,0.023259,0.0380452,0.0072212,0.0191776,0.0557921,0.0449208,0,0,0,0,0
166,0,0,0,0,0.0292392,0.0602277,0,0,0,0.0305695,0,0.0241114,0.0472642,0,0,0.021625,0,0,0.0438113,0.0515272,0.0212804,0.0365407,0.0201127,0.066127,0.042666,0.0528335,0.0717491,0.0509636,0.0179313,0.0546125,0.058228,0.0305565,0.0342312,0.0119088,0.0322395,0.0141139,0.0206806,0.0424264,0,0,0.053523,0.0451115,0,0,0.0209394,0,0,0.0235366,0.0626009,0.0288724,0.0237965,0.0153785,0.05409,0.0316206,0.0476053,0,0.0362179,0.0223385,0.0384432,0,0.0242076,0.0209604,0.0378027,0.00718169,0.0196723,0.0557981,0.0451978,0,0,0,0,0
167,0,0,0,0,0.0292884,0.0598872,0,0,0,0.030958,0,0.0242009,0.0474968,0,0,0.0219699,0,0,0.0439732,0.0511816,0.0208339,0.0369205,0.0202821,0.0661804,0.0434177,0.0526588,0.0716748,0.0509665,0.0178097,0.0545741,0.0582591,0.0303675,0.0341695,0.0123882,0.032118,0.0140182,0.0211871,0.03815,0,0,0.0530043,0.0449595,0,0,0.0210669,0,0,0.0235682,0.0623963,0.0286351,0.0234419,0.0145637,0.0550624,0.031647,0.0497231,0,0.0374767,0.0223187,0.039141,0,0.0239428,0.0202432,0.0375202,0.00718653,0.0198788,0.0558286,0.0454776,0,0,0,0,0
168,0,0,0,0,0.0290128,0.0593968,0,0,0,0.0310108,0,0.024421,0.0478915,0,0,0.0226651,0,0,0.0444065,0.0509619,0.0207126,0.0378614,0.0206657,0.0671843,0.0452142,0.0521797,0.0713252,0.0505368,0.0173245,0.0547019,0.0584701,0.0303744,0.0342521,0.0127423,0.0318622,0.0139227,0.0221721,0.0368761,0,0,0.0510966,0.0445301,0,0,0.0215722,0,0,0.0238316,0.0661289,0.0375045,0.0204932,0.017271,0.055251,0.0319202,0.0456288,0.0776942,0.0359804,0.0161444,0.0452763,0,0.0185916,0.0222364,0.0368445,0.00723162,0.0202941,0.0554132,0.046896,0,0,0,0,0
169,0,0,0,0,0.0288391,0.0592228,0,0,0,0.0309319,0,0.024617,0.0487937,0,0,0.0229441,0,0,0.0443569,0.0509097,0.0210321,0.0376651,0.0207508,0.0675224,0.0456138,0.0516965,0.0710535,0.0502253,0.017095,0.0546111,0.0583681,0.030307,0.0342325,0.0128507,0.0318824,0.0138028,0.0223739,0.0336497,0,0,0.050931,0.044491,0,0,0.0218365,0,0,0.0240268,0.0661607,0.0385468,0.0203159,0.0168176,0.0559352,0.03198,0.0468434,0.0778923,0.0359546,0.0162865,0.0461203,0,0.0196228,0.0259711,0.036608,0.00728537,0.0203566,0.0551423,0.0471916,0,0,0,0,0
170,0,0,0,0,0.0287551,0.0591695,0,0,0,0.0310077,0,0.0246847,0.0498307,0,0,0.0230131,0,0,0.0441944,0.0508344,0.0212286,0.0373751,0.020771,0.067781,0.0457973,0.0508935,0.0707493,0.0500222,0.0169105,0.0544551,0.0582036,0.0301561,0.0340828,0.0126705,0.0319516,0.013696,0.0224079,0.032724,0,0,0.050787,0.0445642,0,0,0.022139,0,0,0.0241265,0.0663528,0.0399092,0.0197941,0.0164911,0.0564541,0.0322356,0.0477331,0.0790955,0.0358565,0.0155308,0.0463515,0,0.0211474,0.0295097,0.0363779,0.00730438,0.0203819,0.0547584,0.0473791,0,0,0,0,0
171,0,0,0,0,0.0286399,0.059273,0,0,0,0.0315957,0,0.0247669,0.0507487,0,0,0.0229949,0,0,0.0440859,0.0509018,0.0212134,0.0371184,0.0207388,0.0679278,0.0459266,0.0502549,0.0703675,0.0499301,0.0172331,0.0543098,0.0580721,0.0300457,0.0339397,0.0122442,0.0319955,0.0136355,0.0223859,0.031947,0,0,0.0505776,0.0446723,0,0,0.0224627,0,0,0.0242248,0.0668987,0.0388815,0.01929,0.0159595,0.0565264,0.032617,0.0487692,0.0812356,0.0360416,0,0.0437566,0,0.0240228,0.0299305,0.0361699,0.00733104,0.0204063,0.0542938,0.0476753,0,0,0,0,0
172,0,0,0,0,0.0285292,0.0595954,0,0,0,0.0321539,0,0.0249238,0.0517354,0,0,0.022851,0,0,0.0439614,0.0510154,0.0211479,0.036934,0.0206577,0.0676078,0.045671,0.0498341,0.0700466,0.0499024,0.0176874,0.0541182,0.0578756,0.0300133,0.0336466,0.0118516,0.0320166,0.0136111,0.022196,0.0321084,0,0,0.0503082,0.0448868,0,0,0.0226811,0,0,0.0242599,0.0672354,0.0382558,0.0194809,0.0167423,0.0563124,0.0330206,0.0490195,0.0815343,0.0363381,0,0.0441751,0,0.0240056,0.0280648,0.036047,0.00734696,0.0204475,0.0539412,0.0477806,0,0,0,0,0
173,0,0,0,0,0.0283667,0.0600042,0,0,0,0.0326124,0,0.0250651,0.0526254,0,0,0.0226313,0,0,0.0437933,0.0512252,0.0210127,0.0368902,0.0206094,0.0669469,0.0452666,0.0494415,0.0695717,0.049902,0.0179707,0.0539384,0.0577188,0.0300076,0.0334115,0.0114513,0.0319922,0.0136595,0.0218653,0.0327499,0,0,0.0498257,0.0451311,0,0,0.0228122,0,0,0.0242961,0.0675592,0.0371343,0.0197368,0.0174875,0.055835,0.0333471,0.0494217,0.0818484,0.0365465,0,0.0447773,0,0.0238766,0.0257659,0.0359667,0.00736208,0.020537,0.0537299,0.0477915,0,0,0,0,0
174,0,0,0,0,0.028122,0.060395,0,0,0,0.0330203,0,0.0250846,0.0534062,0,0,0.0223548,0,0,0.0437466,0.051396,0.0207709,0.0368484,0.0206318,0.0661704,0.0448433,0.0490687,0.0690145,0.0499801,0.017879,0.0537635,0.0576108,0.0299623,0.0332489,0.0110909,0.0319034,0.0138988,0.0214624,0.0338454,0,0,0.0491238,0.0454016,0,0,0.0229084,0,0,0.0243774,0.0677426,0.0361067,0.01944,0.0180089,0.055376,0.0336067,0.0499216,0.0822505,0.0367102,0,0.0453406,0,0.0237662,0.023955,0.0359144,0.00741837,0.0206388,0.0537007,0.0477241,0,0,0,0,0
175,0,0,0,0,0.0280001,0.0599779,0,0,0,0.0329049,0,0.0255864,0.0518037,0,0,0.0226981,0,0,0.0447527,0.0518784,0.0200871,0.0394075,0.021584,0.068042,0.0475709,0.0481558,0.0677874,0.0493329,0.0169792,0.0543272,0.0583655,0.0307098,0.0332713,0.0107119,0.0313502,0.0131671,0.0234618,0.0323471,0,0,0.0457682,0.0450301,0,0,0.023718,0,0,0.0248678,0.0725369,0.0316435,0.0149379,0.0238617,0.0534831,0.0342427,0.0484178,0.0827785,0.0329682,0,0.0414544,0,0.0297698,0.0230573,0.0349822,0.00751341,0.0214348,0.0527248,0.0504789,0,0,0,0,0.108952
176,0,0,0,0,0.028079,0.059953,0,0,0,0.0329975,0,0.025728,0.0526997,0,0,0.0224044,0,0,0.0449336,0.0518386,0.0198426,0.0392679,0.0217994,0.0673202,0.0471418,0.0474546,0.0672188,0.0495344,0.0164605,0.054168,0.0582714,0.0307425,0.0329606,0.0103783,0.0311997,0.0132392,0.0233714,0.0327351,0,0,0.0451563,0.0451279,0,0,0.023732,0,0,0.0249137,0.0725273,0.0306723,0.014326,0.0242519,0.053338,0.0342752,0.0487106,0.0831343,0.0328206,0,0.0415884,0,0.0300476,0.0223716,0.0349531,0.00744418,0.0215973,0.0527431,0.0502623,0,0,0,0,0.109839
177,0,0,0,0,0.0280691,0.0597416,0,0,0,0.0331822,0,0.025834,0.0535917,0,0,0.0222489,0,0,0.0451355,0.0516849,0.019682,0.0390011,0.0220272,0.0667521,0.0467939,0.0467344,0.066663,0.0497156,0.0161675,0.0539492,0.0581624,0.0307369,0.032679,0.0100819,0.0310765,0.0133567,0.0233288,0.0328298,0,0,0.0446681,0.0450988,0,0,0.0235685,0,0,0.0248329,0.0726398,0.030084,0.0138055,0.024272,0.0534308,0.0341509,0.0488737,0.0833236,0.0325688,0,0.0415921,0,0.0301635,0.0221727,0.0349529,0.00743116,0.0217584,0.0528251,0.0500135,0,0,0,0,0.10906
178,0,0,0,0,0.0280229,0.0594416,0,0,0,0.0333514,0,0.0259554,0.0543128,0,0,0.0221982,0,0,0.045325,0.0514177,0.0195826,0.0387241,0.0222084,0.0663901,0.0466423,0.0461029,0.0661609,0.0498444,0.0159778,0.0537583,0.0580575,0.0306808,0.0325371,0.00979008,0.0309781,0.013538,0.023338,0.0322747,0,0,0.0442836,0.0449594,0,0,0.0233561,0,0,0.024723,0.0730079,0.0298067,0.0135681,0.024269,0.0535795,0.0339143,0.048918,0.0833114,0.0323477,0,0.0412245,0,0.030192,0.0227661,0.034989,0.00743795,0.0218666,0.0529609,0.0498121,0,0,0,0,0.108765
179,0,0,0,0,0.0281686,0.0591723,0,0,0,0.0334947,0,0.0260651,0.0548765,0,0,0.0222616,0,0,0.0455619,0.0511578,0.0194968,0.0383991,0.0223657,0.066121,0.046702,0.0455944,0.0657047,0.0498692,0.0159145,0.0536541,0.0579218,0.03064,0.0323341,0.00946201,0.030943,0.0137033,0.0234337,0.0312527,0,0,0.0440237,0.0447901,0,0,0.0231579,0,0,0.0246123,0.0733673,0.0298258,0.0133875,0.0243165,0.0538413,0.0335866,0.0488888,0.0831516,0.0322199,0,0.0409683,0,0.0302428,0.0238998,0.0350488,0.00742541,0.0219461,0.0531319,0.0496988,0,0,0,0,0.108512
180,0,0,0,0,0.0283016,0.0590127,0,0,0,0.0338094,0,0.0261042,0.0553768,0,0,0.0223558,0,0,0.0457671,0.0510135,0.0194523,0.0380318,0.0224151,0.0657446,0.0468006,0.0451165,0.0653553,0.0498618,0.0159451,0.0536577,0.0577266,0.0305943,0.0322006,0.00917922,0.0309937,0.0138737,0.0235442,0.0296476,0,0,0.0438546,0.0446287,0,0,0.023057,0,0,0.0245353,0.0735623,0.0301931,0.0129365,0.0244511,0.0542995,0.0332008,0.0490709,0.0832,0.0320688,0,0.0423696,0,0.0306791,0.0258837,0.0351247,0.00739222,0.0219633,0.0532766,0.0495971,0,0,0,0,0.10836
181,0,0,0,0,0.0285245,0.0594505,0,0,0,0.0332254,0,0.0262806,0.0574929,0,0,0.0217351,0,0,0.0451061,0.0506607,0.0204742,0.0354244,0.0221055,0.0627123,0.0439394,0.0454733,0.065502,0.0504105,0.0162557,0.052942,0.0568111,0.03,0.0316979,0.00928739,0.0314575,0.0141131,0.022066,0.0300696,0,0,0.0457027,0.0452583,0,0,0.0223322,0,0,0.0240331,0.0688438,0.0343678,0.018655,0.019783,0.056504,0.0322312,0.0510783,0.0829281,0.0354007,0,0.0467515,0,0.0250655,0.0282636,0.0361988,0.00712926,0.0212038,0.0544094,0.0465845,0,0,0,0,0
182,0,0,0,0,0.0284719,0.0589144,0,0,0,0.0338226,0,0.0265168,0.0565258,0,0,0.0229363,0,0,0.0458596,0.0513326,0.019936,0.0371984,0.0228201,0.0646687,0.0471844,0.0445286,0.0644641,0.049727,0.0159421,0.0532527,0.0572632,0.0305545,0.0317036,0.00882429,0.0310063,0.0141271,0.0235909,0.0243607,0,0.0294964,0.0435576,0.0444224,0,0,0.023021,0,0,0.0243443,0.073753,0.0292199,0.0137183,0.0254007,0.0559304,0.0323977,0.0484933,0.0814719,0.031239,0,0.0306018,0,0.0293959,0.0377103,0.0353862,0.00724495,0.0217419,0.0534518,0.0495607,0,0,0,0,0.10886
183,0,0,0,0,0.0285758,0.0589093,0,0,0,0.0336203,0,0.026923,0.0568021,0,0,0.0232932,0,0,0.0458866,0.0517104,0.0203131,0.0369564,0.0232423,0.0644121,0.0477178,0.0442545,0.0638803,0.0495032,0.0160513,0.0532025,0.0571772,0.0306358,0.0314679,0.00864863,0.0309858,0.0142433,0.0237164,0.0201362,0,0,0.043455,0.044261,0,0,0.0230884,0,0,0.0242737,0.074646,0.033104,0.0139854,0.0270763,0.0566004,0.0321419,0.0471406,0.0791104,0.0301378,0,0.0158607,0,0.0309267,0.0402068,0.0354194,0.00724666,0.0215558,0.0534772,0.0497909,0,0,0,0,0.108854
184,0,0,0,0,0.0286614,0.0590223,0,0,0,0.0339212,0,0.0269276,0.0578084,0,0,0.0234809,0,0,0.045763,0.0516176,0.0202858,0.0365314,0.0233293,0.0640262,0.0477573,0.0437982,0.0635963,0.0495847,0.0160454,0.0529853,0.0569945,0.0304343,0.0313054,0.00850308,0.0310213,0.0142785,0.0236789,0.0195772,0,0.0283698,0.0430345,0.0442291,0,0,0.0230233,0,0,0.0242283,0.0743133,0.027328,0.0139099,0.0280645,0.0574431,0.0320435,0.0473937,0.0785832,0.0300829,0,0.0181196,0,0.0310205,0.0545801,0.0354781,0.00718598,0.0213917,0.0535953,0.049685,0,0,0,0,0.109481
185,0,0,0,0,0.0286308,0.0590449,0,0,0,0.0330686,0,0.0274448,0.0588151,0,0,0.0234098,0,0,0.0457412,0.0517649,0.0209545,0.0362292,0.0240731,0.0638227,0.0477912,0.0432755,0.062904,0.0495831,0.0158445,0.0527317,0.0567322,0.0303022,0.0309348,0.00836854,0.0310918,0.0140839,0.0238933,0.019921,0,0.028397,0.0427201,0.0442492,0,0,0.0226821,0,0,0.024287,0.0746158,0.0278657,0.0136017,0.0284559,0.0580269,0.0319889,0.0475638,0.0786159,0.0297756,0,0.0170693,0,0.0315083,0.0584327,0.0355408,0.00719107,0.0214201,0.0537267,0.0497303,0,0,0,0,0.109766
186,0,0,0,0,0.0286144,0.059156,0,0,0,0.033266,0,0.0275355,0.0595921,0,0,0.0234613,0,0,0.0455923,0.0521006,0.0209829,0.0358956,0.0243752,0.0638301,0.0478846,0.0428443,0.0625021,0.0495565,0.0157279,0.0526981,0.0566154,0.0303344,0.0307866,0.00812701,0.0310678,0.0140662,0.0237391,0.0206096,0,0.0282311,0.0424102,0.0442469,0,0,0.0226619,0,0,0.0241643,0.074855,0.0284626,0.0135404,0.0287654,0.0583519,0.0319217,0.0476975,0.078762,0.029476,0,0.0153627,0,0.0317748,0.0618468,0.0356592,0.00712619,0.0212438,0.0539321,0.0497714,0,0,0,0,0.109529
187,0,0,0,0,0.0287068,0.0592244,0,0,0,0.0328989,0,0.0279409,0.0601454,0,0,0.0234628,0,0,0.0454954,0.0526279,0.0214471,0.0356356,0.0250591,0.0638322,0.0479601,0.0423428,0.0617742,0.0493824,0.0156232,0.0525725,0.0564314,0.0304219,0.0304991,0.00797366,0.0309945,0.0141419,0.0235626,0.0179795,0,0,0.0423709,0.044196,0,0,0.0227611,0,0,0.0241233,0.075357,0.0306549,0.0136554,0.0287335,0.0584252,0.0319059,0.0477119,0.0791103,0.0291833,0,0.0157269,0,0.0341596,0.0619375,0.035791,0.00709332,0.0210869,0.0540958,0.0498916,0,0,0,0,0.108404
188,0,0,0,0,0.0286117,0.0593832,0,0,0,0.0326317,0,0.0280216,0.0610571,0,0,0.0232636,0,0,0.0453152,0.0525898,0.0216843,0.0352638,0.0254187,0.0632448,0.0473704,0.0420043,0.0613723,0.0493253,0.0152649,0.0522792,0.05613,0.0303301,0.0302089,0.00799173,0.0309617,0.014163,0.0231871,0.0221271,0,0.0275155,0.0421384,0.0442577,0,0,0.0226635,0,0,0.0240112,0.0744714,0.0320645,0.0145988,0.0293286,0.0587685,0.0319635,0.0475176,0.0784213,0.0290685,0.0249139,0.0167384,0,0.0302019,0.0651634,0.0359282,0.00709854,0.0209183,0.0544055,0.0495973,0,0,0,0,0.110547
189,0,0,0,0,0.02843,0.0595043,0,0,0,0.0326988,0,0.0281015,0.0615646,0,0,0.0231604,0,0,0.0452062,0.0527994,0.0217545,0.0349037,0.0257305,0.0626509,0.0470983,0.0416257,0.0609053,0.0492495,0.0150372,0.052117,0.0559614,0.0302731,0.0299798,0.00786685,0.0309139,0.0141519,0.0229217,0.0229554,0,0.0276168,0.0421454,0.0442737,0,0,0.022665,0,0,0.0239469,0.0746793,0.0323686,0.0143285,0.0292911,0.0587849,0.0319782,0.0476994,0.0784347,0.0292126,0.0254684,0.0168331,0,0.0305897,0.0671138,0.0359889,0.00713191,0.0207796,0.0546151,0.0495385,0,0,0,0,0.110483
190,0,0,0,0,0.0284554,0.0596597,0,0,0,0.0330842,0,0.0280858,0.0619394,0,0,0.0230493,0,0,0.0451273,0.0530494,0.0216778,0.0345998,0.0258424,0.0619077,0.0468319,0.0413462,0.0605346,0.0492425,0.014845,0.0520619,0.0558451,0.0302402,0.0299345,0.00763047,0.0308968,0.0141301,0.02267,0.0233901,0,0.02767,0.0423106,0.044265,0,0,0.0226268,0,0,0.0239444,0.0749256,0.0323283,0.01412,0.0293192,0.0587753,0.031907,0.0478439,0.0783983,0.0294723,0.0255023,0.0168136,0,0.0310657,0.0681455,0.0360923,0.0070849,0.0206343,0.0547611,0.0494204,0,0,0,0,0.110113
