Timestep,,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIBI
183,0,0,0,0,0,0.0282504,0.059526,0,0,0,0.0335822,0,0.0259538,0.0618262,0,0,0.0221844,0,0,0.044945,0.0568615,0.0176395,0.0305525,0.0249472,0.0551743,0.048579,0.03929,0.0601307,0.0497603,0.0138982,0.0527738,0.0570681,0.0304478,0.0296912,0.00659378,0.0332953,0.0145091,0.021789,0.0170975,0,0,0.0444592,0.0427565,0,0,0.0184985,0,0,0.0231922,0.0753124,0.0236565,0.0162225,0.026275,0.0568919,0.0233406,0.0448122,0.071157,0.0626815,0.0322918,0.0306319,0.0190818,0.0383769,0.0441611,0.0407231,0.00654187,0.017664,0.0543992,0.0491531,0,0,0,0.0083851
184,0,0,0,0,0,0.0282963,0.0597668,0,0,0,0.0342062,0,0.0260265,0.0620267,0,0,0.021624,0,0,0.0445576,0.057253,0.0174287,0.0292865,0.0248379,0.053647,0.0470286,0.0393187,0.0598312,0.0498264,0.0148067,0.052675,0.0569482,0.0303209,0.0295038,0.0067641,0.0335209,0.0144225,0.021203,0.020414,0,0,0.0465969,0.0431931,0,0,0.018405,0,0,0.022982,0.072277,0.0254677,0.0198996,0.0236152,0.0573214,0.022906,0.0458777,0.0733548,0,0.0343237,0.0280309,0.0200904,0.0361786,0.0383566,0.0413336,0.00671091,0.0170233,0.0547576,0.0478192,0,0,0,0.00633157
185,0,0,0,0,0,0.0281857,0.0595188,0,0,0,0.0348157,0,0.0260293,0.0612505,0,0,0.0221756,0,0,0.0448732,0.0577351,0.0171129,0.030738,0.0253438,0.0549468,0.0485077,0.0385701,0.0590705,0.0493611,0.0149076,0.0530425,0.0573025,0.0307516,0.0296747,0.00724056,0.0331784,0.0143066,0.0218837,0.0287821,0,0.0270418,0.0451673,0.0427322,0,0,0.0184362,0,0,0.0232274,0.0743566,0.0198332,0.0172585,0.030002,0.0562514,0.0228662,0.0429813,0.0729457,0.0648959,0.0325621,0.0290066,0.0229197,0.03714,0.0237432,0.0411134,0.00660831,0.0172781,0.0542534,0.0495833,0,0,0,0.0076334
186,0,0,0,0,0,0.0281615,0.0596009,0,0,0,0.0357823,0,0.0262108,0.0608895,0,0,0.0218981,0,0,0.0446239,0.0584078,0.016913,0.0300325,0.0254503,0.0541504,0.0477857,0.0383712,0.0585676,0.049281,0.0152526,0.0532583,0.0574241,0.0308608,0.0298744,0.00794615,0.0333596,0.0143791,0.0214552,0.0240538,0,0.0301823,0.0467836,0.0428914,0,0,0.0186916,0,0,0.0226519,0.0739503,0.018941,0.0193688,0.0258219,0.0562183,0.0226145,0.0439434,0.069872,0.0644715,0.03423,0.0312358,0.0218921,0.0388538,0.0302281,0.0415384,0.00685147,0.0163332,0.0546637,0.048863,0,0,0,0.0105668
187,0,0,0,0,0,0.0282934,0.0593595,0,0,0,0.0359728,0,0.0265097,0.0603126,0,0,0.0218573,0,0,0.0446226,0.0588215,0.0167831,0.0304792,0.0259967,0.0541318,0.047844,0.0380182,0.0578668,0.0489563,0.0150964,0.0535125,0.0575857,0.0310997,0.0299469,0.00795194,0.033378,0.0142445,0.0216198,0.0324609,0,0.0280344,0.047176,0.0427298,0,0,0.0174878,0,0,0.0232123,0.0738079,0.0172165,0.0195823,0.0296173,0.0559093,0.0221384,0.0419618,0.0708584,0.0657083,0.0348568,0.029752,0.0242071,0.0385282,0.0171369,0.0418331,0.0066733,0.0168505,0.0546293,0.0491751,0,0,0,0.00983453
188,0,0,0,0,0,0.028248,0.0593063,0,0,0,0.0365693,0,0.0267596,0.0599302,0,0,0.0216625,0,0,0.0444853,0.0590001,0.0167522,0.0303338,0.0263675,0.0535197,0.0475677,0.0377127,0.0572165,0.0486787,0.0153724,0.0537321,0.0577182,0.0312829,0.0300538,0.0082299,0.0334953,0.0142302,0.0214419,0.0339235,0,0.0286425,0.048289,0.0427539,0,0,0.0173895,0,0,0.0231315,0.0736591,0.0166245,0.0206224,0.0297603,0.0556697,0.0219102,0.0413963,0.069707,0.0661518,0.0363125,0.0305603,0.0248895,0.0390364,0.0151052,0.0421707,0.00675481,0.0165205,0.0547879,0.0488745,0,0,0,0.0108168
189,0,0,0,0,0,0.028233,0.0593356,0,0,0,0.0369965,0,0.0269336,0.0598582,0,0,0.0213533,0,0,0.044305,0.0590996,0.0169128,0.0298686,0.0267167,0.0526992,0.0470116,0.0374106,0.0564916,0.0484659,0.0157003,0.053839,0.0577867,0.0313603,0.0299766,0.00867622,0.0336866,0.0142084,0.0211724,0.0285356,0,0.0315032,0.0494441,0.0428709,0,0,0.0173894,0,0,0.023043,0.0739453,0.0187067,0.0215002,0.0268257,0.0554753,0.0216103,0.0423013,0.0668718,0.0653092,0.0373248,0.0328188,0.0245522,0.0400459,0.0233408,0.0425842,0.00688322,0.0160973,0.0549189,0.0484151,0,0,0,0.0129947
190,0,0,0,0,0,0.028165,0.0593958,0,0,0,0.0378622,0,0.0269424,0.0595329,0,0,0.0214352,0,0,0.0442464,0.059448,0.0168056,0.0299289,0.0268941,0.0521774,0.0470434,0.0372102,0.0558067,0.0482275,0.0160245,0.0540074,0.057961,0.0314916,0.0299728,0.00961994,0.0337114,0.0142808,0.0210142,0.0360684,0,0.0306069,0.0502206,0.0428792,0,0,0.0176252,0,0,0.0227772,0.0735998,0.0172853,0.0217332,0.0298596,0.0550321,0.021528,0.0415996,0.0674453,0.0656546,0.0389752,0.0321927,0.0249578,0.0400313,0.0140018,0.0427266,0.00698648,0.0156458,0.0550174,0.0484735,0,0,0,0.0120634
191,0,0,0,0,0,0.0282889,0.0596081,0,0,0,0.0383789,0,0.0268993,0.0605569,0,0,0.020666,0,0,0.0439694,0.0602261,0.0171879,0.0282785,0.0269072,0.0501511,0.0451904,0.037559,0.0555787,0.0483228,0.0163255,0.0537746,0.0576619,0.0312308,0.0297419,0.0101501,0.0342686,0.0142279,0.020415,0.0364415,0,0.0301428,0.052183,0.0434232,0,0,0.0170245,0,0,0.0228494,0.0713249,0.0216323,0.0251513,0.0281121,0.0557624,0.0211847,0.0438579,0.0688925,0,0.0415839,0.0305325,0.0231071,0.0380827,0.0165874,0.0432759,0.00712057,0.0154186,0.0554385,0.0470647,0,0,0,0.0099104
192,0,0,0,0,0,0.0282409,0.0597348,0,0,0,0.0392209,0,0.0266869,0.0609741,0,0,0.02061,0,0,0.0439372,0.0607133,0.0170801,0.027804,0.0269776,0.0495044,0.0448379,0.0370882,0.0552937,0.0482261,0.0165647,0.0537588,0.0576562,0.0312048,0.0297151,0.0110358,0.0344137,0.0143015,0.0201467,0.0337689,0,0.0312441,0.0523318,0.043426,0,0,0.0170404,0,0,0.0228121,0.0718028,0.0233316,0.0254214,0.0261048,0.05555,0.0211487,0.0445075,0.0675992,0,0.041488,0.0311049,0.0226197,0.0381675,0.0216149,0.0434506,0.00724511,0.0151288,0.055473,0.0469073,0,0,0,0.0108088
193,0,0,0,0,0,0.028151,0.05988,0,0,0,0.0398994,0,0.02641,0.0612141,0,0,0.0205486,0,0,0.0438965,0.060896,0.0169143,0.0274274,0.0269576,0.0490382,0.0446954,0.0366733,0.0551002,0.0481818,0.0167324,0.0537089,0.057699,0.0311898,0.029712,0.0117184,0.034463,0.0142953,0.0200138,0.0356787,0,0.0307042,0.0524057,0.0434726,0,0,0.0169983,0,0,0.0227327,0.0718082,0.0227843,0.0254609,0.027215,0.055352,0.0210736,0.0436731,0.0676734,0,0.0415585,0.0305934,0.0220242,0.0382055,0.0191991,0.0435569,0.00729915,0.0149767,0.0555259,0.0468974,0,0,0,0.0102333
194,0,0,0,0,0,0.0281637,0.0600117,0,0,0,0.0406506,0,0.0259797,0.0615376,0,0,0.0204335,0,0,0.0438358,0.0608504,0.0167821,0.0268739,0.0267442,0.0486685,0.0444902,0.0363504,0.0550738,0.0481802,0.0168784,0.0536467,0.0577696,0.0311996,0.0298031,0.0126256,0.0344864,0.0142907,0.0198614,0.0337402,0,0.0310456,0.0523442,0.0435198,0,0,0.0169907,0,0,0.0227321,0.0720946,0.0234475,0.0253671,0.0262215,0.0553782,0.021019,0.0433983,0.0671777,0,0.0407445,0.0309897,0.021967,0.0379816,0.0220326,0.0436461,0.00739504,0.0148431,0.0555808,0.0468223,0,0,0,0.01038
195,0,0,0,0,0,0.0281755,0.0600769,0,0,0,0.0415503,0,0.0253677,0.0618265,0,0,0.020382,0,0,0.0438217,0.060906,0.0164074,0.0264799,0.0263449,0.0483412,0.0442682,0.0359453,0.0552106,0.0482202,0.0170163,0.0535018,0.0578128,0.0311448,0.029906,0.0138471,0.0344172,0.0142729,0.0198042,0.033976,0,0.0304729,0.0522022,0.0434781,0,0,0.0171575,0,0,0.0228104,0.0720306,0.0226396,0.0252508,0.0271466,0.0553206,0.0211139,0.0424922,0.0676029,0,0.0402129,0.0306019,0.0217421,0.0377224,0.0208998,0.0436151,0.00746463,0.0148256,0.0555917,0.0468085,0,0,0,0.00940711
196,0,0,0,0,0,0.0281474,0.0601949,0,0,0,0.0436344,0,0.0241626,0.0621327,0,0,0.0203748,0,0,0.0438135,0.060736,0.0151806,0.0262342,0.0253129,0.0480215,0.0441417,0.0357542,0.0557413,0.0482171,0.0171329,0.0535796,0.0581578,0.0311751,0.0302923,0.0162721,0.0342912,0.0144566,0.0195907,0.0337693,0,0.0296356,0.0516103,0.0434644,0,0,0.0178917,0,0,0.0224559,0.072035,0.0209445,0.0249945,0.0276946,0.0552095,0.0213551,0.0420517,0.0683077,0,0.0396205,0.0298707,0.0218286,0.0372763,0.0199952,0.0435533,0.00772504,0.0143175,0.0555766,0.046692,0,0,0,0.00848985
197,0,0,0,0,0,0.028077,0.0602328,0,0,0,0.0440786,0,0.0233398,0.0626192,0,0,0.0204583,0,0,0.0438745,0.0605699,0.0149139,0.0264185,0.0249956,0.0481456,0.0441504,0.0355649,0.0558642,0.0481351,0.0167364,0.0534978,0.0582075,0.0311422,0.030268,0.0167357,0.034124,0.0143808,0.0196455,0.0280169,0,0.0304285,0.0504376,0.0433533,0,0,0.0177523,0,0,0.0225266,0.0731678,0.0181641,0.0236303,0.0268724,0.054969,0.0215678,0.042194,0.0666655,0,0.0388181,0,0.0203743,0.0386099,0.0265952,0.0433889,0.00765232,0.0145707,0.0553558,0.0469983,0,0,0,0.00915419
198,0,0,0,0,0,0.0279913,0.0603329,0,0,0,0.0452204,0,0.0223811,0.0629074,0,0,0.0204109,0,0,0.0438228,0.0602925,0.0147696,0.0258777,0.0244222,0.0475281,0.0436646,0.0355093,0.0561223,0.0482356,0.016691,0.0534484,0.058242,0.0310215,0.0303082,0.0179605,0.0341167,0.0144087,0.0194273,0.0327121,0,0.0305994,0.0506564,0.0434369,0,0,0.0175117,0,0,0.0226141,0.0716648,0.0182529,0.0241133,0.0274913,0.0551224,0.0216412,0.0419093,0.0693995,0,0.0387209,0.0284927,0.0213518,0.0363824,0.019538,0.0433731,0.0076713,0.0146647,0.0553382,0.0467849,0,0,0,0.00595897
199,0,0,0,0,0,0.0279254,0.0604234,0,0,0,0.0464847,0,0.021279,0.0630321,0,0,0.0204025,0,0,0.0438199,0.0598667,0.0146128,0.0254044,0.0238525,0.0472235,0.0433377,0.0354139,0.0563889,0.0482673,0.0165619,0.053511,0.0584246,0.0309647,0.0304061,0.0194097,0.0341501,0.0144252,0.0192943,0.0325262,0,0.0308066,0.0503253,0.0434938,0,0,0.0173806,0,0,0.0226813,0.0712997,0.0165095,0.0239581,0.0270782,0.0552046,0.0216323,0.041887,0.0698878,0,0.0383016,0.0284889,0.0210024,0.0361828,0.0185557,0.0433799,0.00770875,0.0146768,0.0552379,0.0469273,0,0,0,0.00519142
200,0,0,0,0,0,0.0279123,0.0605346,0,0,0,0.0479455,0,0.0200792,0.0628895,0,0,0.0203368,0,0,0.0436854,0.0596187,0.0146536,0.0247713,0.023261,0.0469249,0.0429032,0.0353876,0.0566752,0.0483039,0.0165228,0.0535928,0.058669,0.0308947,0.0305825,0.0210864,0.0342865,0.0144329,0.0190695,0.0311031,0,0.0297836,0.0505458,0.0436621,0,0,0.017315,0,0,0.0226766,0.0708132,0.0146729,0.0244825,0.0267205,0.0551301,0.0215285,0.0415292,0.0699539,0,0.0379379,0.0284153,0.0206253,0.0360286,0.0180352,0.0434314,0.0077593,0.0146379,0.0551666,0.0470287,0,0,0,0.00502381
201,0,0,0,0,0,0.0279425,0.0606728,0,0,0,0.0495221,0,0.0188288,0.0624474,0,0,0.0202432,0,0,0.0434853,0.0595513,0.0149785,0.0240861,0.0227203,0.0465365,0.0424207,0.0354273,0.0569826,0.0482821,0.0164873,0.0536982,0.0589532,0.0307997,0.0307292,0.0228044,0.0344846,0.0144308,0.018795,0.0290976,0,0.0281241,0.0511089,0.0439102,0,0,0.0172331,0,0,0.0226583,0.0703962,0.0128078,0.0252324,0.0273427,0.0548878,0.021444,0.0408592,0.0695934,0,0.0376818,0.0279114,0.0208392,0.0357835,0.01736,0.0435068,0.00780682,0.0145601,0.0551355,0.0470183,0,0,0,0.00550297
202,0,0,0,0,0,0.0279622,0.0608262,0,0,0,0.0511643,0,0.017564,0.0617371,0,0,0.0201594,0,0,0.0433905,0.0596007,0.0157025,0.0233734,0.0222889,0.0462048,0.0419434,0.035534,0.057339,0.0481845,0.0164157,0.0537913,0.0592704,0.0306302,0.0308015,0.0244693,0.0346626,0.0144343,0.0185813,0.0275256,0,0.0271522,0.0518191,0.0441773,0,0,0.0172076,0,0,0.0226051,0.0699574,0.0110505,0.0260328,0.0293114,0.054671,0.0213839,0.0400144,0.0690593,0,0.0378331,0.0273603,0.0219852,0.0353261,0.0169725,0.0435635,0.00783419,0.0145282,0.0551649,0.0469873,0,0,0,0.00636726
203,0,0,0,0,0,0.0280127,0.06096,0,0,0,0.0527916,0,0.0162437,0.0608206,0,0,0.0200702,0,0,0.0433181,0.0596909,0.0169018,0.0226883,0.0219558,0.0459979,0.0415482,0.0356591,0.0577795,0.0480432,0.016089,0.0539021,0.0595597,0.0303998,0.0309356,0.0259504,0.0348313,0.0144172,0.0184509,0.0262872,0,0.0270992,0.0524482,0.0444097,0,0,0.0172243,0,0,0.0225289,0.0694079,0.00958329,0.0268296,0.0310417,0.0545361,0.0214316,0.0389918,0.0685567,0,0.0384922,0.0272591,0.0235047,0.0349352,0.0172114,0.0435716,0.00784758,0.014594,0.0552904,0.0469254,0,0,0,0.00735393
204,0,0,0,0,0,0.0280114,0.0610661,0,0,0,0.0541497,0,0.0148901,0.0598052,0,0,0.0199899,0,0,0.0432627,0.0596694,0.0185497,0.0219891,0.0216599,0.0459754,0.04126,0.0359637,0.0583676,0.0478805,0.0154442,0.0540398,0.0597771,0.0301072,0.0310313,0.0269848,0.0349748,0.0144029,0.0183519,0.0249022,0,0.0273825,0.0528469,0.044559,0,0,0.0171585,0,0,0.0224284,0.0688483,0.00846399,0.0275132,0.0314583,0.0545527,0.0215906,0.0378017,0.0681067,0,0.0390458,0.0272429,0.0247222,0.0349997,0.0181135,0.0435137,0.00777485,0.014736,0.0554884,0.0468596,0,0,0,0.00818305
205,0,0,0,0,0,0.0279086,0.0611995,0,0,0,0.0558357,0,0.013425,0.0583289,0,0,0.0198622,0,0,0.0432383,0.0593716,0.0212485,0.0209876,0.021638,0.0463113,0.041036,0.0366164,0.0592589,0.0477102,0.0147895,0.0542367,0.0599978,0.0296291,0.0312815,0.02822,0.035125,0.0142782,0.018361,0.0233141,0,0.0272918,0.052942,0.0446379,0,0,0.0175481,0,0,0.0221676,0.0683157,0.00796199,0.0278895,0.0308394,0.054781,0.0219363,0.0367093,0.0677052,0,0.0385523,0.0271038,0.0252476,0.0351392,0.0191812,0.0433074,0.00783623,0.014626,0.0557168,0.0469403,0,0,0,0.00856848
206,0,0,0,0,0,0.0278537,0.061204,0,0,0,0.0556684,0,0.0127328,0.0574657,0,0,0.0198003,0,0,0.0432389,0.0585294,0.0239994,0.0203724,0.0215108,0.0468966,0.0409973,0.0376855,0.0598356,0.0478813,0.0139592,0.0542368,0.0601322,0.0291841,0.0310979,0.0278809,0.0351111,0.0143038,0.0183591,0.0223442,0,0.0269855,0.0529346,0.0446824,0,0,0.0175892,0,0,0.0223327,0.0682715,0.00812621,0.0278085,0.030333,0.0548994,0.0223032,0.0360099,0.0671026,0,0.037337,0.0269632,0.0250072,0.0350154,0.0196488,0.0430182,0.00772125,0.015061,0.055956,0.0471821,0,0,0,0.00838235
207,0,0,0,0,0,0.027889,0.0611288,0,0,0,0.0554963,0,0.0122495,0.056188,0,0,0.0197724,0,0,0.0433161,0.0579556,0.0272638,0.0196256,0.021406,0.0477361,0.0411248,0.0385055,0.060552,0.0482332,0.0132292,0.0541822,0.0603117,0.0284454,0.0309325,0.0280588,0.0350412,0.014277,0.0184772,0.0217373,0,0.02669,0.0527642,0.0446851,0,0,0.0176441,0,0,0.0224535,0.0683763,0.00884192,0.0275338,0.0302018,0.0547617,0.0226988,0.0359604,0.0667626,0,0.0359185,0.0267142,0.0242625,0.0345598,0.0198549,0.0426784,0.00758873,0.0155278,0.0561821,0.0473729,0,0,0,0.00774645
208,0,0,0,0,0,0.0278209,0.0609697,0,0,0,0.0549784,0,0.0121916,0.0547369,0,0,0.0198164,0,0,0.0434861,0.0575243,0.0302759,0.0189346,0.0213554,0.0490283,0.041264,0.0392916,0.0613518,0.0486544,0.0126285,0.0540742,0.0603893,0.027587,0.0308424,0.0277043,0.0348726,0.0142409,0.0187517,0.0210511,0,0.0265636,0.0524193,0.0446598,0,0,0.0175547,0,0,0.0224273,0.068605,0.00969307,0.0270525,0.0302456,0.0545841,0.023089,0.0362411,0.0666029,0,0.0347985,0.0263436,0.0235612,0.0340009,0.0202262,0.0422656,0.00739531,0.016085,0.0563426,0.0475811,0,0,0,0.00717111
209,0,0,0,0,0,0.0278807,0.0608023,0,0,0,0.0538169,0,0.0124029,0.0530476,0,0,0.0200503,0,0,0.043745,0.0570477,0.0328142,0.0183223,0.0215762,0.0507091,0.0415695,0.0401418,0.062205,0.0490369,0.0118979,0.0540577,0.0602505,0.0267369,0.0311899,0.0265305,0.0346545,0.014156,0.0191591,0.0198575,0,0.0265758,0.0518383,0.044618,0,0,0.0176514,0,0,0.0225455,0.0687568,0.0103809,0.0263785,0.0301732,0.054632,0.0235053,0.0364227,0.0665393,0,0.034003,0.0257768,0.02327,0.0334073,0.0210075,0.0417797,0.00717816,0.0167199,0.0564146,0.0477872,0,0,0,0.00692816
210,0,0,0,0,0,0.0280233,0.0607344,0,0,0,0.0519077,0,0.0125056,0.0515203,0,0,0.0206612,0,0,0.0439801,0.0564767,0.0341756,0.0179583,0.021644,0.0526854,0.042283,0.0410957,0.0629412,0.0495239,0.0112274,0.0542386,0.0599371,0.026253,0.0320118,0.0237415,0.034336,0.0143476,0.0193615,0.0184097,0,0.0266972,0.0512511,0.0445792,0,0,0.0185726,0,0,0.0223909,0.0687208,0.0106842,0.0262693,0.0300518,0.0548062,0.0241163,0.0362312,0.066401,0,0.0334694,0.0252511,0.0233459,0.032747,0.0218057,0.0412055,0.00716496,0.0168624,0.0564613,0.0478974,0,0,0,0.00707175
211,0,0,0,0,0,0.0281527,0.0605926,0,0,0,0.0495949,0,0.0121011,0.0499787,0,0,0.0211556,0,0,0.0442679,0.0559522,0.0348867,0.0175791,0.0213841,0.054806,0.0429853,0.0422416,0.0638192,0.0502169,0.0108001,0.0546212,0.0597085,0.0262228,0.0333228,0.0190698,0.0340837,0.0143312,0.0199076,0.0171283,0,0.0267843,0.0508639,0.0445363,0,0,0.0189449,0,0,0.0224824,0.068239,0.0104382,0.0267618,0.0299629,0.0550355,0.0245538,0.0358531,0.0663445,0,0.0332088,0.025246,0.0236481,0.0323011,0.0224681,0.0406664,0.00703167,0.017343,0.0564423,0.0481016,0,0,0,0.00753841
212,0,0,0,0,0,0.0281967,0.0604018,0,0,0,0.0467984,0,0.0117916,0.0483214,0,0,0.0217886,0,0,0.0445868,0.0554634,0.0358859,0.0173895,0.0212888,0.0572849,0.0439345,0.0434143,0.0648074,0.0509624,0.0105706,0.0554124,0.0598556,0.0267511,0.0350515,0.0136307,0.033852,0.014272,0.0205859,0.0133718,0,0.0269126,0.0501808,0.0443161,0,0,0.0191651,0,0,0.0226082,0.0684808,0.00764585,0.0267177,0.0297445,0.0551457,0.0250088,0.035207,0.0648978,0,0.0328655,0,0.0229034,0.0337737,0.0261952,0.0401036,0.0069365,0.0177964,0.0563338,0.0485872,0,0,0,0.00865641
213,0,0,0,0,0,0.0282594,0.0602563,0,0,0,0.0442411,0,0.0121228,0.0470513,0,0,0.0222433,0,0,0.0448237,0.05507,0.0373219,0.0171215,0.0211805,0.0591891,0.0445342,0.0445125,0.0660255,0.0518231,0.0107395,0.0562971,0.0600745,0.0274997,0.0368319,0.00982514,0.0338058,0.0143009,0.0210352,0.0122723,0,0.0268928,0.0501703,0.0441243,0,0,0.0192473,0,0,0.022708,0.0678571,0.00668577,0.0275967,0.0296782,0.0556403,0.025358,0.0347323,0.0649728,0,0.0332031,0,0.0236637,0.0337048,0.026815,0.0396727,0.00684801,0.0181293,0.0563849,0.04883,0,0,0,0.00942598
214,0,0,0,0,0,0.0281597,0.0601531,0,0,0,0.0418882,0,0.0129069,0.0461079,0,0,0.0226118,0,0,0.0450625,0.0545471,0.0386008,0.0170866,0.021256,0.0606021,0.0450543,0.0457827,0.0672633,0.0525314,0.0110464,0.0568816,0.0600824,0.0280364,0.0383497,0.00977963,0.0338502,0.0143915,0.021352,0.0110503,0,0.026831,0.0503886,0.043982,0,0,0.0194464,0,0,0.0228352,0.0675414,0.00623438,0.0283377,0.029648,0.0561195,0.0256095,0.0341559,0.0649087,0,0.0334311,0,0.0243499,0.0336727,0.0275522,0.0392953,0.00677978,0.018379,0.0564903,0.0491636,0,0,0,0.0103019
215,0,0,0,0,0,0.028036,0.0601704,0,0,0,0.0393782,0,0.0137491,0.0451578,0,0,0.0229023,0,0,0.0451906,0.0538963,0.0388744,0.0170958,0.0215677,0.0616639,0.0454526,0.047122,0.0683224,0.0529743,0.0112076,0.056909,0.0596512,0.0280661,0.0393168,0.0143962,0.0339106,0.0144988,0.0214959,0.00998632,0,0.0266012,0.050805,0.0439741,0,0,0.0198417,0,0,0.0227461,0.0674536,0.00626764,0.0288191,0.029493,0.0564347,0.025861,0.033613,0.0647832,0,0.0332598,0,0.0247335,0.033515,0.0284728,0.0389788,0.00680821,0.0184134,0.0566603,0.0494996,0,0,0,0.0111429
216,0,0,0,0,0,0.0279867,0.0602382,0,0,0,0.0367507,0,0.0148944,0.0442275,0,0,0.0230431,0,0,0.0452148,0.0536362,0.0389161,0.0175405,0.0218463,0.0625996,0.0458836,0.0484539,0.0692177,0.05315,0.0110404,0.0566787,0.0591255,0.0279646,0.039837,0.0235784,0.0339415,0.0145719,0.0216425,0.00650608,0,0,0.050952,0.0440863,0,0,0.0200757,0,0,0.0228825,0.0682969,0.00879263,0.0283443,0.0285909,0.0564801,0.0261495,0.0328652,0.0635153,0,0.0321212,0,0.0251372,0.0334965,0.0303513,0.0387371,0.00676554,0.0186098,0.0568208,0.0498778,0,0,0,0.00998584
217,0,0,0,0,0,0.0278896,0.0604188,0,0,0,0.0343103,0,0.0166008,0.0433344,0,0,0.022934,0,0,0.0449367,0.0538524,0.0406942,0.0178753,0.021834,0.0631701,0.0459546,0.0498263,0.0700459,0.0533017,0.0110476,0.056667,0.0588826,0.0282594,0.040319,0.0350562,0.0339937,0.014544,0.0215769,0.00573837,0,0,0.0514548,0.0442968,0,0,0.0202134,0,0,0.0231322,0.0684881,0.00917637,0.0283072,0.0282245,0.056317,0.0265568,0.0326714,0.0634516,0,0.0317384,0,0.0249866,0.0333841,0.0312772,0.0385867,0.00681397,0.0187885,0.0569856,0.0499389,0,0,0,0.00964817
218,0,0,0,0,0,0.0279112,0.0606001,0,0,0,0.0329846,0,0.0179758,0.0423832,0,0,0.0223987,0,0,0.0446365,0.0541664,0.0444119,0.018239,0.0218808,0.0636012,0.0458284,0.0509994,0.0708808,0.0535124,0.0111632,0.0569681,0.0589075,0.028822,0.0410673,0.0457172,0.0341011,0.0140449,0.0218638,0.00552175,0,0,0.0518232,0.044387,0,0,0.0198149,0,0,0.023485,0.0685753,0.00947514,0.0281821,0.0280952,0.05594,0.0267884,0.0326137,0.0635536,0,0.0314734,0,0.0248443,0.033309,0.031698,0.0385645,0.00682246,0.0192188,0.0570668,0.0500646,0,0,0,0.00945727
219,0,0,0,0,0,0.0279542,0.060863,0,0,0,0.0314646,0,0.0185926,0.041536,0,0,0.0221811,0,0,0.0444541,0.054425,0.0487533,0.0186424,0.0221498,0.0636741,0.0458834,0.0517962,0.0717352,0.0539004,0.0111909,0.0572159,0.0588151,0.0289718,0.0419229,0.0534952,0.0340311,0.0140266,0.021738,0.00555012,0,0,0.052208,0.0444813,0,0,0.0199189,0,0,0.0236256,0.0685786,0.00981155,0.0281324,0.0281006,0.055415,0.0270802,0.0326018,0.0636487,0,0.0313509,0,0.0250371,0.0332143,0.0318475,0.0385712,0.00688148,0.0192427,0.0571313,0.0501614,0,0,0,0.0095163
220,0,0,0,0,0,0.0280826,0.0609357,0,0,0,0.0306922,0,0.0193784,0.0401136,0,0,0.0224212,0,0,0.0446988,0.0543157,0.0530679,0.0203078,0.0232448,0.0644016,0.046984,0.0524798,0.0722386,0.0537842,0.010641,0.0578307,0.058951,0.0291435,0.0431978,0.0597001,0.0337209,0.0140081,0.0221236,0.00490291,0,0,0.0508517,0.0443648,0,0,0.020214,0,0,0.0239285,0.0713036,0.00785227,0.02526,0.0293807,0.054317,0.0273289,0.0315085,0.0608949,0.0588271,0.0289252,0,0.0258128,0.0361757,0.0327747,0.0384347,0.00693062,0.0194246,0.0567574,0.0512541,0,0,0,0.0120208
221,0,0,0,0,0,0.0280019,0.061028,0,0,0,0.0311848,0,0.0205109,0.0393978,0,0,0.0222526,0,0,0.0447782,0.0544722,0.0565999,0.0208873,0.0238024,0.0638821,0.0468475,0.0534522,0.0730297,0.0540962,0.0110886,0.0583282,0.0590215,0.0294964,0.0443196,0.0643491,0.0337148,0.0140549,0.0220177,0.00549174,0,0,0.051368,0.0443041,0,0,0.0202623,0,0,0.0240121,0.0713464,0.00796591,0.0253714,0.0293665,0.0538729,0.0273487,0.0311545,0.0607822,0.058963,0.0289718,0,0.0256392,0.0363558,0.032324,0.0385346,0.00698825,0.0193878,0.056656,0.0513263,0,0,0,0.0122364
222,0,0,0,0,0,0.0280084,0.0609561,0,0,0,0.0324671,0,0.0212014,0.0386464,0,0,0.022093,0,0,0.0449094,0.0546717,0.059547,0.0215374,0.0241685,0.0633945,0.0467671,0.0543818,0.0737027,0.0542804,0.0118061,0.0590705,0.0593101,0.0302519,0.0456,0.0687626,0.0338637,0.0141061,0.0219518,0.00694105,0,0,0.051766,0.0442434,0,0,0.0202136,0,0,0.0238357,0.0717202,0.00764117,0.0250745,0.0282516,0.053568,0.0273775,0.0312871,0.060317,0.0583418,0.0283752,0,0.0268958,0.0366795,0.0312291,0.0385942,0.00696236,0.0193106,0.0565065,0.0514328,0,0,0,0
