Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
233,0,0,0,0,0.0302898,0.0601412,0,0,0,0.0511055,0,0.0125174,0.060123,0,0,0.0201808,0,0,0.0425617,0.0584537,0.0207735,0.022676,0.021819,0.047732,0.0427917,0.0362587,0.0579102,0.0471525,0.0141445,0.0547616,0.0598849,0.0312915,0.0317999,0.0215462,0.0342681,0.0136315,0.0199478,0.013872,0,0.0298618,0.0486977,0.0442562,0,0,0.0181196,0,0,0.0210674,0.071343,0.00951007,0.0207707,0.0268019,0.0554394,0.0252318,0.0373574,0.0650288,0.0606341,0.0338255,0.0280886,0,0.0143287,0.0363275,0.0256624,0.0420038,0.00715272,0.014806,0.0559177,0.0477358,0,0,0,0
234,0,0,0,0,0.0304191,0.0600357,0,0,0,0.0524641,0,0.0123271,0.0591202,0,0,0.0203035,0,0,0.0426308,0.0580746,0.0235678,0.0218737,0.0216714,0.0485919,0.042946,0.036523,0.0585938,0.0471376,0.0134511,0.0547449,0.0600496,0.0307144,0.0314083,0.022185,0.0342218,0.0135486,0.0201716,0.0127394,0,0.0294808,0.0484097,0.0442309,0,0,0.0181757,0,0,0.0211728,0.0713913,0.00993082,0.0205524,0.0272006,0.0555778,0.0255412,0.0377725,0.0651428,0.0600338,0.0328027,0.0274893,0,0.0133509,0.0356217,0.0272635,0.0417545,0.0073354,0.0150537,0.0558843,0.0478928,0,0,0,0
235,0,0,0,0,0.0303264,0.0598611,0,0,0,0.0535825,0,0.0134605,0.0577575,0,0,0.0205492,0,0,0.0427777,0.0578963,0.0266721,0.0211169,0.0214929,0.0497643,0.0430519,0.0368259,0.0591473,0.0472944,0.0124055,0.0545998,0.0601695,0.0297599,0.0309231,0.0229433,0.0341457,0.0135589,0.0203344,0.0113378,0,0.0292105,0.0482388,0.0442482,0,0,0.0182465,0,0,0.0212546,0.0713827,0.0101998,0.0205398,0.0274682,0.055204,0.0259163,0.0378296,0.0650806,0.0596827,0.0322021,0.0268543,0,0.0129645,0.0348687,0.0290576,0.0414546,0.00736936,0.0154135,0.0557479,0.048033,0,0,0,0
236,0,0,0,0,0.0302964,0.0596615,0,0,0,0.0533473,0,0.0131454,0.0563781,0,0,0.0207931,0,0,0.0427799,0.0574975,0.0290712,0.0206889,0.0211766,0.0511631,0.043194,0.0374483,0.05996,0.04761,0.0118625,0.0545392,0.0603208,0.0291054,0.0308139,0.023234,0.0339912,0.0136106,0.0204459,0.00972029,0,0.0289522,0.0479873,0.0443008,0,0,0.0184332,0,0,0.0213117,0.0712372,0.0101099,0.0207401,0.0274043,0.0548705,0.0264093,0.0375683,0.0649437,0.0596072,0.0316928,0.0262954,0,0.0130309,0.0342137,0.0305302,0.0410895,0.0073141,0.0158416,0.0555797,0.0483446,0,0,0,0
237,0,0,0,0,0.0303608,0.059401,0,0,0,0.0525008,0,0.0127211,0.0547887,0,0,0.0210586,0,0,0.0428569,0.057066,0.0310787,0.0203675,0.0210094,0.0530468,0.0434869,0.0381796,0.0608183,0.0480585,0.0115591,0.0544426,0.0603055,0.0284215,0.0310601,0.0230466,0.0338262,0.0135284,0.0208961,0.00830894,0,0.0288896,0.0476991,0.0443684,0,0,0.0187503,0,0,0.0212821,0.070865,0.00943445,0.0211624,0.0270318,0.0547793,0.0269708,0.0372762,0.065025,0.0598109,0.0311116,0.0259485,0,0.0133471,0.0338111,0.0315698,0.0406521,0.00711885,0.0162887,0.0553709,0.0484326,0,0,0,0
238,0,0,0,0,0.0305131,0.0591419,0,0,0,0.0509812,0,0.0121803,0.0531604,0,0,0.0214692,0,0,0.0429428,0.0566289,0.0325122,0.0201438,0.0208855,0.0550189,0.0438667,0.0390602,0.0616896,0.04871,0.0112814,0.0544192,0.0601366,0.0277676,0.0317702,0.0217354,0.0336156,0.0134078,0.0214126,0.00721502,0,0.0289959,0.0474175,0.0444232,0,0,0.0190938,0,0,0.0211653,0.0702979,0.00838025,0.0218212,0.0265158,0.0551831,0.0276054,0.0370569,0.065392,0.0603007,0.0305878,0.0258556,0,0.013823,0.0337362,0.0325095,0.0400735,0.00682622,0.016765,0.055229,0.0482848,0,0,0,0
239,0,0,0,0,0.0306653,0.0589977,0,0,0,0.0487376,0,0.0117229,0.0516514,0,0,0.0226074,0,0,0.0427288,0.0561457,0.0333256,0.019961,0.0206289,0.0567713,0.0446367,0.0401599,0.0625787,0.0496339,0.0110547,0.0546495,0.0599904,0.0275355,0.0327241,0.0187761,0.0331043,0.0138619,0.0211195,0.00634038,0,0.029342,0.0472549,0.0445092,0,0,0.0198426,0,0,0.020976,0.0696475,0.00735323,0.0225813,0.0260955,0.0559516,0.028438,0.036805,0.0658118,0.0611035,0.0304868,0.0259901,0,0.0144933,0.033902,0.0334956,0.0393574,0.00664515,0.0171445,0.0552723,0.0481312,0,0,0,0
240,0,0,0,0,0.0304541,0.0587532,0,0,0,0.0449654,0,0.00961878,0.050209,0,0,0.0228486,0,0,0.043014,0.0555686,0.0333882,0.0196392,0.0203483,0.0583346,0.0448218,0.0415888,0.0641038,0.0505535,0.0105104,0.0551778,0.0601302,0.027759,0.033786,0.0138321,0.0329735,0.0134835,0.0218165,0.00562395,0,0.0297903,0.0473146,0.0446984,0,0,0.0206469,0,0,0.0211518,0.0691247,0.00662586,0.0233249,0.0259124,0.0571459,0.0293892,0.036379,0.0659909,0.0617856,0.030501,0.0262277,0,0.0151259,0.0341796,0.0344336,0.0385333,0.00659042,0.0176991,0.0552852,0.04819,0,0,0,0
241,0,0,0,0,0.0300329,0.0585203,0,0,0,0.0420763,0,0.00876217,0.0489276,0,0,0.0231189,0,0,0.0431396,0.0550498,0.0340341,0.0195232,0.0201951,0.0598564,0.0449342,0.0428635,0.0656543,0.0516454,0.0103608,0.0560166,0.0603932,0.0281617,0.0354966,0.0112726,0.0328518,0.0132963,0.0221411,0.00519386,0,0.0301296,0.0474509,0.044717,0,0,0.0211564,0,0,0.0215976,0.0688393,0.00627563,0.0238085,0.0259704,0.0579033,0.030255,0.035803,0.0658471,0.061901,0.0302595,0.0263089,0,0.0154438,0.0343049,0.0354026,0.0378433,0.00662956,0.0183472,0.0552567,0.0483895,0,0,0,0
242,0,0,0,0,0.029939,0.0584426,0,0,0,0.0414282,0,0.0122919,0.0480328,0,0,0.0232892,0,0,0.0431217,0.0546332,0.0361807,0.0196917,0.0200689,0.0612986,0.045043,0.0437349,0.0664923,0.052818,0.0103514,0.0569226,0.0605462,0.0288925,0.0377112,0.0102618,0.032748,0.0135757,0.0220352,0.00490637,0,0.030099,0.047776,0.0448329,0,0,0.0217109,0,0,0.0216342,0.0688027,0.00642266,0.0240009,0.0260277,0.057924,0.0310012,0.0353412,0.0655823,0.0616265,0.0297644,0.026141,0,0.015388,0.0341662,0.0362919,0.037282,0.00665611,0.0187994,0.055319,0.0482301,0,0,0,0
243,0,0,0,0,0.0298116,0.058393,0,0,0,0.0387597,0,0.00684199,0.0469139,0,0,0.0230712,0,0,0.0433587,0.0542435,0.0341061,0.0196108,0.02082,0.0627948,0.0448492,0.0455477,0.0685425,0.0536108,0.0105227,0.0570588,0.0604635,0.0287033,0.0379562,0.018396,0.0327724,0.0133116,0.0224196,0.00481119,0,0.0299672,0.0481246,0.0450725,0,0,0.0221038,0,0,0.0219935,0.0688774,0.00669326,0.0239948,0.0261576,0.057956,0.0318383,0.0350558,0.0654254,0.0610092,0.0292265,0.0258614,0,0.0151087,0.0339818,0.0368981,0.0367387,0.00683008,0.0193813,0.0553444,0.0483101,0,0,0,0
244,0,0,0,0,0.0295912,0.0585368,0,0,0,0.0384776,0,0.0129248,0.0459142,0,0,0.0233489,0,0,0.0434199,0.0544501,0.036703,0.0197159,0.0211373,0.0643481,0.0449005,0.046189,0.0686443,0.0539398,0.0101242,0.057042,0.0598675,0.02894,0.0392777,0.0196987,0.0326695,0.0138135,0.0219596,0.00457049,0,0.0298263,0.0486472,0.0452764,0,0,0.0227358,0,0,0.0221651,0.0687555,0.00714053,0.0240071,0.0261561,0.0572721,0.0325609,0.0351047,0.0655277,0.0607628,0.0289326,0.0256503,0,0.014861,0.0338841,0.0374517,0.0363703,0.00685481,0.0195366,0.0555329,0.048423,0,0,0,0
245,0,0,0,0,0.0293877,0.058713,0,0,0,0.035866,0,0.00876365,0.0445953,0,0,0.023296,0,0,0.0435533,0.0542996,0.0338233,0.0197123,0.0219092,0.065676,0.0447886,0.0478245,0.0703528,0.0541112,0.0099405,0.0563536,0.0592447,0.0283787,0.038364,0.0339747,0.0325771,0.0139331,0.0218487,0.00471858,0,0.0298521,0.0492686,0.0455211,0,0,0.0231969,0,0,0.0224838,0.0685787,0.00713738,0.0241026,0.0261484,0.0564013,0.0333464,0.0350565,0.0656108,0.0607945,0.0288485,0.0256221,0,0.0149595,0.0339306,0.0372755,0.0359736,0.00707435,0.0199391,0.0555813,0.0485926,0,0,0,0
246,0,0,0,0,0.0293122,0.0589035,0,0,0,0.0346975,0,0.0114704,0.0433324,0,0,0.0231121,0,0,0.0436529,0.0543779,0.035853,0.019897,0.022121,0.0665233,0.0446538,0.0488583,0.0710801,0.05425,0.00957559,0.0563716,0.0590019,0.0287225,0.0387605,0.0431497,0.0325194,0.0139774,0.0217673,0.00506827,0,0.0299692,0.0498253,0.0456662,0,0,0.0234616,0,0,0.0225709,0.0684304,0.0070398,0.0242639,0.0259687,0.055775,0.0338742,0.0350291,0.0655957,0.0608322,0.0287776,0.0254943,0,0.0154131,0.0336864,0.0369033,0.0357691,0.00723539,0.0201388,0.0556282,0.0484541,0,0,0,0
247,0,0,0,0,0.0292085,0.0590006,0,0,0,0.0345206,0,0.0129638,0.0422828,0,0,0.0226267,0,0,0.043895,0.054626,0.0385533,0.020166,0.0222865,0.0666055,0.0443118,0.0496885,0.0717357,0.0544741,0.00924997,0.0566052,0.0589277,0.0290296,0.0395181,0.0495841,0.0326075,0.013625,0.022033,0.00516904,0,0.0299676,0.0502336,0.0456737,0,0,0.0232509,0,0,0.0229407,0.0683936,0.0070782,0.0244539,0.0257403,0.055323,0.0341181,0.0349149,0.0655017,0.0608851,0.0286788,0.0251397,0,0.0159024,0.0336545,0.0364655,0.0358012,0.00740406,0.0203687,0.0555632,0.0484847,0,0,0,0
248,0,0,0,0,0.0288292,0.0591247,0,0,0,0.0336673,0,0.0129015,0.0415645,0,0,0.0225196,0,0,0.0439516,0.0547562,0.0409107,0.0205881,0.0226071,0.0658158,0.0440998,0.0503241,0.0722947,0.0548625,0.00905595,0.0568351,0.0588555,0.0291946,0.040369,0.0530241,0.0326489,0.0137847,0.0217539,0.00519589,0,0.0299373,0.0505469,0.0456125,0,0,0.0231783,0,0,0.0230859,0.0684868,0.00726609,0.0245681,0.0255566,0.0549474,0.0342226,0.0346595,0.0652989,0.0609475,0.028596,0.0251932,0,0.0162511,0.0337782,0.0359628,0.0359663,0.00738838,0.0203121,0.0554569,0.04859,0,0,0,0
249,0,0,0,0,0.0287556,0.0592108,0,0,0,0.0329756,0,0.0129108,0.0409559,0,0,0.0224816,0,0,0.0438812,0.0548351,0.0430993,0.0210916,0.023184,0.06449,0.0439401,0.0509269,0.0727932,0.0552772,0.00905534,0.057158,0.0588587,0.0293873,0.0412742,0.055168,0.032729,0.0140298,0.0213486,0.00531641,0,0.0301199,0.0508357,0.0455511,0,0,0.0228402,0,0,0.0230559,0.0686545,0.00735688,0.0246546,0.0253122,0.0545021,0.0340347,0.0343134,0.0649905,0.0610549,0.0285622,0.0254849,0,0.0165761,0.0339404,0.0353609,0.0363118,0.00725772,0.020177,0.0552172,0.0487775,0,0,0,0
250,0,0,0,0,0.0289028,0.0592113,0,0,0,0.0335633,0,0.0134092,0.0403706,0,0,0.0219485,0,0,0.0439879,0.0549274,0.0455368,0.021554,0.0237674,0.063062,0.0436431,0.0515931,0.0732939,0.0556056,0.00925809,0.0575815,0.0589419,0.0298693,0.0421843,0.0575007,0.0330398,0.013713,0.021557,0.00568752,0,0.0300962,0.0511802,0.0455852,0,0,0.0226025,0,0,0.022844,0.0687959,0.0072717,0.0247658,0.0250135,0.0540022,0.0337301,0.0339618,0.0647114,0.0611997,0.0286031,0.0257407,0,0.0167809,0.0340686,0.0345642,0.0366455,0.00710836,0.0198302,0.0550206,0.0491084,0,0,0,0
251,0,0,0,0,0.0287177,0.0590989,0,0,0,0.0347891,0,0.0139454,0.0397882,0,0,0.0219495,0,0,0.0440247,0.0550481,0.0477898,0.0220283,0.0240604,0.0618338,0.0434428,0.0523138,0.0738431,0.0557402,0.00970322,0.0579878,0.0591169,0.0303504,0.0429812,0.0600929,0.0332302,0.0137901,0.0213249,0.00596667,0,0.0299868,0.0516115,0.0455259,0,0,0.0222882,0,0,0.0226894,0.0688863,0.00740428,0.0249161,0.024798,0.0537311,0.0335582,0.0336573,0.064436,0.0612728,0.0286098,0.026175,0,0.0168357,0.0340975,0.0337692,0.0369006,0.00722603,0.0194991,0.0548934,0.049341,0,0,0,0
252,0,0,0,0,0.0287071,0.0589404,0,0,0,0.0353967,0,0.0145431,0.0392878,0,0,0.0221167,0,0,0.0440209,0.0551541,0.0494027,0.022554,0.0239798,0.0610305,0.0433958,0.0530738,0.0744441,0.0557286,0.0103705,0.0581866,0.0592121,0.0307253,0.0435367,0.0621442,0.0333165,0.013878,0.0211299,0.00647307,0,0.0299533,0.0520717,0.0454744,0,0,0.0220415,0,0,0.0229846,0.0688873,0.00777829,0.0251409,0.024712,0.0541269,0.0334924,0.0333337,0.0642676,0.0611741,0.0287264,0.0270562,0,0.0167445,0.0340319,0.0329625,0.0370574,0.00740558,0.0194452,0.0548443,0.0493986,0,0,0,0
253,0,0,0,0,0.029004,0.0588469,0,0,0,0.0353166,0,0.0152996,0.0387916,0,0,0.0221006,0,0,0.0440168,0.0553088,0.0504865,0.0229924,0.0236714,0.0608205,0.043405,0.0537679,0.0750305,0.0556438,0.0113418,0.0580912,0.058935,0.0307283,0.043856,0.0635905,0.0333813,0.0138129,0.0211744,0.00692354,0,0.029885,0.0524544,0.0454942,0,0,0.0220662,0,0,0.0230573,0.0688461,0.00824523,0.025469,0.0247176,0.0547001,0.0334478,0.0329555,0.0641085,0.060903,0.0289277,0.0278985,0,0.0171963,0.0339834,0.0320418,0.0371146,0.00754452,0.0194283,0.054859,0.0493153,0,0,0,0
254,0,0,0,0,0.0291177,0.0587784,0,0,0,0.0351852,0,0.0161125,0.0384103,0,0,0.0220887,0,0,0.0439546,0.0555207,0.0511589,0.0234527,0.0233257,0.0612635,0.0433898,0.0544469,0.0755997,0.0555805,0.0127396,0.0577799,0.0584044,0.0304137,0.0440175,0.0642815,0.0333811,0.0136788,0.0212703,0.0073983,0,0.0298567,0.0527444,0.0455446,0,0,0.0221168,0,0,0.0230753,0.0688396,0.00838296,0.0256698,0.0245682,0.0548332,0.03348,0.0328015,0.0638968,0.0609699,0.0289605,0.027313,0,0.0192149,0.0341414,0.0309344,0.0370395,0.00759103,0.0194967,0.0548607,0.0492583,0,0,0,0
255,0,0,0,0,0.0289418,0.0586122,0,0,0,0.035121,0,0.0166616,0.0381033,0,0,0.0221952,0,0,0.0439472,0.0555857,0.0514654,0.0243082,0.0233006,0.06269,0.0437422,0.0553528,0.0760883,0.0554234,0.0136976,0.0576198,0.0579854,0.0301732,0.0442289,0.0645774,0.0333034,0.013495,0.021552,0.00610914,0,0.0300855,0.0523638,0.0455416,0,0,0.0223482,0,0,0.0231656,0.0700932,0.00648513,0.0245765,0.0243384,0.0543506,0.0337202,0.0328164,0.0623703,0.0598084,0.02829,0,0,0.0225377,0.0362721,0.0324307,0.0367895,0.00757086,0.0196792,0.0546828,0.0493696,0,0,0,0
256,0,0,0,0,0.0288136,0.0584955,0,0,0,0.0348684,0,0.0169346,0.0380948,0,0,0.0220905,0,0,0.0437154,0.0557551,0.0517249,0.0245893,0.0231281,0.0637797,0.0434119,0.0567838,0.0766851,0.0554641,0.014589,0.0575875,0.057814,0.0301095,0.044406,0.0646884,0.0333616,0.0134572,0.021363,0.00834508,0,0.0296092,0.0532616,0.0457279,0,0,0.0225086,0,0,0.0232471,0.0688992,0.00879749,0.0254765,0.0240609,0.0543425,0.0339954,0.0327909,0.0635751,0.0613455,0.0292302,0.026917,0,0.019971,0.0342905,0.0291145,0.0367103,0.00747318,0.0197075,0.0547494,0.0485893,0,0,0,0
257,0,0,0,0,0.0290917,0.0584202,0,0,0,0.0348354,0,0.0170903,0.0379994,0,0,0.0222092,0,0,0.0436514,0.0558272,0.0519564,0.0252658,0.02312,0.06507,0.0433951,0.0578621,0.0772481,0.0553056,0.0155457,0.0579314,0.0580849,0.0304047,0.0448369,0.0650451,0.0333134,0.0133538,0.0214066,0.00877731,0,0.0295168,0.0537173,0.0458592,0,0,0.022643,0,0,0.0234057,0.0689481,0.00913737,0.0254683,0.0238354,0.0544722,0.0342526,0.0327619,0.0635817,0.0611499,0.0294326,0.0269118,0,0.0194052,0.0342605,0.0283185,0.0365284,0.00741137,0.0198735,0.0548417,0.0482579,0,0,0,0
258,0,0,0,0,0.0291806,0.0584024,0,0,0,0.0350731,0,0.0172761,0.0379093,0,0,0.022914,0,0,0.0433117,0.0560047,0.0523337,0.0260371,0.0231207,0.0661889,0.0436462,0.058747,0.0778443,0.0552125,0.016637,0.0585006,0.058494,0.0309039,0.0454271,0.0655252,0.0330276,0.0140394,0.0206243,0.00897391,0,0.0294732,0.0542256,0.0459509,0,0,0.0229503,0,0,0.0233667,0.0691961,0.00948018,0.0255729,0.0235908,0.0545709,0.0345183,0.0326676,0.0635369,0.0609327,0.029621,0.026787,0,0.0195384,0.0342521,0.0279095,0.0363845,0.00741413,0.0198416,0.0549766,0.0481312,0,0,0,0
259,0,0,0,0,0.0288556,0.0585293,0,0,0,0.0352264,0,0.0174668,0.0387009,0,0,0.022451,0,0,0.0430745,0.0563858,0.0525782,0.0255627,0.0228124,0.0660674,0.0423371,0.059499,0.0785231,0.05565,0.0180003,0.0590214,0.0588463,0.0315193,0.0459981,0.0655517,0.0334148,0.0139608,0.020159,0.0108688,0,0.0276449,0.0566428,0.0462663,0,0,0.0229429,0,0,0.0232492,0.0668269,0.0140663,0.0279089,0.021469,0.0546611,0.034586,0.0340745,0.0664579,0,0.0323025,0.023189,0,0.0185327,0.0310058,0.0261643,0.0366171,0.00739853,0.0196616,0.0553436,0.0472504,0,0,0,0
260,0,0,0,0,0.0284482,0.0584312,0,0,0,0.0356679,0,0.0175086,0.0377257,0,0,0.0228029,0,0,0.0433204,0.0557562,0.0534238,0.027531,0.0233008,0.067644,0.0432879,0.0603592,0.0789893,0.0552506,0.0182878,0.0602037,0.0597665,0.0325602,0.0471203,0.0667407,0.0332098,0.0137225,0.0207641,0.0114695,0,0.0285544,0.055037,0.0458979,0,0,0.0233241,0,0,0.0234497,0.0698509,0.00873901,0.0247846,0.0222911,0.05356,0.0349426,0.0329573,0.0635165,0.0602412,0.029401,0.0275644,0,0,0.0340202,0.02571,0.036179,0.00745404,0.0199418,0.0551757,0.0482344,0,0,0,0
261,0,0,0,0,0.0284302,0.0584622,0,0,0,0.0357977,0,0.0173358,0.0375037,0,0,0.0227217,0,0,0.0432369,0.0553773,0.0539041,0.0283526,0.0233748,0.0678544,0.0431054,0.0610541,0.0797189,0.0552314,0.0188187,0.0611578,0.0606306,0.0333498,0.0477646,0.0676827,0.03324,0.0136633,0.0206416,0.0115736,0,0.028466,0.0555917,0.0460013,0,0,0.0234012,0,0,0.0234276,0.0700482,0.00890778,0.0247596,0.0221507,0.0532528,0.035001,0.0326355,0.0633989,0.0599659,0.0294042,0.0275099,0,0,0.0338195,0.0255855,0.0361521,0.00755751,0.019824,0.0552872,0.0478642,0,0,0,0
262,0,0,0,0,0.0287508,0.0586312,0,0,0,0.0357462,0,0.0172194,0.0384142,0,0,0.022131,0,0,0.0428895,0.0555876,0.0536993,0.0279012,0.023214,0.0667292,0.0417276,0.0614968,0.0805772,0.0555819,0.0197414,0.0618129,0.0614604,0.0339522,0.0481224,0.0681924,0.0336352,0.0137332,0.0199229,0.0134783,0,0.0268124,0.05838,0.0463925,0,0,0.023211,0,0,0.0233499,0.0673484,0.0136127,0.0272026,0.0193218,0.0533617,0.0348243,0.0340741,0.0663927,0,0.0320501,0.0240605,0,0,0.0306565,0.0238587,0.0365325,0.0075887,0.0195086,0.0556685,0.0464065,0,0,0,0
263,0,0,0,0,0.0287533,0.0586236,0,0,0,0.0360221,0,0.0171052,0.038187,0,0,0.0220339,0,0,0.0428489,0.0556459,0.0535909,0.0285239,0.0236749,0.0665911,0.0414888,0.0620185,0.0814063,0.0556519,0.0202148,0.0626519,0.0622079,0.0346457,0.0486996,0.0693129,0.0336739,0.0137156,0.0197769,0.0135919,0,0.0266515,0.0590004,0.0463909,0,0,0.02327,0,0,0.023464,0.0674081,0.0138344,0.0273259,0.019147,0.052985,0.0347808,0.0338258,0.0662158,0,0.0319863,0.0240224,0,0,0.0303836,0.0236724,0.0366327,0.00752134,0.0195048,0.0556505,0.0462503,0,0,0,0
264,0,0,0,0,0.0286878,0.05864,0,0,0,0.0358532,0,0.016759,0.037925,0,0,0.0219291,0,0,0.0427733,0.0555416,0.0521931,0.0292437,0.0254062,0.0664675,0.0412031,0.0635229,0.0837373,0.0562936,0.0203409,0.0631226,0.0621478,0.0349845,0.0491817,0.0680364,0.0336514,0.0137287,0.0196586,0.0137671,0,0.0267007,0.0598521,0.0463423,0,0,0.0231389,0,0,0.0235624,0.0674842,0.0140768,0.0274189,0.0189521,0.0526958,0.0348414,0.0335085,0.0660314,0,0.031898,0.0239922,0,0,0.0301815,0.0234412,0.0366599,0.00737543,0.0196113,0.0556134,0.0464115,0,0,0,0
265,0,0,0,0,0.0285136,0.0586674,0,0,0,0.035979,0,0.0166896,0.0379392,0,0,0.0218623,0,0,0.0426937,0.0555579,0.0516939,0.029787,0.0257077,0.066462,0.0409718,0.0644336,0.0846107,0.0563719,0.0207962,0.0638783,0.062756,0.0356255,0.0495319,0.0687429,0.0336712,0.0136847,0.0195272,0.0141069,0,0.0266364,0.0604324,0.0463066,0,0,0.0229922,0,0,0.0235021,0.0674999,0.014301,0.0273921,0.0189125,0.0523603,0.0347386,0.0332542,0.0658533,0,0.031687,0.0239599,0,0,0.030112,0.0230375,0.0366582,0.00723817,0.0195015,0.0556053,0.0466365,0,0,0,0
266,0,0,0,0,0.0283474,0.0586873,0,0,0,0.0358201,0,0.0166804,0.0380603,0,0,0.0217546,0,0,0.0427132,0.0555487,0.0508652,0.0303037,0.0258879,0.0664744,0.0408507,0.0649583,0.0854371,0.0564099,0.0212786,0.0644058,0.0633388,0.0361681,0.0496675,0.0687013,0.0337271,0.013677,0.019437,0.0144871,0,0.0267209,0.0609769,0.0462711,0,0,0.022876,0,0,0.0233426,0.0675408,0.0144336,0.0275281,0.0188881,0.0521235,0.0345648,0.0330153,0.0656476,0,0.0315308,0.0239522,0,0,0.0300935,0.0225385,0.036715,0.00722434,0.0191688,0.0555428,0.0466271,0,0,0,0
267,0,0,0,0,0.0283791,0.0586784,0,0,0,0.0351562,0,0.0166977,0.0382209,0,0,0.0216258,0,0,0.0427202,0.0555848,0.049733,0.030753,0.0259105,0.0663816,0.0408099,0.0654922,0.0862078,0.0563831,0.0218558,0.0646911,0.0638088,0.0365434,0.0494682,0.0676948,0.0337672,0.0136791,0.019403,0.0148329,0,0.0267777,0.0614027,0.0462268,0,0,0.0226844,0,0,0.023157,0.0676417,0.0144941,0.0278183,0.0188715,0.0519599,0.034301,0.0327579,0.0654194,0,0.0317196,0.0239133,0,0,0.030098,0.0220086,0.0369037,0.00723018,0.018907,0.0554225,0.0464027,0,0,0,0
268,0,0,0,0,0.0284783,0.0586049,0,0,0,0.0340415,0,0.0167485,0.0384531,0,0,0.0221802,0,0,0.0427633,0.0551944,0.0483205,0.0322639,0.025946,0.0668039,0.0416738,0.0659743,0.0868606,0.0561345,0.0222721,0.0650057,0.0643821,0.0369889,0.0490736,0.0662083,0.0334045,0.0139986,0.0193751,0.0126193,0,0.0247134,0.0598299,0.0458772,0,0,0.0226514,0,0,0.0232552,0.0700808,0.013323,0.0259008,0.0207543,0.0514687,0.0340578,0.0330371,0.0630296,0,0.030148,0,0,0,0,0.0237015,0.0369419,0.00725605,0.0189455,0.0551391,0.0468827,0,0,0,0
269,0,0,0,0,0.0289241,0.0587748,0,0,0,0.0324201,0,0.0170091,0.0386703,0,0,0.0217892,0,0,0.0426543,0.0556739,0.046356,0.0318895,0.0252647,0.0657137,0.0408208,0.0666398,0.0875906,0.0562484,0.0232406,0.0648409,0.0645494,0.0369634,0.0483028,0.0626012,0.0337008,0.0139481,0.0190871,0.00923115,0,0.025528,0.061673,0.0461347,0,0,0.0223096,0,0,0.0231144,0.0692061,0.0154918,0.0286965,0.0215924,0.051509,0.0335219,0.0309012,0.0631308,0,0.0331817,0.0239135,0.0321983,0,0.0315694,0.028446,0.0373764,0.00713117,0.018572,0.0553936,0.0462965,0,0,0,0
270,0,0,0,0,0.0291838,0.0588228,0,0,0,0.0313742,0,0.0173148,0.0395464,0,0,0.0216629,0,0,0.0427089,0.0558833,0.0446802,0.0320278,0.023728,0.0654284,0.0407763,0.0661254,0.0867288,0.0555989,0.0236431,0.0652477,0.065473,0.0376739,0.0478425,0.0602862,0.0337859,0.0138929,0.019172,0.010553,0,0.0250931,0.0615071,0.0461141,0,0,0.0220439,0,0,0.0231129,0.0695184,0.0148825,0.0283987,0.0198468,0.0512736,0.0330444,0.0318265,0.0630523,0,0.0326692,0,0.0239292,0,0.0324799,0.0270198,0.0377222,0.00688992,0.018375,0.055302,0.0463898,0,0,0,0
271,0,0,0,0,0.0293851,0.0588447,0,0,0,0.0292792,0,0.0175807,0.0423854,0,0,0.0211596,0,0,0.042719,0.0559044,0.0409778,0.0319287,0.0234164,0.0643681,0.0401415,0.066581,0.0880474,0.0561065,0.0246646,0.0644271,0.0649643,0.0379992,0.046597,0.0508774,0.0340813,0.0136483,0.0192816,0.016901,0,0.025701,0.0632455,0.0462569,0,0,0.0216832,0,0,0.023119,0.0680928,0.016582,0.0286423,0.0160019,0.0513515,0.0326398,0.0350688,0.0661491,0,0.0343612,0,0.049984,0,0.0308214,0.020374,0.0380939,0.00664098,0.0181833,0.055316,0.0457644,0,0,0,0
272,0,0,0,0,0.0293881,0.0591648,0,0,0,0.0289914,0,0.0177011,0.0427822,0,0,0.0203203,0,0,0.0418541,0.0556763,0.0378758,0.0320005,0.0234934,0.0657387,0.0367681,0.0655064,0.0872181,0.0545765,0.0240873,0.0648705,0.06594,0.039625,0.0460519,0.0434968,0.0353008,0.0142195,0.0171812,0.0179144,0,0.026913,0.0620656,0.0472381,0,0,0.0209928,0,0,0.0227075,0.0682275,0.0177084,0.0311733,0.0150909,0,0.0322146,0.0363812,0.0669017,0,0.0356425,0,0.0689925,0.0213947,0.0299013,0.0191152,0.0392906,0.00670822,0.0172084,0.0542938,0.0449065,0,0,0,0
