Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
76,0,0,0,0,0.0289515,0.061054,0,0,0,0.0428473,0,0.0203324,0.0492813,0,0,0.0175988,0,0,0.0447548,0.0555393,0.0414272,0.0330491,0.0223747,0.0573138,0.0368698,0.0548755,0.069576,0.0529146,0.0266285,0.0610757,0.0648173,0.0387013,0.0391093,0.0192627,0.037987,0.013988,0.0147237,0.0291487,0,0.0266372,0.0591308,0.0468787,0,0,0.0187787,0,0,0.0242271,0.0747647,0.0134149,0.0286661,0.0372385,0.0453284,0.0309048,0.026796,0.0547334,0.0584425,0.0332475,0,0.0150394,0.00965267,0.0747678,0.00907719,0.0391969,0.00621301,0.0175189,0.0565476,0.0426137,0,0,0,0
77,0,0,0,0,0.0290463,0.0607476,0,0,0,0.0408752,0,0.0214773,0.0486116,0,0,0.017684,0,0,0.0443763,0.0559419,0.0400548,0.0331772,0.0239278,0.0576464,0.036888,0.0562883,0.0693975,0.0518635,0.0278848,0.0601494,0.063906,0.0382178,0.0384102,0.0177388,0.0382593,0.014246,0.0152398,0.0291929,0,0.0262725,0.0594478,0.0470639,0,0,0.0185715,0,0,0.0239804,0.0748974,0.0140451,0.0284243,0.0374054,0.0455666,0.0304671,0.0267432,0.0545385,0.0582974,0.0333293,0,0.0143429,0.00956231,0.0746769,0.00980531,0.0394056,0.00638186,0.0174162,0.0560301,0.0427642,0,0,0,0
78,0,0,0,0,0.0291676,0.0604221,0,0,0,0.0388496,0,0.02322,0.0478551,0,0,0.0178952,0,0,0.043925,0.056231,0.0384209,0.0335118,0.0263977,0.0580195,0.0368177,0.05805,0.0693918,0.051018,0.0292842,0.0590208,0.0627945,0.0378179,0.0376642,0.0159611,0.0386326,0.0146084,0.0158191,0.0294521,0,0.0258785,0.0595797,0.0472662,0,0,0.0184018,0,0,0.0237995,0.0750103,0.0147888,0.0280916,0.0372416,0.0459014,0.0302618,0.0266489,0.0542803,0.0583026,0.0334269,0,0.0136304,0.00940142,0.0742795,0.0104853,0.03961,0.00681871,0.01734,0.0555026,0.0429356,0,0,0,0
79,0,0,0,0,0.0292668,0.060031,0,0,0,0.038066,0,0.0253755,0.0470543,0,0,0.0184326,0,0,0.0431739,0.0563456,0.0373978,0.0339844,0.0297153,0.0584807,0.0368771,0.0600555,0.0696174,0.0505133,0.030655,0.0572991,0.061314,0.0368961,0.0360973,0.0135924,0.0391017,0.0152807,0.0165802,0.03343,0,0.0261985,0.0596432,0.0477016,0,0,0.0181264,0,0,0.0236198,0.0745819,0.0147746,0.0277201,0.0357872,0.0466554,0.0299418,0.0266419,0.0547867,0.0582601,0.0329357,0,0.0151447,0.00805156,0.0732099,0.0119997,0.0400025,0.00727499,0.0170925,0.0548412,0.0430849,0,0,0,0
80,0,0,0,0,0.0293778,0.0600349,0,0,0,0.0387092,0,0.0262484,0.0466874,0,0,0.0182503,0,0,0.0433528,0.0560238,0.0342041,0.0343163,0.0280852,0.0583617,0.0370507,0.0606427,0.0703716,0.050707,0.0310148,0.0579967,0.0615413,0.0375728,0.0377876,0.00910575,0.039276,0.0148484,0.0171826,0.0342608,0,0.0254268,0.0596209,0.0476865,0,0,0.0181057,0,0,0.0235705,0.0744957,0.0157663,0.0275169,0.0357718,0.0465507,0.0296397,0.0263408,0.0547362,0.0580127,0.0326569,0,0.0151577,0.00788921,0.0726705,0.0126621,0.0400848,0.0072776,0.0170064,0.0547973,0.0429157,0,0,0,0
81,0,0,0,0,0.0294339,0.0600648,0,0,0,0.0381537,0,0.0267402,0.0466806,0,0,0.0181305,0,0,0.0434735,0.0555135,0.0328909,0.0347753,0.0276132,0.0583374,0.0372622,0.0607149,0.0703912,0.0508386,0.0309704,0.0580361,0.0614391,0.0374122,0.0381858,0.00761616,0.0393049,0.0148712,0.0174419,0.0350352,0,0.0255195,0.0593378,0.04772,0,0,0.0180828,0,0,0.0234947,0.0746442,0.0158151,0.0271371,0.0352106,0.0466145,0.0295829,0.0261368,0.0545184,0.0576924,0.0321093,0,0.0158522,0.0072696,0.0719292,0.0128752,0.0401392,0.00717476,0.0170779,0.0547658,0.0427408,0,0,0,0
82,0,0,0,0,0.0294858,0.0601109,0,0,0,0.0388746,0,0.0263631,0.046661,0,0,0.0180767,0,0,0.0434881,0.0549978,0.0312443,0.0350209,0.0260102,0.058608,0.0375255,0.0602225,0.0704529,0.0509541,0.0303855,0.0583922,0.0615856,0.0371975,0.0384525,0.00545194,0.0393895,0.0148527,0.0175988,0.0343474,0,0.0243108,0.058972,0.0476853,0,0,0.0180151,0,0,0.0233805,0.0745367,0.0173507,0.0274469,0.035208,0.0463856,0.0294503,0.0261141,0.0544355,0.0576363,0.0319277,0,0.0152483,0.00759692,0.0717324,0.0135224,0.0402389,0.00701531,0.0170867,0.0549002,0.0426347,0,0,0,0
83,0,0,0,0,0.029504,0.0601951,0,0,0,0.0388513,0,0.025569,0.0468675,0,0,0.0179926,0,0,0.0433944,0.0545391,0.0298615,0.0351288,0.0244401,0.059111,0.0379015,0.0593686,0.0704198,0.0510046,0.0289813,0.0584348,0.0615138,0.0366922,0.0381756,0.00497365,0.0395068,0.0148346,0.0176326,0.0342352,0,0.0236793,0.0584055,0.0476009,0,0,0.017914,0,0,0.0233723,0.0745518,0.0181559,0.027597,0.0352458,0.0461068,0.0293728,0.0259737,0.054307,0.0579432,0.0315086,0,0.0154343,0.00745837,0.0712654,0.0140223,0.0403248,0.00705237,0.0170662,0.0550558,0.0425704,0,0,0,0
84,0,0,0,0,0.0294633,0.0602629,0,0,0,0.0374221,0,0.0248708,0.0470858,0,0,0.017946,0,0,0.0433779,0.0542848,0.0285132,0.0350741,0.0232886,0.0597217,0.038197,0.0581885,0.0702954,0.0509642,0.0270408,0.0580442,0.0611824,0.0360633,0.0374479,0.00566388,0.0396317,0.01481,0.0176869,0.0337816,0,0.0229619,0.0579647,0.0474865,0,0,0.0178072,0,0,0.0234543,0.0745808,0.0188561,0.0274885,0.0355276,0.0458617,0.0293494,0.0258915,0.0542274,0.0578768,0.0308907,0,0.015548,0.00736754,0.0708311,0.0145947,0.0403697,0.00722491,0.0170316,0.0551927,0.0424939,0,0,0,0
85,0,0,0,0,0.0293649,0.0603186,0,0,0,0.035126,0,0.0248247,0.0473207,0,0,0.017935,0,0,0.0434605,0.0541276,0.027276,0.0351741,0.0227843,0.0603806,0.0383385,0.0569441,0.0702957,0.0509703,0.0253169,0.0575363,0.0608091,0.0354022,0.0365178,0.00614285,0.0397172,0.0147911,0.0177914,0.0334019,0,0.0221809,0.0574336,0.0473421,0,0,0.0177733,0,0,0.0234666,0.0745983,0.019607,0.0271997,0.0357562,0.0456436,0.0293451,0.0258939,0.0542029,0.0575779,0.0301486,0,0.015589,0.00728161,0.0703333,0.0153938,0.0404025,0.0072206,0.0170668,0.0553307,0.042462,0,0,0,0
86,0,0,0,0,0.0292212,0.0604029,0,0,0,0.0336909,0,0.0252562,0.0479841,0,0,0.0179462,0,0,0.0436885,0.0537382,0.0262398,0.0356027,0.0227953,0.0611703,0.0385522,0.0558733,0.0704046,0.0510953,0.0240716,0.0573048,0.0607808,0.0350087,0.0359548,0.00636036,0.0398442,0.0150204,0.0177205,0.0355996,0,0.0234382,0.0563807,0.0471469,0,0,0.0177796,0,0,0.0234252,0.0750245,0.0183905,0.0274748,0.0348579,0.0455933,0.029341,0.0256017,0.0537948,0.0573329,0.0290066,0,0.0174939,0.00631784,0.0690368,0.0149427,0.0404409,0.00712991,0.0170975,0.0554649,0.0425701,0,0,0,0
87,0,0,0,0,0.0290397,0.060521,0,0,0,0.0339667,0,0.0254757,0.0487007,0,0,0.0180364,0,0,0.0441407,0.053415,0.0253988,0.0360431,0.0230773,0.0619542,0.0391622,0.0549231,0.070145,0.0510403,0.0234613,0.0576076,0.0611631,0.0350867,0.0361337,0.00663367,0.039855,0.0155738,0.0174348,0.0365111,0,0.0239287,0.0556168,0.0468602,0,0,0.0176758,0,0,0.0234241,0.0751825,0.0190962,0.0275044,0.034418,0.0455289,0.0292556,0.0257331,0.053708,0.0571509,0.0281259,0,0.017823,0.00601117,0.0681104,0.0163522,0.0405061,0.00722083,0.0170302,0.0555979,0.0428393,0,0,0,0
88,0,0,0,0,0.0288007,0.0605629,0,0,0,0.0358654,0,0.0250517,0.049067,0,0,0.0180895,0,0,0.0443922,0.0535399,0.0246307,0.0362249,0.0228418,0.0626738,0.0398828,0.0542904,0.0694367,0.0505995,0.0232861,0.0582535,0.0616826,0.035203,0.0368742,0.00760069,0.0397486,0.0155152,0.017697,0.0339166,0,0.0189342,0.0551331,0.0464245,0,0,0.0176139,0,0,0.0234129,0.0745376,0.0230448,0.027032,0.0350662,0.0453232,0.0290364,0.0266527,0.0544991,0.0570198,0.0277101,0,0.0147207,0.00698595,0.0679592,0.0200362,0.0405404,0.00722589,0.0169867,0.0556614,0.0433455,0,0,0,0
89,0,0,0,0,0.0284856,0.0604922,0,0,0,0.0377905,0,0.024155,0.0488882,0,0,0.0179873,0,0,0.0443602,0.0538215,0.0239918,0.0362392,0.0220262,0.0634384,0.0406058,0.053859,0.0690745,0.0499601,0.0229343,0.0588218,0.0618839,0.0350417,0.0374884,0.0091469,0.0395942,0.0149361,0.0183835,0.0348999,0,0.0176592,0.0542405,0.0460067,0,0,0.0176258,0,0,0.0234884,0.0741419,0.0246004,0.027015,0.0350112,0.0455066,0.02895,0.0273584,0.055195,0.0569645,0.0270977,0,0.014134,0.00730476,0.0668461,0.0222042,0.0405387,0.00730642,0.0169924,0.055512,0.0440675,0,0,0,0
90,0,0,0,0,0.0282352,0.0603117,0,0,0,0.0399511,0,0.0228722,0.0476943,0,0,0.0181312,0,0,0.0441355,0.0543752,0.023173,0.0360621,0.0213904,0.064068,0.0417789,0.0535588,0.0692718,0.0493276,0.0224163,0.0590012,0.0616605,0.0346463,0.0379641,0.0112171,0.0392533,0.0148346,0.0185687,0.0357455,0,0.0162671,0.0533488,0.0456718,0,0,0.0176766,0,0,0.0235616,0.0734805,0.0264097,0.0265795,0.034808,0.0460578,0.0288538,0.02795,0.056159,0.0569533,0.0267109,0,0.0135053,0.00798492,0.0656344,0.0249358,0.0404995,0.00721705,0.0171878,0.0552242,0.0449095,0,0,0,0
91,0,0,0,0,0.0281246,0.0600029,0,0,0,0.0399713,0,0.0226622,0.046574,0,0,0.0182881,0,0,0.0444858,0.0544746,0.0231438,0.0364841,0.0214912,0.0643624,0.0428826,0.0533593,0.0692337,0.0489132,0.0216179,0.0586482,0.0611966,0.0341216,0.0378365,0.0117352,0.0387982,0.0146774,0.0191667,0.0371288,0,0.0146087,0.0522713,0.0454735,0,0,0.0179504,0,0,0.023575,0.0729755,0.0283217,0.0256798,0.034178,0.0469347,0.0290675,0.0288503,0.0572765,0.0571505,0.0267534,0,0.0128304,0.00871979,0.0650147,0.0282489,0.0402257,0.00709074,0.0175773,0.0549187,0.0456879,0,0,0,0
92,0,0,0,0,0.0281071,0.0596194,0,0,0,0.0401922,0,0.0224702,0.045281,0,0,0.0186534,0,0,0.044676,0.0543768,0.0228736,0.0371192,0.021361,0.0645636,0.0439731,0.0529404,0.0690781,0.0488149,0.0204061,0.0580714,0.0607238,0.0335391,0.0374704,0.0124292,0.0382174,0.0143067,0.0199795,0.0383237,0,0.0130858,0.0511014,0.0453729,0,0,0.0182495,0,0,0.0236716,0.0725412,0.0301715,0.0244264,0.0331516,0.0480769,0.0293951,0.0305013,0.0586097,0.0575683,0.026957,0,0.0125505,0.00910578,0.064141,0.031491,0.0397898,0.00704417,0.0181433,0.0545253,0.0463711,0,0,0,0
93,0,0,0,0,0.0281029,0.0593651,0,0,0,0.0404048,0,0.0223181,0.0442736,0,0,0.020469,0,0,0.0442436,0.0540953,0.0223768,0.0379303,0.0211186,0.064761,0.0455463,0.0523471,0.0688146,0.0489827,0.019031,0.0574222,0.0602793,0.0330728,0.0370192,0.0129332,0.0371546,0.0149167,0.0193453,0.038305,0,0.0125337,0.0499793,0.0452452,0,0,0.0192988,0,0,0.0233073,0.0721641,0.0314683,0.0230203,0.0321387,0.0492964,0.0300503,0.0324452,0.0603181,0.0583429,0.0275212,0,0.0126068,0.00894948,0.0638583,0.03404,0.0391796,0.00700778,0.0182591,0.0542378,0.0468024,0,0,0,0
94,0,0,0,0,0.0282751,0.0589576,0,0,0,0.0403765,0,0.0222589,0.0437566,0,0,0.0212983,0,0,0.0447833,0.0536844,0.0218145,0.0388889,0.0210232,0.0651678,0.0468472,0.0518175,0.0685614,0.0492896,0.0181813,0.0570594,0.0600394,0.032847,0.036539,0.0130707,0.0364762,0.0149949,0.0200663,0.0376523,0,0.0133404,0.0490234,0.0451775,0,0,0.0195734,0,0,0.0235213,0.0718055,0.0319908,0.0217038,0.0313115,0.0503174,0.0303807,0.0346383,0.0624932,0.0596121,0.0284983,0,0.0125752,0.00841955,0.0654982,0.035663,0.038582,0.00706685,0.0190003,0.0538597,0.047087,0,0,0,0
95,0,0,0,0,0.028403,0.0586087,0,0,0,0.0402435,0,0.0223797,0.0437851,0,0,0.0221047,0,0,0.045209,0.053267,0.0212188,0.0396553,0.021109,0.0659053,0.048015,0.0513378,0.0683333,0.0495029,0.0180017,0.056988,0.0600497,0.032832,0.0359804,0.0131748,0.0360314,0.0150951,0.0207716,0.0357747,0,0.015136,0.0482074,0.0451315,0,0,0.0198298,0,0,0.0237806,0.071411,0.0324323,0.0204574,0.0303612,0.0512426,0.0308425,0.0368669,0.0648254,0.0614828,0.0297764,0,0.0123065,0.00804857,0.0656769,0.0379623,0.0380059,0.007249,0.0196801,0.0535434,0.0473344,0,0,0,0
96,0,0,0,0,0.028464,0.0582949,0,0,0,0.0401861,0,0.0225934,0.0442856,0,0,0.0227792,0,0,0.0454747,0.0531714,0.0207812,0.0401175,0.0213172,0.0667791,0.048804,0.050904,0.0682576,0.0494815,0.0182617,0.0570559,0.0601609,0.0328872,0.0358306,0.0134707,0.0357676,0.0150669,0.0214424,0.0342781,0,0.016092,0.0477971,0.0450302,0,0,0.0201665,0,0,0.0240077,0.0713657,0.030667,0.0193263,0.0281698,0.0519131,0.0311811,0.0395225,0.0666854,0.0630145,0.0309614,0,0.0140376,0.00830671,0.0552942,0.0374617,0.0374759,0.0074267,0.0202111,0.0533007,0.0476804,0,0,0,0
97,0,0,0,0,0.028415,0.0580483,0,0,0,0.0401656,0,0.0227966,0.0455979,0,0,0.0233152,0,0,0.0455478,0.0533832,0.0205128,0.0403991,0.0215195,0.06733,0.0492099,0.0502164,0.06788,0.0493267,0.0182453,0.0571329,0.0602317,0.0329101,0.0357849,0.0139469,0.0356294,0.0149829,0.0218482,0.0307625,0,0.0174208,0.0473421,0.0449558,0,0,0.0205663,0,0,0.0241527,0.0710739,0.0261547,0.018176,0.024947,0.0524635,0.0313826,0.0427193,0.0692409,0.0638544,0.0323931,0,0.016859,0.0099838,0.0327948,0.038425,0.0370719,0.00743659,0.0205582,0.0531124,0.0480077,0,0,0,0
98,0,0,0,0,0.0282545,0.0579047,0,0,0,0.0399947,0,0.0230709,0.0471342,0,0,0.0235968,0,0,0.0454501,0.0531832,0.0207034,0.0406383,0.0216709,0.0675393,0.0495571,0.0494787,0.067275,0.0491286,0.0180504,0.0570833,0.0601755,0.0328527,0.0357005,0.0140798,0.0356344,0.014927,0.0219829,0.0297068,0,0.0182372,0.0469686,0.0449283,0,0,0.0209711,0,0,0.0242576,0.07063,0.0253325,0.0177644,0.0235919,0.0530242,0.0315967,0.0444683,0.0716388,0.0651549,0.0330756,0.0213309,0.0193862,0.0102025,0.0267979,0.0385138,0.0367939,0.00743631,0.0207166,0.0530039,0.0481329,0,0,0,0
99,0,0,0,0,0.0280259,0.0578407,0,0,0,0.040322,0,0.0232491,0.0482233,0,0,0.0237628,0,0,0.0453409,0.0529856,0.0208859,0.0407371,0.0218568,0.0676545,0.0498158,0.0487719,0.0665988,0.0488915,0.0180301,0.056996,0.0601827,0.0328312,0.0357469,0.0145905,0.0356631,0.0150314,0.0219041,0.0283339,0,0.0201013,0.0465955,0.0448978,0,0,0.0213563,0,0,0.0243419,0.070982,0.0248028,0.0175668,0.0233708,0.0531372,0.031886,0.0455548,0.072377,0.0653748,0.0333683,0.0199109,0.0199995,0.00993125,0.0272404,0.0407326,0.036584,0.00743209,0.0207746,0.0528539,0.0483747,0,0,0,0
100,0,0,0,0,0.0278895,0.0577933,0,0,0,0.0402292,0,0.0238209,0.0494957,0,0,0.0229723,0,0,0.0456145,0.0529647,0.021277,0.0409169,0.0222085,0.0674563,0.0494127,0.048152,0.0656704,0.0487292,0.0182354,0.0568533,0.0601419,0.0328818,0.0355065,0.0146628,0.0359318,0.0141079,0.0228719,0.0285262,0,0.0214111,0.0461688,0.0449689,0,0,0.0214367,0,0,0.0246609,0.0715729,0.025494,0.0173296,0.0235369,0.0529845,0.0320901,0.0460073,0.0725792,0.0654732,0.0336061,0.0203263,0.0200765,0.0093665,0.0282893,0.0405,0.0364328,0.0075424,0.0209737,0.0526156,0.0486399,0,0,0,0
101,0,0,0,0,0.0276853,0.0580649,0,0,0,0.0406331,0,0.0241248,0.0505613,0,0,0.0225733,0,0,0.0455394,0.0531128,0.021472,0.0408852,0.0224978,0.0670564,0.0493416,0.0475515,0.064789,0.0485584,0.0186972,0.05679,0.06012,0.0329159,0.0352727,0.0153192,0.0361197,0.0141712,0.0226432,0.0286789,0,0.0216854,0.0458616,0.0450734,0,0,0.0215997,0,0,0.0246857,0.0721333,0.0254276,0.0170204,0.023992,0.052654,0.0323653,0.0462581,0.0727316,0.0655932,0.0337779,0.0203296,0.019894,0.00884854,0.0288028,0.0382582,0.0363747,0.00756084,0.0209234,0.0525271,0.0487498,0,0,0,0
102,0,0,0,0,0.0275295,0.0584238,0,0,0,0.0410282,0,0.0243928,0.051609,0,0,0.0220471,0,0,0.0454606,0.0533381,0.0216962,0.0407911,0.0227964,0.0665218,0.0492801,0.0469377,0.0640867,0.0484101,0.0190304,0.0567588,0.0600706,0.0329444,0.0349488,0.0159501,0.0362872,0.0142554,0.0223231,0.0281767,0,0.0214806,0.0454324,0.0451683,0,0,0.0216972,0,0,0.0245677,0.0726232,0.0249764,0.0167155,0.0247219,0.0522969,0.0326155,0.0463739,0.0729109,0.065738,0.0338468,0.0201508,0.0196175,0.00865314,0.0287032,0.0358767,0.0363707,0.00749336,0.0208573,0.0524971,0.0487639,0,0,0,0
103,0,0,0,0,0.0274232,0.0587496,0,0,0,0.0413289,0,0.0246757,0.0524585,0,0,0.0215027,0,0,0.0452993,0.0536325,0.0220008,0.0406349,0.0231413,0.0659268,0.0489883,0.0467563,0.0635044,0.0483604,0.0191014,0.0567982,0.0600493,0.0330464,0.0346878,0.0164941,0.0361878,0.0142226,0.0220021,0.0324656,0,0.0259185,0.0450236,0.0452852,0,0,0.0216966,0,0,0.0245289,0.0735649,0.0286658,0.0165998,0.0255962,0.0520421,0.032703,0.0459947,0.0721081,0.0654799,0.0337458,0.020192,0.0216252,0.00921861,0.0269381,0.0267979,0.0364465,0.00744636,0.0207702,0.0525179,0.0486445,0,0,0,0
104,0,0,0,0,0.0273319,0.0589047,0,0,0,0.0416517,0,0.0248444,0.053705,0,0,0.0211184,0,0,0.0451482,0.0539241,0.0219956,0.0406033,0.0235866,0.0653506,0.0487269,0.0462935,0.0628588,0.0484355,0.0189118,0.0566293,0.0599984,0.0330221,0.03438,0.0170196,0.0359907,0.0139894,0.0219113,0.0273993,0,0.021745,0.0442648,0.045319,0,0,0.0216866,0,0,0.0246,0.0733446,0.0237681,0.0157289,0.0257497,0.0518597,0.0328508,0.046689,0.0730947,0.0650601,0.0338458,0.0240767,0.0192058,0.00929338,0.02929,0.0346575,0.0364349,0.00749462,0.0208312,0.0524633,0.0487739,0,0,0,0
105,0,0,0,0,0.0272783,0.0589135,0,0,0,0.0418232,0,0.0250231,0.0545882,0,0,0.0208384,0,0,0.0452727,0.0540696,0.0220831,0.0404193,0.0240503,0.0647437,0.0483316,0.0457626,0.0622411,0.0484861,0.0185525,0.0566754,0.0600057,0.0331716,0.0342012,0.0173181,0.0359239,0.0141888,0.0215984,0.0275396,0,0,0.0437694,0.0453504,0,0,0.0215383,0,0,0.0245274,0.0735334,0.0248908,0.0154365,0.0261556,0.0517621,0.0327371,0.0465514,0.0727734,0.0650075,0.0335369,0.0248339,0.0190516,0,0.0297008,0.0332089,0.0365374,0.00738607,0.0208193,0.0525197,0.0487036,0,0,0,0
106,0,0,0,0,0.0272679,0.0587663,0,0,0,0.0418984,0,0.0252034,0.0555456,0,0,0.0206878,0,0,0.0455249,0.0540426,0.0222447,0.0400917,0.0245625,0.0640588,0.0479478,0.045065,0.0616028,0.0484824,0.0179532,0.056723,0.0599583,0.033344,0.0339818,0.0176722,0.0359161,0.0145081,0.0213096,0.0269632,0,0,0.0433075,0.0453299,0,0,0.0213695,0,0,0.0244206,0.0736521,0.0246411,0.015055,0.0262779,0.0518084,0.0325355,0.0465373,0.0725469,0.0651168,0.0333446,0.0248732,0.0192154,0,0.0299089,0.0341495,0.0366371,0.00735163,0.0208395,0.0526103,0.0486312,0,0,0,0
107,0,0,0,0,0.0273283,0.0585154,0,0,0,0.0425996,0,0.0252742,0.0565585,0,0,0.0207452,0,0,0.0458092,0.0543122,0.022044,0.0395951,0.0250736,0.0637491,0.0480009,0.0441137,0.0606986,0.0486276,0.0179034,0.0566405,0.0599172,0.0332939,0.0337623,0.01872,0.0357467,0.0146499,0.0213327,0.0172605,0,0,0.0428992,0.0451185,0,0,0.021194,0,0,0.0243711,0.0745238,0.0102818,0.0129315,0.0246092,0.0518203,0.0321749,0.0510998,0.0739329,0.0644567,0.035866,0.0378442,0.0244699,0.117709,0.0418974,0.0382654,0.0367187,0.00738944,0.0208832,0.0524989,0.048994,0,0,0,0
108,0,0,0,0,0.0274362,0.0583515,0,0,0,0.0432468,0,0.025125,0.0571505,0,0,0.0208382,0,0,0.0459602,0.0542151,0.0217993,0.0391288,0.0252659,0.0632317,0.0479212,0.0435797,0.0602181,0.0487216,0.0178211,0.0566409,0.0598307,0.0332148,0.0335694,0.0194397,0.0355077,0.0147157,0.0213243,0.0153794,0,0,0.0425282,0.0449908,0,0,0.0209841,0,0,0.0242438,0.0748923,0.0107232,0.0124564,0.0252192,0.052022,0.0317079,0.0515865,0.0741016,0.0643436,0.0358227,0.0384327,0.0251484,0.126132,0.0428173,0.0401658,0.0368605,0.00731176,0.0208173,0.0525166,0.0490028,0,0,0,0
109,0,0,0,0,0.027534,0.0582258,0,0,0,0.0421184,0,0.0256495,0.0579448,0,0,0.0210542,0,0,0.0461541,0.0545195,0.0224444,0.0388029,0.0261558,0.0626716,0.0477844,0.0431569,0.0595999,0.0487047,0.0176243,0.0562485,0.0595277,0.0331664,0.0329854,0.0181924,0.0353689,0.0152858,0.0210413,0.0143337,0,0,0.0422597,0.0449242,0,0,0.020685,0,0,0.0241493,0.0753888,0.0114459,0.0125,0.0256001,0.0523369,0.0311449,0.0516142,0.0740578,0.0641343,0.0352708,0.0379092,0.0248695,0.124458,0.0427543,0.0418996,0.0370121,0.00716035,0.0208849,0.0525046,0.0490821,0,0,0,0
110,0,0,0,0,0.0276929,0.0581379,0,0,0,0.0419755,0,0.0257218,0.0585609,0,0,0.0212844,0,0,0.0462468,0.0549591,0.0225794,0.0383368,0.0265495,0.062181,0.0477344,0.0427725,0.0592715,0.0486727,0.0173417,0.056085,0.0593187,0.0331035,0.0327185,0.018077,0.03532,0.0154408,0.0210494,0.0133907,0,0,0.0420457,0.0447738,0,0,0.0204783,0,0,0.0240907,0.0757081,0.0122961,0.0128313,0.0260743,0.0526987,0.0306253,0.0514063,0.0741414,0.0638372,0.0345505,0.037443,0.0243795,0.123106,0.042776,0.0441158,0.0371798,0.00714323,0.0207744,0.0524214,0.0492874,0,0,0,0
111,0,0,0,0,0.0278318,0.05807,0,0,0,0.0416111,0,0.0258291,0.059212,0,0,0.021532,0,0,0.0461385,0.0551608,0.0228062,0.0378763,0.0269854,0.0616858,0.0477817,0.0423721,0.0590278,0.0486454,0.017081,0.0558158,0.0591108,0.0330246,0.0325144,0.0176691,0.0352524,0.0154453,0.0211371,0.0127892,0,0,0.0418655,0.044635,0,0,0.0203056,0,0,0.0240496,0.0759524,0.0131347,0.0129294,0.0267184,0.053279,0.0302156,0.0512033,0.0740125,0.0635271,0.0338983,0.037401,0.0237389,0.123166,0.0429974,0.0469807,0.0373345,0.00722301,0.0206473,0.0523027,0.0494919,0,0,0,0
112,0,0,0,0,0.027971,0.0579906,0,0,0,0.0411943,0,0.0258822,0.059929,0,0,0.0217973,0,0,0.0458919,0.0552362,0.0229737,0.0374164,0.0273488,0.0612245,0.0478157,0.0419081,0.0587644,0.0486439,0.0168698,0.0556907,0.0588752,0.0329238,0.0322698,0.0170559,0.0351787,0.0153658,0.0212331,0.0124263,0,0,0.0416619,0.0445361,0,0,0.0201819,0,0,0.023996,0.07618,0.0141025,0.0126707,0.0270082,0.0540048,0.0299112,0.0511236,0.0738084,0.0632804,0.0333494,0.0376527,0.0233369,0.123427,0.0433231,0.0500524,0.0374804,0.00723646,0.0205084,0.0521888,0.0496066,0,0,0,0
113,0,0,0,0,0.0280734,0.057878,0,0,0,0.0410367,0,0.0258225,0.0605866,0,0,0.0220597,0,0,0.0456089,0.0554193,0.0229333,0.0369205,0.0276102,0.0609123,0.0478314,0.0414047,0.058297,0.0486511,0.0165345,0.0555489,0.0586318,0.032758,0.0319985,0.0166225,0.0350985,0.0153132,0.0212604,0.0123828,0,0,0.04146,0.0444843,0,0,0.020061,0,0,0.0239629,0.0762882,0.0151523,0.0122636,0.0272315,0.054706,0.0296789,0.0510949,0.0736283,0.0628272,0.0327965,0.0379142,0.0230629,0.12347,0.0436201,0.0531792,0.037602,0.00724291,0.0203581,0.0521931,0.049675,0,0,0,0
114,0,0,0,0,0.0281115,0.057766,0,0,0,0.0408744,0,0.0255123,0.0611368,0,0,0.022285,0,0,0.0453175,0.055757,0.0223645,0.0364145,0.0277662,0.0607485,0.0478175,0.0407846,0.0578561,0.0486562,0.0165346,0.0552929,0.0585083,0.032745,0.0320072,0.0161549,0.0350262,0.0152648,0.0212432,0.0129027,0,0,0.0413269,0.0444574,0,0,0.0199987,0,0,0.0238983,0.0761753,0.0161198,0.0120364,0.0274526,0.0551608,0.0295016,0.0509321,0.0734225,0.0623035,0.0321934,0.0380447,0.0231183,0.123489,0.0438349,0.0562608,0.0377247,0.00714526,0.0201771,0.0522121,0.0497266,0,0,0,0
