Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,LTHIP,RTHIA
190,0,0,0,0,0.0282645,0.0579223,0,0,0,0.0356974,0,0.0246914,0.0576696,0,0,0.0220286,0,0,0.0448758,0.0527848,0.0205894,0.0354569,0.023999,0.061048,0.0472781,0.0451478,0.0644909,0.0500796,0.0550893,0.0587459,0.0322776,0.0326037,0.0109228,0.0339191,0.0146781,0.0220393,0.0237579,0,0.0251093,0.0427205,0.0440519,0,0,0.0206253,0,0,0.0237329,0.0746526,0.0286525,0.012997,0.0288174,0.0553079,0.0294077,0.0463663,0.0642656,0.0323991,0.025264,0.0155295,0,0.0294384,0.0465563,0.0374442,0.00750542,0.0193402,0.0520193,0.0503384,0,0,0,0.0157871,0.0737877
191,0,0,0,0,0.0282841,0.0577692,0,0,0,0.0354262,0,0.0249744,0.0585557,0,0,0.0222836,0,0,0.0447392,0.0531188,0.0209255,0.0348452,0.0245637,0.0611583,0.0474595,0.0447852,0.0638394,0.0499165,0.0547808,0.0584158,0.0321662,0.0321443,0.0104815,0.0339304,0.0146362,0.0220905,0.0229698,0,0.0245588,0.0426262,0.043934,0,0,0.0206101,0,0,0.0237961,0.0747431,0.0287586,0.013535,0.0292503,0.056115,0.0291884,0.0462412,0.0640051,0.031815,0.0253239,0.0152038,0,0.030021,0.0486528,0.0375145,0.00758969,0.0193168,0.0519708,0.0503855,0,0,0,0.015714,0.073684
192,0,0,0,0,0.0283003,0.057648,0,0,0,0.0352031,0,0.0252556,0.0595248,0,0,0.0224728,0,0,0.0445258,0.0533596,0.0211638,0.0342729,0.025184,0.0611528,0.0476288,0.0442794,0.063229,0.0498259,0.0545839,0.0581561,0.0319497,0.03168,0.0100871,0.0339465,0.0145322,0.0221133,0.022299,0,0.0235687,0.0424122,0.0438979,0,0,0.0205755,0,0,0.023823,0.0748117,0.0288863,0.0143841,0.0296589,0.0567446,0.0289999,0.0459981,0.0637322,0.0311048,0.0255798,0.0148581,0,0.0306479,0.0511659,0.0375916,0.00765456,0.0192118,0.0519299,0.0503513,0,0,0,0.0156847,0.0735532
193,0,0,0,0,0.0283677,0.0575849,0,0,0,0.035096,0,0.0254587,0.0604686,0,0,0.0225806,0,0,0.0442408,0.0534309,0.0212649,0.0337809,0.0257996,0.0609861,0.047696,0.0437303,0.062619,0.0497726,0.0542644,0.0578617,0.0317096,0.0312612,0.00978421,0.0339242,0.0144044,0.0220596,0.0219427,0,0.0238667,0.0421093,0.0438641,0,0,0.020573,0,0,0.0237846,0.0749188,0.0292365,0.0147623,0.0299303,0.0572485,0.028922,0.045856,0.0634946,0.0303544,0.0259317,0.0146196,0,0.0311607,0.0544688,0.037689,0.0075883,0.0190836,0.0519319,0.0502377,0,0,0,0.0157873,0.0735503
194,0,0,0,0,0.0283713,0.0576156,0,0,0,0.0355278,0,0.0253817,0.0612381,0,0,0.0226282,0,0,0.0438848,0.0534119,0.0211416,0.0333964,0.0261485,0.0605083,0.0476589,0.0431558,0.0620944,0.0497518,0.0539247,0.0575872,0.0316204,0.0310386,0.00985701,0.0338902,0.0142487,0.021904,0.0221574,0,0.0260254,0.0417519,0.0438096,0,0,0.0205487,0,0,0.0236763,0.0751459,0.0303391,0.0148292,0.0303032,0.0575287,0.0288689,0.0457473,0.0633229,0.0297353,0.0261868,0.0141941,0.00506635,0.031452,0.0581968,0.0377991,0.00743445,0.0189695,0.0519644,0.0500578,0,0,0,0.015843,0.0734733
195,0,0,0,0,0.0283171,0.0576188,0,0,0,0.0337671,0,0.0261502,0.0622181,0,0,0.0224503,0,0,0.0436689,0.0541739,0.0222798,0.033148,0.0276714,0.0597003,0.0475092,0.0425815,0.0609761,0.0496292,0.0535004,0.0569634,0.0314251,0.0302527,0.00852733,0.0338419,0.0142104,0.0217697,0.0223842,0,0.0272722,0.0414451,0.0438178,0,0,0.0204575,0,0,0.0237675,0.0754432,0.0310015,0.0149904,0.030467,0.0577498,0.0289731,0.045757,0.0631275,0.0294528,0.026591,0.0141537,0.00542932,0.0318666,0.0613355,0.0378208,0.00748748,0.0189722,0.0519437,0.0498988,0,0,0,0.0154717,0.0733947
196,0,0,0,0,0.0282201,0.057685,0,0,0,0.0334885,0,0.0263038,0.0628388,0,0,0.022317,0,0,0.0434416,0.055084,0.0226247,0.0329316,0.0284247,0.058931,0.047341,0.0420095,0.0602071,0.0494988,0.0532076,0.0566221,0.031238,0.0298863,0.00829637,0.0337591,0.0141237,0.0215635,0.0226765,0,0.0275013,0.0411777,0.0438187,0,0,0.0205033,0,0,0.023808,0.07565,0.031528,0.0151565,0.0305426,0.0579253,0.0290969,0.0456999,0.0629096,0.0293826,0.0268883,0.0142364,0.00536763,0.0322647,0.0641821,0.0378545,0.00750404,0.0188808,0.0520106,0.0496503,0,0,0,0.015253,0.0734023
197,0,0,0,0,0.0281195,0.0577597,0,0,0,0.0334031,0,0.0264098,0.0632567,0,0,0.0222207,0,0,0.0435536,0.0557359,0.0229468,0.0326247,0.0290756,0.0581316,0.0471118,0.041435,0.0595214,0.0493245,0.0528124,0.0563466,0.0310457,0.0295849,0.00822267,0.0336552,0.0141336,0.0214123,0.0229891,0,0.0275643,0.0411268,0.0438229,0,0,0.0205009,0,0,0.0237937,0.0758768,0.0317451,0.0152402,0.0305134,0.0579916,0.0292225,0.0456733,0.0627055,0.0295312,0.0270601,0.0145171,0.00501147,0.0325999,0.0664535,0.0378664,0.00743509,0.0188827,0.0521268,0.0493113,0,0,0,0.0150951,0.0734051
198,0,0,0,0,0.0279966,0.0577794,0,0,0,0.0340904,0,0.0260267,0.063581,0,0,0.0220802,0,0,0.0434767,0.0560866,0.023131,0.0322891,0.0293521,0.0574275,0.0468674,0.0408594,0.0589743,0.0492307,0.0525732,0.0561675,0.0308623,0.0291677,0.00832919,0.0335725,0.0141306,0.0211661,0.0232683,0,0.0279039,0.0412604,0.0438144,0,0,0.0204705,0,0,0.023829,0.0760907,0.0317229,0.0151471,0.0304342,0.0579252,0.0292765,0.0458583,0.062543,0.0298563,0.0271887,0.0148581,0.00454639,0.0328834,0.0679588,0.0378703,0.00732246,0.0189103,0.0522105,0.0489005,0,0,0,0.0150231,0.0733889
199,0,0,0,0,0.0274162,0.0578604,0,0,0,0.0320288,0,0.0247032,0.0639315,0,0,0.0222904,0,0,0.042929,0.0564602,0.0224556,0.0317551,0.0282124,0.0563647,0.0463049,0.0390453,0.0579466,0.0495351,0.0534509,0.0568324,0.031685,0.0303716,0.00722344,0.0331872,0.0140071,0.0207257,0.0201872,0,0.0305727,0.041285,0.044326,0,0,0.0201883,0,0,0.0243632,0.0753021,0.0338179,0.0161471,0.030108,0.0585148,0.0294437,0.0469533,0.0640533,0.0301443,0.0248836,0.0199511,0.00758497,0.0313769,0.0603817,0.0377991,0.00683416,0.0188737,0.0523751,0.0483148,0,0,0,0.0151646,0.0756799
200,0,0,0,0,0.0273435,0.0578362,0,0,0,0.0327088,0,0.0242642,0.0642726,0,0,0.0220528,0,0,0.0429155,0.0567862,0.0225446,0.0315668,0.027418,0.0556456,0.0460775,0.0383138,0.0576037,0.0497942,0.0536173,0.0569222,0.0316306,0.030576,0.0069328,0.0331496,0.0138707,0.0203877,0.0200572,0,0.030385,0.04175,0.0442635,0,0,0.0202766,0,0,0.024356,0.0753088,0.0337195,0.016047,0.0297678,0.0583243,0.0294069,0.0474422,0.064084,0.0308352,0.0252938,0.0196873,0.00774578,0.0319225,0.060294,0.0377753,0.00680295,0.0188675,0.0524703,0.048082,0,0,0,0.0153739,0.0760278
201,0,0,0,0,0.0273354,0.0578079,0,0,0,0.033192,0,0.0239163,0.0645351,0,0,0.0218657,0,0,0.0429984,0.0574619,0.0225819,0.0314507,0.0268222,0.054981,0.0458029,0.0376884,0.0573512,0.0499913,0.0537059,0.0570247,0.0316698,0.0308056,0.00677476,0.0330956,0.0137838,0.0201386,0.0197249,0,0.0301241,0.0422459,0.0442097,0,0,0.0203408,0,0,0.0243096,0.0752906,0.0334009,0.0159924,0.0294107,0.0580213,0.0293363,0.0479069,0.0641122,0.0315823,0.0257227,0.019557,0.0076618,0.0324276,0.0595193,0.0377735,0.00679335,0.0188312,0.0525307,0.0478403,0,0,0,0.0155882,0.0763258
202,0,0,0,0,0.0273627,0.0578282,0,0,0,0.0335636,0,0.0236816,0.0646618,0,0,0.0217164,0,0,0.0431009,0.0578856,0.022633,0.0313845,0.0264161,0.0544718,0.0455234,0.0371002,0.0571207,0.0501438,0.0539036,0.0571125,0.0317138,0.0309743,0.00667199,0.0330467,0.0137362,0.0199729,0.0191509,0,0.0301049,0.0427994,0.0441368,0,0,0.0204021,0,0,0.0242086,0.0752502,0.0325876,0.0159746,0.0290177,0.0576985,0.029277,0.0482171,0.0640371,0.0323289,0.0260609,0.0195896,0.00739393,0.0328105,0.0579034,0.0377921,0.00676521,0.0187677,0.0525372,0.0476503,0,0,0,0.0159066,0.0764779
203,0,0,0,0,0.0276303,0.0577754,0,0,0,0.0342902,0,0.0235026,0.0644511,0,0,0.0235736,0,0,0.0423209,0.0580263,0.0218846,0.031284,0.0263135,0.0541712,0.045872,0.0368065,0.0569181,0.0500715,0.0541143,0.05729,0.0319091,0.0312534,0.00710494,0.0323486,0.0157267,0.0179061,0.0184435,0,0.0301598,0.0433608,0.0438716,0,0,0.0189665,0,0,0.0251781,0.0751597,0.0314224,0.0158798,0.0286059,0.0573222,0.028888,0.0483162,0.0638728,0.0329736,0.026363,0.0197867,0.0072021,0.0331476,0.0554339,0.0381715,0.00743747,0.0193127,0.0523756,0.0476827,0,0,0,0.0162217,0.0764909
204,0,0,0,0,0.0275554,0.0578186,0,0,0,0.0342109,0,0.0235351,0.0644877,0,0,0.0228896,0,0,0.0428402,0.0581959,0.0225945,0.0312281,0.0259501,0.053823,0.045636,0.0362385,0.056648,0.050285,0.0541196,0.0573621,0.0318798,0.0313703,0.00649588,0.0325088,0.0152963,0.018119,0.0180834,0,0.0298453,0.0439977,0.0439181,0,0,0.0192666,0,0,0.0247737,0.07506,0.029743,0.0157776,0.028177,0.056925,0.0287212,0.0480406,0.063731,0.0336159,0.0266642,0.019981,0.00693811,0.0334872,0.0520142,0.0381143,0.00703539,0.0192463,0.0522897,0.0476388,0,0,0,0.0164986,0.0761868
205,0,0,0,0,0.0275807,0.0578566,0,0,0,0.0344932,0,0.0235365,0.0643585,0,0,0.0224785,0,0,0.0431377,0.0585914,0.02253,0.0311679,0.0258372,0.0535958,0.0454472,0.0359047,0.0563833,0.050257,0.0544093,0.0575344,0.0320159,0.0315794,0.00634956,0.0325734,0.0149652,0.0183581,0.0180185,0,0.0296338,0.0445629,0.0439288,0,0,0.0194085,0,0,0.024501,0.0749359,0.0280893,0.0157824,0.0275904,0.0565777,0.0285517,0.0476646,0.0636446,0.0343403,0.0270971,0.0201695,0.0067767,0.0340967,0.04816,0.0381302,0.00697548,0.0190558,0.0521903,0.0476175,0,0,0,0.0167501,0.0757376
206,0,0,0,0,0.027622,0.0579516,0,0,0,0.0347061,0,0.0235759,0.0642074,0,0,0.0221505,0,0,0.0432691,0.0590349,0.0222562,0.0311464,0.025787,0.053455,0.045281,0.0355821,0.0560989,0.0501157,0.0545972,0.0577121,0.0322146,0.0317206,0.00623228,0.0326205,0.0147129,0.0185207,0.0186485,0,0.0295592,0.0451139,0.0439293,0,0,0.0194991,0,0,0.0241984,0.074839,0.0268356,0.0159069,0.0269314,0.056346,0.0283763,0.0470001,0.0636048,0.035145,0.0275741,0.0203601,0.00686453,0.0348424,0.044064,0.0382188,0.00680441,0.0187825,0.0521441,0.047631,0,0,0,0.0169887,0.0751171
207,0,0,0,0,0.0276767,0.0581139,0,0,0,0.0349022,0,0.0236394,0.0640339,0,0,0.0218568,0,0,0.043359,0.0595818,0.0220008,0.0311547,0.0258384,0.053319,0.0451196,0.0352604,0.0557502,0.0498942,0.0547057,0.0578924,0.032458,0.0318505,0.00610919,0.032685,0.0145491,0.0186091,0.0198947,0,0.029506,0.0456546,0.0439426,0,0,0.0196459,0,0,0.0240064,0.0747715,0.025613,0.0161594,0.0265445,0.0560743,0.0281307,0.0460056,0.0636217,0.0359398,0.0280996,0.0206458,0.00728346,0.0356215,0.0399346,0.0383837,0.00671244,0.0184543,0.0521152,0.0478879,0,0,0,0.0172129,0.07434
208,0,0,0,0,0.027715,0.058278,0,0,0,0.0351105,0,0.0237205,0.0637666,0,0,0.0215928,0,0,0.0434148,0.0598668,0.0218927,0.031178,0.0260045,0.0530884,0.0449314,0.034937,0.0552949,0.0496679,0.0550323,0.0581015,0.032631,0.031957,0.00600824,0.0327962,0.0143551,0.0186847,0.0214754,0,0.0295126,0.0462383,0.0439439,0,0,0.0196163,0,0,0.0238366,0.0746299,0.0241857,0.0165432,0.0268083,0.0557028,0.0278659,0.0451738,0.0636805,0.0367328,0.0287514,0.0210094,0.0079855,0.0364773,0.0359612,0.0385924,0.00674284,0.0181219,0.052147,0.0480685,0,0,0,0.0174465,0.073438
209,0,0,0,0,0.0277456,0.0583986,0,0,0,0.0352733,0,0.0237825,0.0634759,0,0,0.0213114,0,0,0.0433911,0.0602048,0.0218657,0.0311467,0.0262917,0.052751,0.044708,0.0346536,0.0547646,0.0493924,0.055261,0.0583162,0.0328267,0.03213,0.00593307,0.0329245,0.0141646,0.0187119,0.0231492,0,0.0296067,0.0467777,0.0440048,0,0,0.0194425,0,0,0.0236209,0.0744127,0.022853,0.0171142,0.0273001,0.0552771,0.0275671,0.0445075,0.0638472,0.0375629,0.0294531,0.021399,0.00889918,0.0373495,0.0322564,0.038839,0.00679456,0.0177609,0.0522887,0.0481704,0,0,0,0.0176232,0.0723999
210,0,0,0,0,0.0278071,0.0584776,0,0,0,0.0353772,0,0.0238535,0.063154,0,0,0.0210418,0,0,0.0432798,0.0604768,0.0218791,0.0310771,0.02662,0.0523156,0.0444811,0.0344259,0.054203,0.0490362,0.0553707,0.0585073,0.0330504,0.0323086,0.00583193,0.0330714,0.0140774,0.0186511,0.0245241,0,0.0299228,0.0473005,0.0440722,0,0,0.0192871,0,0,0.0233774,0.0741208,0.0216409,0.0179521,0.0277973,0.0549059,0.0271804,0.0439384,0.0641472,0.0384233,0.0301126,0.0220087,0.00996985,0.0381081,0.0290287,0.0391185,0.00682314,0.0173755,0.0524518,0.0481783,0,0,0,0.017845,0.071305
211,0,0,0,0,0.0278608,0.058561,0,0,0,0.0354911,0,0.0239575,0.0628104,0,0,0.0208305,0,0,0.0431983,0.060821,0.0217771,0.0310022,0.0269604,0.0517012,0.044214,0.0342779,0.0536684,0.0486678,0.0556241,0.0586767,0.0332688,0.0324034,0.00573306,0.0332118,0.014051,0.0185843,0.0254191,0,0.0304947,0.0478564,0.0441315,0,0,0.0190737,0,0,0.0231496,0.0738061,0.020585,0.0189344,0.0281966,0.0545325,0.0267398,0.0435435,0.0645447,0.0391836,0.0306493,0.0228853,0.0111202,0.0387448,0.0264457,0.0394345,0.00686162,0.0170221,0.0526403,0.0481009,0,0,0,0.0180186,0.0702377
212,0,0,0,0,0.0279057,0.0585908,0,0,0,0.0354353,0,0.0239301,0.0628335,0,0,0.0205855,0,0,0.0431292,0.0609114,0.021486,0.0310179,0.0272693,0.0509546,0.0438679,0.0342341,0.0533024,0.0482519,0.0557651,0.0587982,0.0334133,0.0324346,0.00556582,0.0333335,0.0139876,0.0185747,0.0277073,0,0.0347803,0.0478289,0.0442098,0,0,0.0188847,0,0,0.0229986,0.0737061,0.0247594,0.0195748,0.0274738,0.0542336,0.0264005,0.0431053,0.0649007,0.0389922,0.0296904,0.026131,0.0131028,0.0374669,0.0228507,0.0397033,0.00687515,0.0167735,0.0527486,0.0481538,0,0,0,0.0176556,0.0688966
213,0,0,0,0,0.0280941,0.0586225,0,0,0,0.0357092,0,0.0239633,0.0623859,0,0,0.0218544,0,0,0.0422835,0.0612335,0.0206803,0.0309441,0.0278482,0.0503975,0.0440627,0.0343727,0.0528855,0.0477701,0.0558986,0.0589141,0.0336069,0.0324682,0.00598996,0.0330019,0.0154944,0.0170795,0.0280144,0,0.0357228,0.0484561,0.0441272,0,0,0.0173581,0,0,0.0236573,0.073513,0.0250342,0.0201697,0.0273481,0.0538573,0.0256843,0.0432341,0.0652065,0.0395573,0.0301702,0.0269118,0.0140206,0.0379921,0.0225486,0.0402951,0.00723343,0.0171088,0.052835,0.0482373,0,0,0,0.0176403,0.0679735
214,0,0,0,0,0.0280649,0.0586911,0,0,0,0.0353055,0,0.0240591,0.0622735,0,0,0.0211256,0,0,0.0424282,0.0616333,0.0207262,0.0307781,0.0282983,0.0497699,0.0437679,0.0343801,0.0524833,0.0474256,0.055749,0.0588566,0.0336296,0.0323285,0.00539446,0.0332542,0.0150572,0.017487,0.0289425,0,0.0358324,0.0489182,0.0442358,0,0,0.017546,0,0,0.0232642,0.0733738,0.0250445,0.0202039,0.027554,0.0536637,0.0255128,0.0434056,0.0654495,0.0404182,0.0305825,0.0274132,0.0145762,0.0384894,0.0216047,0.040414,0.00703242,0.0167619,0.0529943,0.0482312,0,0,0,0.0173937,0.0672376
215,0,0,0,0,0.0282225,0.0586921,0,0,0,0.041606,0,0.0229446,0.0620858,0,0,0.0207092,0,0,0.042296,0.0615757,0.0248566,0.0306928,0.0303757,0.0496856,0.0434618,0.0361299,0.0529287,0.0463865,0.0535472,0.0583477,0.0318725,0.0279857,0.0108959,0.0335257,0.0150339,0.0179773,0.0293246,0,0.0359665,0.0490675,0.044323,0,0,0.0177561,0,0,0.0227636,0.0735277,0.0254296,0.0196914,0.0277948,0.053602,0.0253772,0.043138,0.0651904,0.0407911,0.0310392,0.0276157,0.014965,0.038962,0.0213637,0.0407151,0.00740402,0.0162972,0.0529201,0.0483884,0,0,0,0.0160548,0.066277
216,0,0,0,0,0.028313,0.0588706,0,0,0,0.0399157,0,0.0239926,0.0622708,0,0,0.0203437,0,0,0.0424096,0.0618688,0.0227565,0.0303698,0.0303415,0.0492381,0.0431734,0.0360179,0.0527737,0.046328,0.0538093,0.0579937,0.0320613,0.0290704,0.00952144,0.0336819,0.0147575,0.018263,0.0299841,0,0.0362586,0.0492576,0.0444189,0,0,0.0178563,0,0,0.0226423,0.0736309,0.0255028,0.0198361,0.0278073,0.0535153,0.0252577,0.042773,0.0648792,0.0407918,0.031185,0.0273932,0.014861,0.0390531,0.0212323,0.0408517,0.00746554,0.0160145,0.0531308,0.0483449,0,0,0,0.0158767,0.0656974
217,0,0,0,0,0.0283372,0.0590554,0,0,0,0.0382314,0,0.0255496,0.0625847,0,0,0.0200185,0,0,0.0425632,0.0620662,0.0209649,0.0299696,0.0302372,0.0488901,0.0429359,0.0358889,0.0527374,0.0463046,0.0540619,0.0575746,0.0324068,0.0303943,0.00986405,0.0338003,0.0144856,0.0186873,0.0302806,0,0.0365916,0.0492316,0.0444948,0,0,0.017945,0,0,0.0225301,0.0737701,0.0253273,0.0198065,0.0278978,0.0535632,0.0251446,0.0421933,0.0643381,0.0403722,0.0312042,0.0269169,0.0144944,0.0390014,0.0211699,0.0409616,0.00750178,0.0158177,0.0533304,0.0484007,0,0,0,0.0157316,0.0653011
218,0,0,0,0,0.0283856,0.0592138,0,0,0,0.0386842,0,0.0249459,0.0630224,0,0,0.0197794,0,0,0.0426521,0.0619607,0.0205818,0.0295189,0.0298433,0.0486101,0.0427555,0.0358141,0.052933,0.0463821,0.0541075,0.0575976,0.0323601,0.030387,0.0101958,0.0338661,0.0142895,0.0191045,0.0300207,0,0.036784,0.0490049,0.0445433,0,0,0.0180069,0,0,0.0223967,0.0738555,0.0249895,0.0194612,0.0279306,0.0536358,0.0250575,0.0416795,0.0636854,0.0396793,0.0309268,0.0263641,0.0138665,0.0387355,0.0215706,0.0409934,0.00746305,0.0156636,0.0535213,0.0484257,0,0,0,0.0157029,0.0651804
219,0,0,0,0,0.0284697,0.0593686,0,0,0,0.0396704,0,0.0240546,0.0634778,0,0,0.0196209,0,0,0.042755,0.0616187,0.0199095,0.0290202,0.0291217,0.0483564,0.0426394,0.0357314,0.0532817,0.0464622,0.0541473,0.0576949,0.0323276,0.0305476,0.0112962,0.0339306,0.0141547,0.0194853,0.0288783,0,0.0369088,0.04862,0.0445734,0,0,0.0181001,0,0,0.0222893,0.0738275,0.0242806,0.0190397,0.0277654,0.0537507,0.0250168,0.0414892,0.0630582,0.038874,0.0303015,0.0258001,0.01296,0.0382884,0.0224859,0.0410322,0.00740391,0.015506,0.0537182,0.0484806,0,0,0,0.0157538,0.0653744
220,0,0,0,0,0.0285044,0.0595431,0,0,0,0.0408573,0,0.0229537,0.0638643,0,0,0.0195035,0,0,0.0428134,0.0611382,0.019232,0.0284708,0.0282346,0.0480558,0.0425897,0.0356057,0.0537114,0.0465935,0.0540853,0.0578652,0.0322793,0.0308033,0.0127259,0.0339954,0.0140704,0.0197096,0.0271585,0,0.0373862,0.0482047,0.044616,0,0,0.0181757,0,0,0.0222119,0.0736505,0.0236167,0.0186089,0.0273453,0.0538821,0.0249714,0.0415107,0.0624658,0.0381282,0.0295867,0.0251397,0.0118309,0.0378713,0.0237461,0.0410922,0.00741644,0.01537,0.0539045,0.0485084,0,0,0,0.0155662,0.0657584
221,0,0,0,0,0.0284855,0.0597365,0,0,0,0.0425489,0,0.0218205,0.0637669,0,0,0.0193696,0,0,0.0428501,0.0610055,0.0186021,0.0277612,0.0272947,0.0477007,0.0426641,0.035531,0.0540063,0.0467652,0.0541672,0.0580585,0.0321731,0.0310756,0.0146136,0.0341199,0.0140353,0.019802,0.0237154,0,0.034189,0.0485664,0.044624,0,0,0.0181883,0,0,0.0221017,0.0730872,0.0173526,0.0185753,0.02762,0.0538201,0.0247233,0.0418477,0.0620556,0.0384593,0.0308069,0.0217473,0.00980613,0.0394792,0.0278067,0.0412973,0.00745889,0.0151422,0.0541055,0.048491,0,0,0,0.0160269,0.0663843
222,0,0,0,0,0.0285986,0.0599826,0,0,0,0.0459158,0,0.019843,0.0636844,0,0,0.0194475,0,0,0.042764,0.0602359,0.0174202,0.0270597,0.0254101,0.0474318,0.0424684,0.0354767,0.054741,0.0468969,0.0545355,0.058487,0.0321346,0.0316797,0.0180429,0.0342757,0.0142075,0.0194935,0.0223513,0,0.0334809,0.0484521,0.0445801,0,0,0.0179003,0,0,0.0221742,0.0724268,0.0163094,0.0188104,0.0274475,0.053718,0.0245014,0.0416354,0.0618386,0.0378922,0.0307955,0.0212059,0.00938566,0.0389286,0.0287529,0.0415517,0.00748925,0.015081,0.0543083,0.0484375,0,0,0,0.0165714,0.0667985
223,0,0,0,0,0.0286573,0.0602184,0,0,0,0.0464245,0,0.0188713,0.0635572,0,0,0.0193381,0,0,0.0426954,0.060279,0.0174287,0.0263976,0.0249082,0.0470845,0.0421333,0.0355257,0.0548802,0.0469288,0.0545248,0.058616,0.0321034,0.0316604,0.0184687,0.0345333,0.0142811,0.0192802,0.0196911,0,0.0325108,0.0488272,0.0446725,0,0,0.017938,0,0,0.0221049,0.0719098,0.0157921,0.0197893,0.0278795,0.0537264,0.0243296,0.0409184,0.0615529,0.0373464,0.0311015,0.0210649,0.00968028,0.0385889,0.0291084,0.0417282,0.00759137,0.014805,0.0545241,0.0482489,0,0,0,0.016366,0.0664803
224,0,0,0,0,0.0287345,0.0604109,0,0,0,0.0477185,0,0.0176263,0.0630336,0,0,0.019254,0,0,0.0426388,0.0603827,0.0173411,0.0256447,0.0242003,0.0466801,0.0418321,0.0356094,0.0552937,0.047012,0.0545694,0.0589681,0.0320933,0.0316162,0.019711,0.0348269,0.0143814,0.0189882,0.0173587,0,0.03182,0.0495398,0.0447444,0,0,0.0179867,0,0,0.0220338,0.0715182,0.014721,0.0207044,0.029048,0.0537885,0.0241547,0.039984,0.0613134,0.0370091,0.0309339,0.0217006,0.0102301,0.0382383,0.02864,0.0419013,0.00766924,0.0145519,0.0547204,0.0479807,0,0,0,0.0160081,0.065696
225,0,0,0,0,0.0288503,0.0606074,0,0,0,0.0493284,0,0.016303,0.0621412,0,0,0.0191814,0,0,0.0425583,0.0605067,0.0175424,0.0248669,0.0235419,0.0463367,0.0416395,0.0358376,0.0559287,0.0469781,0.0548067,0.059376,0.0320492,0.0315994,0.0212028,0.0350254,0.0144874,0.018632,0.0160785,0,0.0315386,0.0503951,0.0448724,0,0,0.0181056,0,0,0.0219417,0.071278,0.0135203,0.0213444,0.0302308,0.0536176,0.0239697,0.0390999,0.0613545,0.0373218,0.0303335,0.0228694,0.0108662,0.0378922,0.0283838,0.0420555,0.00759753,0.0144025,0.0549646,0.0480166,0,0,0,0.0157878,0.0647071
226,0,0,0,0,0.0288886,0.0607872,0,0,0,0.0509218,0,0.0148919,0.0610167,0,0,0.0191072,0,0,0.0424768,0.0603671,0.0183716,0.0241553,0.0230911,0.0462177,0.0415856,0.0362361,0.0567473,0.0468119,0.0550945,0.0598437,0.0318886,0.0317543,0.0225555,0.0351686,0.0145158,0.018311,0.0152663,0,0.0314865,0.0512019,0.0450471,0,0,0.0181491,0,0,0.0218372,0.0708911,0.0124421,0.0219278,0.0304562,0.0533831,0.0238591,0.0382793,0.0617042,0.0378608,0.0299743,0.0239127,0.0114337,0.0379115,0.0282684,0.0421286,0.00752357,0.0143862,0.0552179,0.0481301,0,0,0,0.0154582,0.0640671
227,0,0,0,0,0.0288913,0.0608996,0,0,0,0.0523478,0,0.0134555,0.0599032,0,0,0.0189538,0,0,0.0424319,0.0600053,0.0198784,0.0234791,0.0226774,0.0463861,0.0416267,0.0368151,0.0575603,0.0466467,0.0553558,0.0602558,0.0316067,0.0318923,0.0235899,0.0353156,0.0144429,0.0182789,0.0144497,0,0.0314058,0.0516937,0.0451137,0,0,0.018157,0,0,0.0218118,0.0703847,0.0115069,0.0226734,0.029748,0.0534272,0.0238531,0.0373723,0.0618986,0.0377214,0.0300144,0.0243497,0.0117749,0.0381358,0.0283706,0.0421058,0.00751778,0.0144612,0.0554589,0.0482664,0,0,0,0.0144207,0.0636917
228,0,0,0,0,0.0288936,0.0609235,0,0,0,0.05353,0,0.0121482,0.0588415,0,0,0.0189106,0,0,0.042462,0.0595435,0.0220686,0.022764,0.0223483,0.0467752,0.0416235,0.0375439,0.0585468,0.0466497,0.0554673,0.0606229,0.031203,0.0317599,0.024165,0.0354446,0.0143914,0.0183888,0.013984,0,0.0310484,0.0518341,0.0451016,0,0,0.0180798,0,0,0.0217945,0.0699988,0.010712,0.0229414,0.0291357,0.0537079,0.0240761,0.0366334,0.0615071,0.0364644,0.0300655,0.0241237,0.0117697,0.0382207,0.0286506,0.0419669,0.00764423,0.0146704,0.0556264,0.048476,0,0,0,0.0135857,0.0633987
