Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
609,0.023197,0.0218575,0,0,0,0,0,0,0.0149783,0.026527,0.0102204,0.00261537,0,0,0.0882904,0,0.0366668,0.0508613,0.0322092,0.0102463,0.00948916,0.00582936,0.00757405,0.0582713,0.00650625,0.00683953,0.00438038,0.0145835,0.00800018,0.00945302,0.00452137,0.0237399,0.0215528,0.0421784,0.0345504,0.0257818,0.00137638,0.00756508,0.00548978,0.00156087,0.0171775,0,0,0.0556464,0,0.0153556,0.0266089,0.0560863,0.00653252,0.0149381,0.00151079,0.00557076,0.00783456,0.000895919,0.0292274,0.00305631,0.00145963,0.00467631,0.0209772,0.00457936,0.00533082,0.00313552,0.0427307,0.0120698,0.0110926,0.0196884,0.0285443,0,0,0,0,0,0,0,0
610,0.0232152,0.0221505,0,0,0,0,0,0,0.0166671,0.0264193,0.0110722,0.00271454,0,0,0.0878358,0,0.0368471,0.0506196,0.0320703,0.0109575,0.00973978,0.00542478,0.0072749,0.0582923,0.00637741,0.00638105,0.00412646,0.0145877,0.00814633,0.00979873,0.00459676,0.0237574,0.0229068,0.0421071,0.0345825,0.0255895,0.00149444,0.00756922,0.00554685,0.00176284,0.0170616,0,0,0.0553054,0,0.0153528,0.0265697,0.0558401,0.00647532,0.0155746,0.00125619,0.00573337,0.00749199,0.000892826,0.0293571,0.00305776,0.0014672,0.00462177,0.0209512,0.00460885,0.00533716,0.00285502,0.0424496,0.0118967,0.0110489,0.0199381,0.0284985,0,0,0,0,0,0,0,0
611,0.0239107,0.0228876,0,0,0,0,0,0,0.0175939,0.0262835,0.0117634,0.0025583,0,0,0.088086,0,0.0369636,0.050667,0.0318684,0.0113537,0.00990753,0.00497482,0.00685983,0.0596767,0.00610601,0.00591436,0.00388652,0.0146232,0.00833232,0.010376,0.00490404,0.0239967,0.023082,0.0421834,0.0346804,0.025374,0.000945665,0.00750357,0.00552826,0.00172427,0.0177372,0,0,0.0550109,0,0.0153594,0.0265003,0.0556447,0.00669827,0.0160354,0.000992771,0.00554119,0.00712345,0.000892733,0.0294675,0.00322679,0.00143018,0.0044747,0.0209486,0.00463632,0.00524475,0.00310402,0.0422668,0.0112898,0.0107265,0.0206487,0.0292314,0,0,0,0,0,0,0,0
612,0.0241667,0.0233085,0,0,0,0,0,0,0.0179912,0.0261872,0.0120002,0.00241405,0,0,0.0881678,0,0.0370826,0.0506132,0.031627,0.011467,0.010021,0.00455193,0.00661773,0.0600839,0.00553041,0.00570215,0.00364732,0.0150386,0.0085445,0.0107882,0.00532198,0.0243324,0.0233399,0.0422584,0.0347038,0.024811,0.00072268,0.00754126,0.00552723,0.00159022,0.0178835,0,0,0.0545663,0,0.0153452,0.026378,0.0554725,0.00695989,0.0162044,0.0009874,0.0053556,0.0067771,0.000838655,0.0294859,0.00344934,0.001359,0.00442222,0.0209406,0.00483701,0.00524351,0.00289602,0.0418787,0.0113043,0.0107796,0.021014,0.0292923,0,0,0,0,0,0,0,0
613,0.0243008,0.0237293,0,0,0,0,0,0,0.0180319,0.0260658,0.011582,0.0022987,0,0,0.0881973,0,0.0371594,0.0505886,0.0313619,0.0109364,0.0100824,0.00398085,0.00641071,0.0603674,0.00481594,0.00586011,0.0034929,0.0155169,0.00851729,0.010642,0.00562923,0.0247914,0.0236879,0.0423428,0.0346794,0.0246288,0.000563109,0.00759208,0.00553374,0.00142308,0.0179729,0,0,0.0540593,0,0.0153306,0.0262578,0.0553741,0.00695796,0.0163024,0.00111325,0.00516414,0.00644196,0.00073051,0.0294501,0.00359839,0.00129082,0.00443029,0.0208946,0.00511302,0.00528265,0.00274026,0.0414388,0.0113274,0.0108559,0.0214264,0.0292478,0,0,0,0,0,0,0,0
614,0.0243842,0.0241845,0,0,0,0,0,0,0.0179536,0.0259526,0.0107691,0.00226809,0,0,0.0882514,0,0.0372118,0.0505783,0.03102,0.010106,0.0101158,0.00342615,0.00617911,0.0606358,0.00423324,0.00563903,0.00330398,0.0157434,0.0083035,0.00995722,0.00549006,0.0250214,0.0237942,0.0424424,0.034668,0.0247438,0.000461473,0.00762337,0.0055534,0.00129437,0.0181262,0,0,0.0535458,0,0.0152883,0.0260871,0.055331,0.00680127,0.0163933,0.00127725,0.0049538,0.00611308,0.000635561,0.0294326,0.00361916,0.00123976,0.00441697,0.0208873,0.00533919,0.00535179,0.00271361,0.0410011,0.0113958,0.010935,0.0219448,0.0292578,0,0,0,0,0,0,0,0
615,0.0244372,0.0246539,0,0,0,0,0,0,0.0180144,0.0258535,0.0100472,0.00230635,0,0,0.0883695,0,0.0371795,0.0505499,0.0305628,0.00939305,0.0101777,0.00321352,0.00581694,0.0610462,0.0038074,0.00496291,0.00288524,0.0157466,0.00794554,0.00929979,0.00509837,0.0247954,0.0240606,0.0424814,0.0346488,0.024591,0.000560524,0.00763643,0.0054832,0.0012239,0.0183969,0,0,0.0530294,0,0.0152267,0.0259129,0.0553261,0.00672549,0.016528,0.00142801,0.00470048,0.00578871,0.000586215,0.0294395,0.00354439,0.00118703,0.00432245,0.0209768,0.00542189,0.00533392,0.00287092,0.0406065,0.0114719,0.011001,0.0225407,0.0295302,0,0,0,0,0,0,0,0
616,0.0243158,0.0249127,0,0,0,0,0,0,0.0180456,0.0257745,0.00931465,0.00229199,0,0,0.0883728,0,0.0371412,0.0505351,0.0300219,0.00898157,0.0101954,0.00351946,0.00534329,0.0610971,0.00359039,0.00452033,0.00231246,0.0156569,0.00766512,0.00888914,0.00466721,0.0243055,0.0243302,0.0425724,0.0345893,0.0247962,0.000985777,0.00766712,0.00531724,0.00107894,0.0183809,0,0,0.0524505,0,0.0151591,0.0257604,0.0553976,0.00663827,0.016715,0.00167554,0.00435663,0.00552508,0.000559007,0.0294393,0.00354949,0.00118593,0.00413784,0.0210507,0.00537564,0.00521649,0.00290018,0.0401333,0.0115705,0.0110986,0.0228883,0.0295359,0,0,0,0,0,0,0,0
617,0.024394,0.025105,0,0,0,0,0,0,0.0180877,0.0256827,0.00866412,0.00220811,0,0,0.0883424,0,0.0370908,0.0504843,0.0294915,0.00901533,0.0102394,0.00392521,0.0048846,0.0611808,0.00362912,0.00420636,0.00205655,0.0156388,0.00766519,0.00888239,0.00421744,0.0237926,0.0245793,0.0426486,0.0345263,0.0249211,0.00122749,0.00769374,0.0052056,0.000907134,0.0184056,0,0,0.0519292,0,0.0150849,0.0255807,0.0555067,0.00652439,0.016933,0.00191933,0.00396338,0.0053175,0.000496481,0.0294738,0.00350388,0.00123527,0.00395367,0.0209797,0.00531608,0.00513308,0.00290924,0.039668,0.011646,0.0111761,0.0231673,0.0295499,0,0,0,0,0,0,0,0
618,0.0245001,0.0252429,0,0,0,0,0,0,0.0180364,0.0255978,0.00818309,0.00208847,0,0,0.0882985,0,0.037039,0.0503559,0.0291332,0.00929555,0.0102989,0.00431336,0.00452825,0.0612713,0.00380942,0.00402665,0.00220623,0.0157398,0.00787347,0.00909551,0.0039876,0.0234338,0.0246113,0.0426393,0.0344866,0.0247705,0.00135913,0.00771658,0.00504381,0.000764906,0.0185837,0,0,0.0513903,0,0.0149744,0.0253887,0.0556503,0.00648148,0.0171799,0.00207934,0.00355384,0.00512262,0.000441253,0.0295575,0.00341315,0.00129722,0.00394342,0.0209131,0.00524275,0.00510512,0.00289494,0.0392439,0.011728,0.0112256,0.0233575,0.0296047,0,0,0,0,0,0,0,0
619,0.0245749,0.0253481,0,0,0,0,0,0,0.0179184,0.025524,0.00805954,0.00198409,0,0,0.0881346,0,0.0369765,0.0502137,0.0290327,0.00961036,0.0103323,0.00468784,0.00425809,0.0613716,0.00403749,0.00446847,0.00261606,0.0158995,0.00819233,0.00940379,0.003986,0.0232779,0.024497,0.0425885,0.0344374,0.0247069,0.00151917,0.00774371,0.00486259,0.000669525,0.0188869,0,0,0.050908,0,0.0148784,0.0252397,0.0558109,0.00657706,0.0174321,0.00222672,0.00316272,0.00489242,0.000394292,0.0296783,0.00333784,0.00134651,0.00414916,0.0208648,0.00515634,0.005051,0.0028966,0.0389411,0.0118117,0.0112627,0.0234506,0.0296821,0,0,0,0,0,0,0,0
620,0.0246994,0.0254186,0,0,0,0,0,0,0.0177018,0.0253977,0.00807891,0.00184775,0,0,0.0878388,0,0.0369436,0.0500392,0.0291463,0.00980807,0.0103643,0.0050219,0.00406714,0.061403,0.00436233,0.00478139,0.00309957,0.0160682,0.0084635,0.00969944,0.00410951,0.0232589,0.0241789,0.0425333,0.0343655,0.0245644,0.00169931,0.00777502,0.0047555,0.000649289,0.0192104,0,0,0.0505734,0,0.0148093,0.0251034,0.055938,0.00660372,0.0176585,0.0023078,0.00280594,0.00462194,0.000417456,0.0298081,0.00328568,0.00133703,0.0042168,0.0208838,0.00511705,0.00502272,0.0029153,0.0387065,0.0119065,0.0112956,0.0234728,0.0297102,0,0,0,0,0,0,0,0
621,0.0251007,0.0254422,0,0,0,0,0,0,0.0173148,0.0251907,0.00790695,0.00172132,0,0,0.087531,0,0.0370124,0.0497989,0.0294082,0.00980809,0.0103948,0.00530839,0.00387433,0.0613118,0.00455016,0.00480247,0.00328299,0.01618,0.00853984,0.00984351,0.00423524,0.0233556,0.0236021,0.0424468,0.0343017,0.0241957,0.00185979,0.0078001,0.00471119,0.00069343,0.019498,0,0,0.0503239,0,0.0147413,0.0249721,0.0560035,0.00662016,0.0178593,0.00233993,0.00244896,0.00431192,0.000562138,0.0299123,0.00334358,0.00129581,0.00416625,0.0209333,0.00512524,0.00501046,0.00295814,0.0385133,0.0120192,0.0113326,0.0234312,0.0296867,0,0,0,0,0,0,0,0
622,0.025182,0.0254828,0,0,0,0,0,0,0.016759,0.0249901,0.00767047,0.00159602,0,0,0.0870953,0,0.0369865,0.049511,0.0297731,0.00962425,0.0104544,0.00542554,0.0036372,0.0611079,0.00449145,0.00443009,0.00311039,0.0162167,0.00842742,0.00977775,0.00423795,0.0235214,0.0228023,0.0423002,0.0341933,0.0236671,0.00179035,0.00781565,0.0048716,0.000731359,0.019796,0,0,0.0500157,0,0.0146605,0.024856,0.0560205,0.00679609,0.0180459,0.0023277,0.0020559,0.00401783,0.000808622,0.0300327,0.00342287,0.00122493,0.00419676,0.0208277,0.00522819,0.00507019,0.00283282,0.038335,0.0121302,0.0113677,0.0234014,0.029637,0,0,0,0,0,0,0,0
623,0.0249704,0.0255505,0,0,0,0,0,0,0.015971,0.0247803,0.00738916,0.00145738,0,0,0.0865697,0,0.0368583,0.0491953,0.0301927,0.00924445,0.0105531,0.00526925,0.00331744,0.060828,0.00433569,0.00376158,0.00292488,0.0162022,0.00819239,0.00948608,0.00431437,0.0237356,0.0217528,0.0421382,0.0340558,0.0228977,0.00171446,0.0078285,0.00503485,0.000750975,0.0200851,0,0,0.0496489,0,0.0145673,0.0247492,0.0559804,0.00698309,0.0182553,0.0022402,0.00167869,0.00375052,0.00109557,0.0301851,0.00352566,0.00109333,0.00424408,0.0207617,0.00531944,0.00508907,0.00270825,0.0381774,0.0122103,0.0113695,0.0233841,0.0295984,0,0,0,0,0,0,0,0
624,0.0248341,0.0255763,0,0,0,0,0,0,0.0150249,0.0245638,0.00704267,0.00135039,0,0,0.086005,0,0.0367332,0.0488628,0.0306751,0.00871712,0.0107173,0.00478328,0.00288181,0.0604553,0.00418588,0.00354024,0.0024455,0.0161986,0.00787564,0.00906652,0.0044087,0.023979,0.0205609,0.0420112,0.0338932,0.0224094,0.00165006,0.00784599,0.00517433,0.000761664,0.0203071,0,0,0.0491796,0,0.0144551,0.0246238,0.055908,0.00712423,0.0184974,0.00208251,0.00127999,0.00354565,0.00139445,0.03034,0.00364909,0.00106146,0.00426184,0.0207229,0.00538877,0.00508569,0.0025628,0.0379833,0.0121931,0.0113471,0.0233238,0.0295221,0,0,0,0,0,0,0,0
625,0.0247303,0.0255464,0,0,0,0,0,0,0.0141992,0.0243137,0.00675087,0.0013423,0,0,0.0854059,0,0.0366082,0.0485238,0.0312016,0.00821376,0.0109298,0.00431517,0.0024384,0.0600447,0.00396653,0.00358526,0.00204378,0.0161916,0.00755923,0.00867844,0.00449111,0.0242218,0.0194586,0.0419308,0.0336746,0.0221676,0.00156828,0.00786332,0.00535268,0.000829006,0.0204778,0,0,0.0487164,0,0.0143425,0.0244979,0.0558421,0.00719922,0.0187598,0.00194497,0.000900252,0.00344071,0.00183442,0.030458,0.0037501,0.00119538,0.00426388,0.0206297,0.00544295,0.00505383,0.00234637,0.0377135,0.0120479,0.0112997,0.0232104,0.0294482,0,0,0,0,0,0,0,0
626,0.0245976,0.0254524,0,0,0,0,0,0,0.0135775,0.0240546,0.00660497,0.00141335,0,0,0.0847726,0,0.0364203,0.0481579,0.0317293,0.00785239,0.0111904,0.00388466,0.00203729,0.0596861,0.00358756,0.0037722,0.00192144,0.0161722,0.00733943,0.00841505,0.00455153,0.024437,0.0185843,0.0419107,0.0333681,0.0219361,0.00143919,0.00788112,0.00539089,0.00101505,0.0205993,0,0,0.0482315,0,0.014225,0.0243753,0.0557674,0.00710888,0.0190253,0.001835,0.000717198,0.0033866,0.00226089,0.0305439,0.00382685,0.00134888,0.00424616,0.0206844,0.00542716,0.00497516,0.00223365,0.0373896,0.0118531,0.0112339,0.0230055,0.0294244,0,0,0,0,0,0,0,0
627,0.0243789,0.0252807,0,0,0,0,0,0,0.013281,0.0238359,0.00662123,0.00145385,0,0,0.0840697,0,0.0363063,0.0478258,0.0320287,0.00769146,0.0114196,0.00375016,0.00169859,0.0594697,0.00314577,0.00349391,0.00210064,0.0161977,0.00724696,0.00831648,0.00456728,0.0245823,0.018083,0.0418936,0.0331747,0.021692,0.00136775,0.00789636,0.00528653,0.00125755,0.0206451,0,0,0.0477869,0,0.014095,0.024271,0.0556721,0.00689325,0.0192856,0.00174191,0.000936263,0.00338014,0.0026335,0.0305936,0.00385803,0.00142629,0.00419825,0.0207852,0.00535252,0.00486862,0.00215405,0.037054,0.0118181,0.0111518,0.0227278,0.0294229,0,0,0,0,0,0,0,0
628,0.0242747,0.0250271,0,0,0,0,0,0,0.0131716,0.0236581,0.00670332,0.00147679,0,0,0.0833269,0,0.0362519,0.0475149,0.0321559,0.00763466,0.0115783,0.00373464,0.0014618,0.0594137,0.00297495,0.00329134,0.00211371,0.0162077,0.00724776,0.00831369,0.00450449,0.0246534,0.0178457,0.0418748,0.0330591,0.0216605,0.0013501,0.00788066,0.00510285,0.0014847,0.0206491,0,0,0.0473772,0,0.0139016,0.0241322,0.0556175,0.00673525,0.019541,0.00173658,0.00128257,0.00342312,0.00298215,0.0306394,0.00387804,0.00145197,0.00409247,0.0208454,0.0052128,0.00470334,0.00205737,0.0366713,0.0118659,0.0110237,0.0223841,0.029476,0,0,0,0,0,0,0,0
629,0.0241977,0.0247192,0,0,0,0,0,0,0.0131947,0.0235359,0.00679841,0.00148981,0,0,0.0826106,0,0.0361692,0.0472258,0.0321616,0.00763195,0.0116932,0.00357508,0.00138617,0.0594391,0.00301235,0.00325263,0.00202829,0.0162195,0.00724013,0.00838132,0.00450364,0.0246844,0.0177844,0.0418129,0.0329673,0.0219135,0.00129318,0.00785676,0.00497435,0.0016758,0.0206065,0,0,0.0468531,0,0.0136738,0.0239357,0.0556187,0.00650167,0.0198065,0.00167607,0.00169162,0.00348211,0.00313853,0.0306608,0.00378675,0.00140151,0.0040056,0.0208524,0.00510534,0.00457807,0.00194473,0.036221,0.0117997,0.0108368,0.0220088,0.0295474,0,0,0,0,0,0,0,0
630,0.0241609,0.0244612,0,0,0,0,0,0,0.0132433,0.023466,0.00683152,0.00147833,0,0,0.0819591,0,0.0359907,0.0469408,0.032063,0.00761313,0.0117934,0.00348438,0.00144768,0.0596258,0.00309731,0.00321257,0.00196699,0.0162459,0.0071531,0.0084707,0.00452781,0.0246805,0.0178065,0.0417274,0.0328403,0.021983,0.00124146,0.00783554,0.00481901,0.00187997,0.0205975,0,0,0.0462642,0,0.0134455,0.0237226,0.0556502,0.00627842,0.020079,0.00157813,0.0021081,0.00354027,0.00325019,0.0306601,0.00361586,0.00129479,0.00390102,0.0208791,0.00498656,0.00444255,0.0018968,0.0357018,0.0117157,0.0106812,0.0216523,0.0297014,0,0,0,0,0,0,0,0
631,0.0241007,0.0242528,0,0,0,0,0,0,0.0132847,0.0233897,0.00679309,0.00145304,0,0,0.0812985,0,0.0358276,0.0466214,0.0318997,0.00762183,0.0118976,0.00351759,0.00163179,0.0598146,0.00304845,0.00316054,0.00192332,0.0163031,0.00710948,0.00852213,0.00451282,0.024648,0.0178304,0.0416063,0.0327011,0.0219712,0.00124951,0.00784293,0.00455115,0.00207611,0.0205283,0,0,0.0457209,0,0.0132618,0.0235586,0.0556902,0.00592561,0.0203503,0.00155038,0.00247963,0.00361591,0.00326896,0.0306547,0.00341616,0.00120625,0.00377252,0.0209117,0.0048204,0.00427089,0.0018752,0.0351256,0.0116517,0.010543,0.0213633,0.0298353,0,0,0,0,0,0,0,0
632,0.0240394,0.024124,0,0,0,0,0,0,0.013241,0.0233095,0.00676692,0.00149178,0,0,0.0807283,0,0.0356873,0.0463255,0.0317532,0.00759606,0.0119632,0.0033495,0.00190512,0.0600778,0.00301133,0.0030432,0.00187578,0.0163626,0.00708604,0.00848402,0.00450491,0.024643,0.0177854,0.0415478,0.0325599,0.0220373,0.00128049,0.00788088,0.0042114,0.00224035,0.0203931,0,0,0.0450958,0,0.0131059,0.0234276,0.0557287,0.0056416,0.0206135,0.00152135,0.00288183,0.00376525,0.00315241,0.0306299,0.00318136,0.0011565,0.00364659,0.0209665,0.00463752,0.00409222,0.00188684,0.0344492,0.0115705,0.0104552,0.021176,0.0299353,0,0,0,0,0,0,0,0
633,0.0239253,0.0239647,0,0,0,0,0,0,0.0131092,0.0232311,0.00679316,0.00157221,0,0,0.0802635,0,0.0355737,0.0461015,0.0316731,0.00754627,0.0120508,0.00321331,0.00220661,0.0603797,0.00299925,0.00285673,0.00180556,0.0164219,0.00708953,0.00838166,0.00455137,0.0246935,0.0176526,0.0414672,0.0324776,0.0220185,0.00128747,0.0078955,0.00401131,0.00238234,0.0202536,0,0,0.0445412,0,0.0128863,0.0232925,0.0557407,0.00541831,0.0208726,0.00148918,0.00326438,0.0040071,0.00297824,0.0305845,0.00289139,0.00115184,0.00357266,0.0209775,0.00451793,0.00398032,0.00198152,0.0337074,0.0115335,0.0103736,0.0209945,0.030012,0,0,0,0,0,0,0,0
634,0.0236648,0.0237564,0,0,0,0,0,0,0.0129831,0.0231662,0.00656,0.00167923,0,0,0.0797655,0,0.0355622,0.0458769,0.0317094,0.00745959,0.0121281,0.0029784,0.00250406,0.0605784,0.00309539,0.00268263,0.00177712,0.0165061,0.00710886,0.00827884,0.00461472,0.0247365,0.0175439,0.0412353,0.0325048,0.0215105,0.00129261,0.00785842,0.00385187,0.00251526,0.0200287,0,0,0.0441516,0,0.0126,0.0231169,0.0557039,0.0051754,0.0211147,0.00147892,0.00362745,0.00430475,0.00285123,0.0305321,0.00263917,0.00120392,0.00350754,0.021005,0.00442295,0.00387975,0.00208188,0.0329798,0.0115138,0.0102162,0.0208035,0.0300096,0,0,0,0,0,0,0,0
635,0.0233707,0.0235721,0,0,0,0,0,0,0.0129514,0.0231573,0.00638146,0.00182374,0,0,0.0791234,0,0.0355603,0.0455985,0.0317915,0.00740875,0.0122137,0.00287474,0.00274558,0.0607741,0.00306349,0.00254576,0.00178225,0.0166077,0.00706585,0.00820762,0.00458901,0.0247614,0.0175796,0.0408168,0.0325361,0.0211621,0.00134035,0.00782824,0.00364643,0.00268755,0.0197862,0,0,0.0437627,0,0.0123338,0.0228134,0.0556422,0.00489948,0.0213498,0.00152085,0.00400016,0.00465891,0.0027499,0.0305097,0.00253723,0.00126398,0.00339996,0.021056,0.00424788,0.00371539,0.00208754,0.0321733,0.0114428,0.0100647,0.0206184,0.0299798,0,0,0,0,0,0,0,0
636,0.0231096,0.023431,0,0,0,0,0,0,0.0129851,0.023104,0.00627132,0.00206124,0,0,0.0784276,0,0.0352541,0.0452505,0.0318153,0.0073703,0.012261,0.00279691,0.0030326,0.0609962,0.00283201,0.00244128,0.00178438,0.0167366,0.007125,0.00814698,0.00463847,0.0247928,0.0176673,0.0404428,0.0322691,0.0211795,0.00137861,0.00784106,0.00341411,0.00293007,0.0196051,0,0,0.0432804,0,0.0121,0.0224644,0.0555867,0.00462118,0.0216027,0.00152897,0.00441879,0.00503653,0.00259825,0.0304868,0.00247776,0.00126953,0.00327034,0.021096,0.00405968,0.00353001,0.00210078,0.0312963,0.011387,0.00998321,0.0204369,0.0299886,0,0,0,0,0,0,0,0
637,0.0228526,0.0232462,0,0,0,0,0,0,0.0131188,0.0230364,0.00630471,0.00233106,0,0,0.0774461,0,0.0349207,0.0448129,0.0318392,0.00740817,0.0122925,0.00274263,0.00337324,0.0610331,0.00273438,0.00238198,0.00174007,0.0168401,0.00714028,0.00813278,0.00462049,0.0248246,0.0178453,0.0401019,0.0319963,0.0213334,0.00138898,0.00783663,0.00323652,0.00316845,0.0194121,0,0,0.0427939,0,0.0118463,0.0222162,0.055512,0.00439415,0.0218433,0.00145506,0.00485022,0.00543404,0.00252863,0.0304774,0.00240686,0.00127477,0.00316336,0.0211295,0.00393699,0.00341188,0.00214232,0.0304254,0.0113435,0.0098683,0.0202658,0.0298713,0,0,0,0,0,0,0,0
638,0.0226061,0.0229856,0,0,0,0,0,0,0.0133348,0.0229117,0.00649765,0.0025648,0,0,0.0761384,0,0.0346169,0.044236,0.0318731,0.00751313,0.0123317,0.00275601,0.00373693,0.0608822,0.0027342,0.00225297,0.00185454,0.0169614,0.00704439,0.00816772,0.00452513,0.0248395,0.0180944,0.0397229,0.0317418,0.0215165,0.00138868,0.00777176,0.00316129,0.00334308,0.0191263,0,0,0.0422743,0,0.0115296,0.0220997,0.0554246,0.00427208,0.0220611,0.00134872,0.00526303,0.00585026,0.00245915,0.0304857,0.00236314,0.00131773,0.00306256,0.0211311,0.00387204,0.00334305,0.00219511,0.029601,0.011159,0.00959364,0.0200369,0.029631,0,0,0,0,0,0,0,0
639,0.022272,0.0226494,0,0,0,0,0,0,0.0135491,0.0227091,0.00662515,0.00269016,0,0,0.0746376,0,0.0342921,0.0436549,0.0318407,0.00764369,0.0124208,0.00277928,0.00412513,0.0606145,0.0027705,0.00214846,0.00204646,0.0170834,0.00707269,0.00822804,0.00460031,0.0248373,0.0183519,0.0390568,0.0314274,0.0218555,0.00137875,0.00765034,0.00310512,0.00349616,0.0187306,0,0,0.0416662,0,0.0111325,0.0219567,0.0553332,0.00423688,0.0222802,0.00124112,0.00563847,0.00629916,0.00217736,0.0305091,0.00235671,0.00138698,0.00295725,0.0211306,0.00378811,0.00327038,0.00224168,0.0287813,0.0108263,0.00912355,0.0197382,0.0293677,0,0,0,0,0,0,0,0
640,0.0217347,0.0222417,0,0,0,0,0,0,0.0137461,0.0225085,0.00668758,0.00268081,0,0,0.0729889,0,0.0338938,0.0431016,0.0317461,0.00775662,0.0125756,0.00292589,0.00442448,0.0601443,0.00284567,0.0021187,0.0020706,0.0171948,0.00724301,0.00829527,0.00466486,0.0248043,0.0185799,0.0381989,0.0309512,0.021826,0.00136699,0.00743794,0.00299987,0.00360484,0.0182472,0,0,0.0410316,0,0.010686,0.0216429,0.0552387,0.00422415,0.0224327,0.0011022,0.00588125,0.00666878,0.00202109,0.0305371,0.00237238,0.00146906,0.00278414,0.0211445,0.00371851,0.00318417,0.00225463,0.0279485,0.0103854,0.00848426,0.0193588,0.0289735,0,0,0,0,0,0,0,0
641,0.0217091,0.0220853,0,0,0,0,0,0,0.0135951,0.0223078,0.00656585,0.00298067,0,0,0.0714388,0,0.0330968,0.0426302,0.0315795,0.00751994,0.0127095,0.00282653,0.00498686,0.0605686,0.00301401,0.00212104,0.0020774,0.0171741,0.00718781,0.00819496,0.00468973,0.0248769,0.0183216,0.0377626,0.0303889,0.0214526,0.00145933,0.00748005,0.00292834,0.0039971,0.0183058,0,0,0.0399635,0,0.0102154,0.0211522,0.0552184,0.00409164,0.0227507,0.00107199,0.0064446,0.00718643,0.00223171,0.0306027,0.00240304,0.00153544,0.00248132,0.0211754,0.00361091,0.00300524,0.00223269,0.0270751,0.0107986,0.0086804,0.0191887,0.0291035,0,0,0,0,0,0,0,0
642,0.0213595,0.0218094,0,0,0,0,0,0,0.0135929,0.0220751,0.00652706,0.00306385,0,0,0.0698582,0,0.0323652,0.0419091,0.0314655,0.00743916,0.0128137,0.0025553,0.0052149,0.0603278,0.00328149,0.00203704,0.00208118,0.0172025,0.0071387,0.00817294,0.00466239,0.0249083,0.0182678,0.0376055,0.029726,0.0207999,0.00148228,0.00737718,0.00288941,0.00412845,0.0180354,0,0,0.0389959,0,0.00974209,0.0207694,0.0551632,0.00403395,0.0229529,0.000964808,0.0066349,0.00752986,0.00231767,0.0306111,0.00243774,0.00160794,0.0023763,0.0211971,0.00357917,0.00294243,0.00227412,0.0264527,0.0104654,0.00821449,0.0188403,0.0288707,0,0,0,0,0,0,0,0
643,0.0210903,0.0215121,0,0,0,0,0,0,0.0134404,0.0218134,0.00647788,0.00304354,0,0,0.0683484,0,0.0316548,0.0410825,0.031546,0.00728299,0.0129959,0.00232124,0.00533165,0.0603066,0.00335362,0.00192382,0.00208396,0.017225,0.00704352,0.00808007,0.00467504,0.0249845,0.018041,0.0376019,0.0290449,0.0203505,0.00152441,0.00730843,0.00275843,0.00423914,0.0179349,0,0,0.0380541,0,0.00932576,0.0204792,0.0551044,0.00392876,0.0231576,0.000883876,0.00678853,0.00793716,0.00241171,0.0306422,0.0024388,0.00173003,0.00231202,0.0212386,0.00348672,0.00289367,0.00224534,0.0259616,0.0102314,0.00791809,0.0184811,0.0287678,0,0,0,0,0,0,0,0
644,0.0209125,0.0212051,0,0,0,0,0,0,0.0132243,0.0215771,0.00642274,0.00303049,0,0,0.0667114,0,0.0309352,0.0403962,0.03177,0.00711246,0.0130836,0.00224635,0.0053813,0.0604018,0.00298676,0.00183158,0.00208546,0.0172302,0.00692635,0.00797193,0.00467091,0.0250668,0.0177329,0.0376146,0.0283667,0.01991,0.00158019,0.00720033,0.0027482,0.00438429,0.0178861,0,0,0.0371344,0,0.0088806,0.0201925,0.0550562,0.00387665,0.0231816,0.000855256,0.00699329,0.00836898,0.00252172,0.03066,0.00237762,0.00186472,0.002255,0.0212434,0.0034439,0.00283651,0.00221916,0.0255608,0.00995327,0.00768379,0.0181018,0.0287451,0,0,0,0,0,0,0,0
