Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
166,0.00810553,0.0141262,0,0,0,0,0,0,0.0232098,0.0289804,0.0215885,0.00279105,0,0,0.0453352,0,0.0348701,0.0274375,0.0373177,0.0234944,0.0100304,0.0124143,0.00581047,0.0646969,0.00136536,0.00649773,0.00640831,0.0149069,0.0148633,0.0164283,0.00754688,0.0236444,0.0201253,0.0299789,0.0264507,0.00772269,0.0066621,0.00609497,0.0119853,0.00861311,0.00482994,0,0,0.0104027,0,0.0094194,0.0122491,0.0547358,0.0198999,0.0146509,0.0116298,0.00873005,0.0277099,0.00531118,0.0354357,0.012603,0.00820888,0.00635052,0.0179115,0.00923125,0.0126497,0.0108333,0.0157938,0.00584518,0.00562767,0.0112865,0.0121574,0,0,0,0,0,0,0,0
167,0.00856096,0.0141831,0,0,0,0,0,0,0.0235755,0.0295861,0.0219494,0.0028684,0,0,0.0461035,0,0.0343724,0.0283648,0.0374416,0.0238259,0.00998088,0.012588,0.00603006,0.0643581,0.00136252,0.00655777,0.0064531,0.0148167,0.0151726,0.0167633,0.00777005,0.0235139,0.0203521,0.0317068,0.0271004,0.00867157,0.00632754,0.00611864,0.0110335,0.00896286,0.00490961,0,0,0.0111759,0,0.00930338,0.0123121,0.054536,0.0186049,0.0145105,0.0110311,0.00904657,0.0271135,0.00532148,0.0349361,0.0120484,0.00781033,0.0060893,0.0177758,0.00866724,0.011977,0.0102213,0.0163369,0.00583438,0.00557636,0.0113473,0.0123449,0,0,0,0,0,0,0,0
168,0.00901099,0.0143558,0,0,0,0,0,0,0.0238236,0.0300329,0.0222406,0.00299728,0,0,0.0469785,0,0.0340973,0.0291454,0.0375558,0.0240599,0.00998458,0.0127363,0.00621169,0.0641213,0.00136872,0.00653566,0.00648224,0.0147566,0.0154213,0.0170669,0.00789865,0.0233462,0.0205311,0.0331131,0.0275946,0.00927126,0.00616317,0.00614405,0.00996887,0.00923629,0.00510702,0,0,0.0118688,0,0.00915488,0.0122588,0.0543391,0.0173217,0.0144355,0.0105852,0.00929277,0.0265954,0.00527614,0.0344242,0.0113871,0.00744863,0.00569341,0.0177187,0.0079778,0.0112294,0.00977316,0.0167704,0.00576092,0.00546693,0.0115029,0.0126043,0,0,0,0,0,0,0,0
169,0.00936582,0.0145221,0,0,0,0,0,0,0.0240374,0.0304435,0.0225223,0.00315388,0,0,0.0479725,0,0.0338135,0.0299618,0.0376075,0.0242679,0.00997521,0.0128322,0.00641768,0.0638803,0.00132675,0.00650337,0.00650722,0.0146739,0.0156615,0.0173443,0.00805319,0.0231798,0.0206737,0.0345445,0.0280446,0.0100713,0.00617565,0.00619048,0.0090901,0.00949848,0.00531337,0,0,0.0125414,0,0.00902267,0.0122223,0.0541637,0.0161814,0.0143658,0.0101529,0.00957044,0.0261508,0.00522975,0.0339124,0.0106324,0.0070893,0.00533891,0.017616,0.0073756,0.0105412,0.00963529,0.0171707,0.00569305,0.00534176,0.0116204,0.0128166,0,0,0,0,0,0,0,0
170,0.00957821,0.0146886,0,0,0,0,0,0,0.024216,0.0308018,0.0227744,0.00329884,0,0,0.0491304,0,0.0335185,0.0307845,0.0376356,0.0244857,0.00994029,0.0128951,0.00661682,0.0637137,0.00126574,0.00651721,0.00649553,0.0145802,0.0159822,0.0176251,0.00836249,0.0230356,0.0207831,0.0359146,0.0284204,0.0110873,0.00615833,0.00623653,0.00816001,0.00975084,0.0055587,0,0,0.0132272,0,0.00889121,0.0121949,0.0540156,0.0149506,0.0143021,0.0097096,0.00981878,0.0256328,0.0052562,0.0334261,0.00989165,0.0067388,0.00496477,0.01745,0.00673204,0.00981122,0.00938852,0.017495,0.00565164,0.0052567,0.011754,0.0130306,0,0,0,0,0,0,0,0
171,0.00973507,0.0148823,0,0,0,0,0,0,0.0244263,0.031116,0.0230414,0.00344688,0,0,0.0504549,0,0.0332108,0.0315813,0.0376623,0.0247122,0.00995406,0.0129374,0.00683438,0.063381,0.00124643,0.00650281,0.00652506,0.0145178,0.0163862,0.0178911,0.00881028,0.0229179,0.0209076,0.0371718,0.0287425,0.0118452,0.00605313,0.00629118,0.00727203,0.0100053,0.00584261,0,0,0.0139037,0,0.00875981,0.012209,0.0539171,0.0137805,0.0142307,0.00918853,0.010063,0.0251383,0.00525852,0.0329144,0.00917176,0.00632753,0.00459011,0.0172442,0.00607126,0.00908033,0.00903563,0.0176664,0.00565953,0.00523442,0.0118524,0.0132358,0,0,0,0,0,0,0,0
172,0.00989722,0.0150571,0,0,0,0,0,0,0.0247343,0.0313906,0.0232514,0.00353331,0,0,0.0518769,0,0.0328717,0.0323594,0.037719,0.0248619,0.00999906,0.0129565,0.00704337,0.063003,0.00121919,0.00644266,0.00651884,0.0144583,0.0168126,0.0181302,0.00901792,0.0228083,0.0210335,0.0383919,0.0289886,0.0124798,0.00602996,0.00634355,0.00641954,0.0102395,0.00609425,0,0,0.0145779,0,0.00864477,0.0122918,0.0538356,0.0123943,0.0141416,0.00859861,0.0103183,0.0246793,0.00521241,0.0323847,0.00852033,0.00593292,0.00423275,0.0170251,0.00542844,0.00839373,0.00888365,0.0178492,0.00571846,0.00526303,0.0119503,0.0134302,0,0,0,0,0,0,0,0
173,0.0101608,0.015205,0,0,0,0,0,0,0.0249432,0.0316264,0.0234342,0.00362051,0,0,0.0533977,0,0.0324956,0.0331778,0.0377819,0.0249891,0.0100239,0.012997,0.007257,0.0626574,0.00115078,0.00637031,0.00654727,0.0144048,0.0171657,0.0183128,0.00895878,0.02272,0.0211792,0.0395972,0.0291692,0.0130725,0.00620676,0.00639546,0.00562757,0.0104523,0.00631023,0,0,0.0152872,0,0.0085549,0.0124475,0.0537597,0.0109761,0.0140427,0.00801212,0.0105708,0.0242574,0.00519458,0.0318779,0.00801502,0.00567957,0.00388593,0.0168241,0.00481883,0.00771335,0.00862435,0.0180713,0.00576335,0.00532805,0.0120858,0.0135836,0,0,0,0,0,0,0,0
174,0.0105733,0.0153511,0,0,0,0,0,0,0.0250769,0.031818,0.0236607,0.00374675,0,0,0.0550082,0,0.0320876,0.033993,0.0378433,0.0251618,0.0100342,0.0131156,0.00745071,0.0626714,0.00110961,0.0064481,0.00660866,0.0143584,0.0171222,0.0184884,0.00897054,0.0226431,0.021267,0.0407839,0.0293005,0.0135474,0.00638287,0.00646971,0.00491274,0.0106934,0.00652091,0,0,0.0159847,0,0.0084946,0.0126215,0.0537455,0.00968135,0.013959,0.00741009,0.01075,0.023861,0.00518531,0.0313588,0.00760237,0.00541953,0.00357388,0.0166539,0.00427181,0.00699872,0.00825462,0.018413,0.00579869,0.00542866,0.0122607,0.0137623,0,0,0,0,0,0,0,0
175,0.0109152,0.0155084,0,0,0,0,0,0,0.0252198,0.0319919,0.0239416,0.00384303,0,0,0.0566892,0,0.0316721,0.034785,0.0378681,0.0253482,0.0100114,0.0133505,0.00760904,0.0628596,0.00125409,0.00642292,0.00671745,0.0143873,0.0171972,0.018692,0.00908334,0.022582,0.0213339,0.0420976,0.0293574,0.013884,0.00635664,0.00656286,0.00423026,0.0109551,0.00669374,0,0,0.0166788,0,0.00846718,0.0128039,0.0538103,0.008444,0.0138976,0.00696784,0.0108355,0.0233075,0.00517057,0.0308418,0.00709143,0.00519575,0.00320476,0.0166624,0.00365808,0.00610582,0.00815736,0.0188233,0.00578982,0.00553437,0.0124248,0.0139121,0,0,0,0,0,0,0,0
176,0.010972,0.0156177,0,0,0,0,0,0,0.0253293,0.0320984,0.0240865,0.00393764,0,0,0.0583222,0,0.0312758,0.0355094,0.0379103,0.0254675,0.00993836,0.0136974,0.00786309,0.0628874,0.00121287,0.00629384,0.00677696,0.014306,0.0173737,0.0187835,0.00916501,0.0225365,0.0213536,0.0433922,0.0293381,0.0141803,0.00616267,0.0066958,0.00377461,0.0111875,0.00680078,0,0,0.0174028,0,0.00847167,0.0130054,0.0538958,0.00693638,0.0137769,0.00663894,0.0111187,0.0225178,0.00514543,0.0303321,0.0065244,0.00503434,0.00281209,0.0166425,0.00305108,0.00513676,0.00785452,0.0193324,0.00567921,0.00557048,0.0125931,0.014032,0,0,0,0,0,0,0,0
177,0.0113351,0.0159609,0,0,0,0,0,0,0.0253653,0.0321348,0.0242121,0.00399885,0,0,0.0595989,0,0.0310861,0.0360682,0.0380141,0.0256411,0.0100066,0.0138222,0.00809823,0.0631917,0.00108373,0.00632346,0.00676255,0.0142396,0.0175096,0.0189129,0.00924379,0.0224904,0.0214267,0.0445751,0.0293095,0.0144262,0.00629916,0.0067707,0.0036921,0.0112895,0.00718621,0,0,0.0179141,0,0.00833264,0.01311,0.054002,0.00577243,0.0137503,0.00613062,0.0113542,0.0220512,0.00499034,0.0297495,0.00583727,0.00473516,0.00260736,0.0165275,0.00266493,0.00433271,0.00720029,0.0197776,0.0056504,0.00562505,0.0129071,0.0144114,0,0,0,0,0,0,0,0
178,0.0113031,0.0162358,0,0,0,0,0,0,0.025326,0.0321596,0.0243067,0.00410452,0,0,0.0609092,0,0.0308658,0.0366258,0.0381497,0.0258509,0.0100723,0.0138155,0.00840117,0.0632547,0.000880009,0.00626131,0.00674195,0.0141474,0.017548,0.0190199,0.00927701,0.0224144,0.0214732,0.0458726,0.0292857,0.0146287,0.00636998,0.00690889,0.00378355,0.0114199,0.00749213,0,0,0.0183893,0,0.00824826,0.0131251,0.0541521,0.004933,0.0136407,0.00569776,0.0116782,0.0214351,0.00498159,0.0292508,0.00531611,0.00452907,0.00245407,0.0164399,0.00243425,0.00360755,0.00645562,0.0200503,0.00540743,0.00564791,0.0131437,0.0146585,0,0,0,0,0,0,0,0
179,0.0113878,0.0166438,0,0,0,0,0,0,0.0252798,0.0321628,0.0244021,0.0041822,0,0,0.0620072,0,0.0307396,0.0370838,0.0382779,0.0258652,0.0101139,0.0138371,0.0086684,0.063547,0.000752431,0.00612258,0.0067292,0.0140689,0.0175889,0.0191493,0.00927022,0.022327,0.0215828,0.0471492,0.0292564,0.0148008,0.00690748,0.00708215,0.00417851,0.0114846,0.00796323,0,0,0.0185841,0,0.0081421,0.0129449,0.0543437,0.00422703,0.013547,0.005296,0.0118927,0.0208949,0.00499493,0.0287695,0.0048033,0.00432573,0.0023985,0.0165508,0.00233955,0.00300376,0.00556355,0.0200225,0.00512974,0.00571352,0.0134827,0.0150474,0,0,0,0,0,0,0,0
180,0.0102001,0.0150134,0,0,0,0,0,0,0.0253068,0.0326951,0.0245545,0.00445066,0,0,0.0676262,0,0.0293165,0.0400168,0.0384053,0.0258828,0.0101518,0.013908,0.00935165,0.061074,0.00083689,0.00609457,0.00677315,0.0139211,0.0176346,0.019263,0.00931375,0.0221735,0.0216676,0.0503566,0.029869,0.0169129,0.00562116,0.00662546,0.00457628,0.0117526,0.00678943,0,0,0.0209381,0,0.00784949,0.0140084,0.0547116,0.00358681,0.0130905,0.00510917,0.0126469,0.0208715,0.00511075,0.0282092,0.00447442,0.00439666,0.00239841,0.0166608,0.0024126,0.00252613,0.0064451,0.0213676,0.00671978,0.00591542,0.0118242,0.0132684,0,0,0,0,0,0,0,0
181,0.0101407,0.0148316,0,0,0,0,0,0,0.0253342,0.0328512,0.0246974,0.00463163,0,0,0.0696739,0,0.0289776,0.0408745,0.0385194,0.0259833,0.0101483,0.0139762,0.00965251,0.0607976,0.00104384,0.00605327,0.00681984,0.0138543,0.0177088,0.0193748,0.00939268,0.0220566,0.0217879,0.0517043,0.0299698,0.0174204,0.00552962,0.00669838,0.00485211,0.0118725,0.00677437,0,0,0.0217,0,0.00774822,0.0141638,0.0549904,0.00311186,0.0129338,0.00475262,0.0129951,0.0203927,0.00511579,0.0277117,0.00411409,0.00430893,0.00252099,0.0167673,0.00258569,0.00233344,0.005874,0.0215524,0.00672037,0.0059381,0.0115941,0.0130825,0,0,0,0,0,0,0,0
182,0.0102587,0.0145715,0,0,0,0,0,0,0.025143,0.0330082,0.0246857,0.00479205,0,0,0.0717324,0,0.028616,0.0417515,0.0386491,0.0258961,0.0101729,0.0139493,0.00995073,0.0603775,0.0011869,0.00583808,0.00683981,0.0137331,0.0178112,0.019509,0.00967434,0.0219407,0.0216776,0.0529946,0.0300578,0.017914,0.00563902,0.00676235,0.00506249,0.0120088,0.00671278,0,0,0.0224925,0,0.00763681,0.0142635,0.0552455,0.00290124,0.0127982,0.00440587,0.0133037,0.01993,0.00499317,0.0272288,0.00385212,0.00420597,0.00270513,0.0168963,0.00283391,0.00227713,0.00534642,0.0217692,0.00673817,0.00596302,0.0113259,0.0128247,0,0,0,0,0,0,0,0
183,0.0102365,0.0142173,0,0,0,0,0,0,0.0248599,0.0331055,0.0246387,0.00495615,0,0,0.0738571,0,0.0282402,0.0426443,0.0387743,0.0257196,0.0101987,0.0138766,0.0102381,0.0599324,0.00127678,0.0058127,0.00682926,0.0135836,0.0179169,0.019689,0.0101158,0.0218445,0.0215707,0.0542637,0.0301148,0.0182971,0.00622804,0.00682188,0.00524623,0.0121386,0.0066563,0,0,0.0233082,0,0.00753938,0.0144559,0.0554832,0.00282845,0.0126562,0.00408522,0.0135618,0.0195262,0.0047525,0.0267478,0.00367399,0.00417193,0.00292456,0.0170634,0.00306637,0.00236042,0.00495302,0.0220177,0.00680751,0.00600169,0.0110388,0.0125153,0,0,0,0,0,0,0,0
184,0.00993339,0.0137522,0,0,0,0,0,0,0.0246372,0.0331891,0.0246165,0.00511622,0,0,0.0760058,0,0.0278642,0.0435692,0.0389581,0.025576,0.0102156,0.0138139,0.0104403,0.0593182,0.00138934,0.00574707,0.00685863,0.0134184,0.0180424,0.0198731,0.01029,0.0217614,0.0214995,0.0555171,0.0301575,0.0187039,0.00713158,0.00687424,0.00534634,0.0122385,0.00654714,0,0,0.024146,0,0.00744226,0.0147404,0.0557095,0.00292303,0.0125125,0.00380374,0.0137624,0.019165,0.00432932,0.0262802,0.00363042,0.00417333,0.00321155,0.0172791,0.00336125,0.00256738,0.00472148,0.0223521,0.00689616,0.00603419,0.0106969,0.0121104,0,0,0,0,0,0,0,0
185,0.00935119,0.0131863,0,0,0,0,0,0,0.0242854,0.0332354,0.0245614,0.0052587,0,0,0.0781464,0,0.0275353,0.0444819,0.0392095,0.0254198,0.0101984,0.0137854,0.0105735,0.0584464,0.0014768,0.00564411,0.00689833,0.0132616,0.0181798,0.0200396,0.010235,0.0217178,0.0212213,0.0567471,0.0301976,0.0190949,0.00775813,0.00689991,0.00538589,0.0123611,0.00634119,0,0,0.0249497,0,0.00731645,0.0150699,0.0558927,0.00317839,0.0123677,0.00358768,0.0139361,0.0188048,0.00411653,0.0258114,0.00369216,0.00422925,0.00350305,0.0175235,0.00366395,0.00284419,0.00451535,0.0227955,0.00697395,0.00601336,0.0102124,0.0115754,0,0,0,0,0,0,0,0
186,0.00875177,0.0125311,0,0,0,0,0,0,0.0239077,0.033239,0.0244526,0.00540526,0,0,0.0802174,0,0.0272904,0.0453043,0.0394865,0.0252435,0.0101677,0.01379,0.0107169,0.0574144,0.00153481,0.00549486,0.00690976,0.0131197,0.0182981,0.0201827,0.0103107,0.0216508,0.0209526,0.0578286,0.0302642,0.0195158,0.00821475,0.00688638,0.0054375,0.0124549,0.00605053,0,0,0.0257934,0,0.00713557,0.015361,0.0560093,0.00349597,0.0122165,0.003442,0.0141086,0.0184165,0.00420989,0.025381,0.00383346,0.00434188,0.00379417,0.0177752,0.00394521,0.00316075,0.00450866,0.0232812,0.00705707,0.00592533,0.0095873,0.0109531,0,0,0,0,0,0,0,0
187,0.00837623,0.0117918,0,0,0,0,0,0,0.023512,0.0332425,0.0242844,0.00540813,0,0,0.0819845,0,0.027099,0.0460428,0.0397724,0.0249868,0.0101532,0.0138212,0.0108765,0.0565646,0.00157636,0.00530259,0.00693684,0.0129587,0.018397,0.0202967,0.0104463,0.0215384,0.0206442,0.0589001,0.0303584,0.0200943,0.00864989,0.00684956,0.00546554,0.0125244,0.00571556,0,0,0.0266249,0,0.00691988,0.0155928,0.056089,0.00372949,0.0120362,0.00334774,0.0142549,0.0180194,0.00435943,0.0249566,0.00400181,0.00447599,0.00405546,0.0180288,0.00417509,0.00345348,0.00488025,0.0237473,0.00718181,0.00580766,0.00885306,0.0103031,0,0,0,0,0,0,0,0
188,0.00766702,0.0109918,0,0,0,0,0,0,0.0230729,0.0332549,0.0240945,0.00553418,0,0,0.0838037,0,0.0269347,0.0467525,0.0399289,0.0247478,0.0101725,0.013863,0.0110548,0.0555728,0.00161111,0.00526278,0.00697374,0.0128185,0.0184729,0.0203877,0.0106089,0.0213402,0.0203503,0.0599741,0.0304597,0.0206246,0.00904237,0.0068636,0.00549856,0.0125956,0.00533522,0,0,0.0274322,0,0.00676402,0.0158069,0.0561623,0.00411213,0.0118352,0.00337693,0.0144316,0.0176891,0.00446517,0.024558,0.00421492,0.00466199,0.00436628,0.0182412,0.00439838,0.0036972,0.00561301,0.0241907,0.00721211,0.00570312,0.00808163,0.00957225,0,0,0,0,0,0,0,0
189,0.00722395,0.0101123,0,0,0,0,0,0,0.0227101,0.0332803,0.0239769,0.00581784,0,0,0.085571,0,0.0267333,0.0474985,0.0399799,0.02461,0.0102921,0.0140445,0.0112771,0.0544637,0.0016433,0.00508996,0.00696906,0.0127071,0.0185344,0.0204574,0.010767,0.0212034,0.0201939,0.0609796,0.0305274,0.021062,0.00954882,0.00690752,0.00547648,0.0127063,0.0048724,0,0,0.0281857,0,0.00664749,0.0160204,0.0562164,0.00454382,0.0117066,0.00351816,0.0146847,0.0173595,0.00451843,0.0242303,0.00453454,0.00486633,0.00468952,0.0184748,0.00456648,0.00391651,0.0063726,0.0245204,0.00721595,0.00562515,0.00730029,0.0087606,0,0,0,0,0,0,0,0
190,0.00680746,0.00918249,0,0,0,0,0,0,0.0226253,0.0333053,0.0240634,0.00602755,0,0,0.0875331,0,0.0264951,0.0482546,0.0400531,0.0246923,0.0104559,0.0142994,0.0115172,0.0534202,0.00172418,0.00494798,0.00695148,0.0126063,0.0185677,0.0204767,0.0107298,0.0210615,0.0203543,0.0618252,0.0305657,0.0213654,0.0101685,0.00695301,0.00546133,0.0127706,0.00435274,0,0,0.0288829,0,0.00654109,0.0162629,0.0562622,0.00466673,0.0115983,0.00367542,0.0149218,0.0170132,0.00464692,0.0239387,0.00490823,0.00508225,0.00498609,0.0186991,0.00464419,0.00415062,0.00671196,0.0247483,0.00722734,0.0055756,0.00644472,0.00792542,0,0,0,0,0,0,0,0
191,0.00600041,0.00825486,0,0,0,0,0,0,0.0226897,0.0332878,0.0242717,0.00614978,0,0,0.0893992,0,0.0262348,0.0489981,0.0401439,0.0249084,0.0104887,0.0144386,0.0116766,0.0524855,0.0018196,0.0049903,0.00696973,0.0125185,0.0185327,0.0204372,0.0108058,0.0209308,0.0206513,0.0622756,0.0305861,0.021376,0.0106694,0.006989,0.00548378,0.0128533,0.00374117,0,0,0.0296524,0,0.00644957,0.0164497,0.0563319,0.00447598,0.011478,0.00381246,0.0151086,0.0166724,0.00482736,0.0236445,0.00523741,0.00530088,0.00528262,0.0188676,0.00466701,0.0042864,0.00700878,0.0250629,0.0072457,0.00551195,0.00552747,0.00705012,0,0,0,0,0,0,0,0
192,0.00518193,0.00720196,0,0,0,0,0,0,0.0228627,0.0332074,0.0245413,0.00623975,0,0,0.0909315,0,0.0259349,0.0496219,0.0402214,0.0252866,0.0104539,0.0145068,0.0117613,0.0515441,0.00191334,0.00509638,0.00701874,0.0125058,0.0183935,0.0203173,0.0107713,0.020784,0.0211211,0.0626535,0.0305787,0.0214033,0.0108459,0.00703367,0.00546944,0.0130028,0.00297026,0,0,0.030585,0,0.00642701,0.0165835,0.0564047,0.00445553,0.0113808,0.00396338,0.0152373,0.0162928,0.0049493,0.0233851,0.00552013,0.00549875,0.00560753,0.0189473,0.0046985,0.00429702,0.00719538,0.0255518,0.00719393,0.00536941,0.00452475,0.00602515,0,0,0,0,0,0,0,0
193,0.00499955,0.00649198,0,0,0,0,0,0,0.0233263,0.0331722,0.0249818,0.00632534,0,0,0.0919025,0,0.0258096,0.050016,0.0402806,0.0259278,0.0103767,0.0145345,0.0117267,0.0510899,0.00199911,0.00519016,0.0071024,0.012484,0.018162,0.0201213,0.0107198,0.02057,0.0219191,0.0629298,0.0305922,0.0214754,0.0109512,0.00704802,0.00531371,0.0130337,0.00257862,0,0,0.0313575,0,0.00630646,0.0167813,0.0564843,0.0044375,0.0113522,0.00413591,0.015245,0.0159443,0.00506801,0.0231395,0.00582537,0.00563215,0.00582535,0.0190087,0.00465399,0.0042175,0.00741843,0.0259858,0.00715844,0.00520214,0.0038758,0.00544227,0,0,0,0,0,0,0,0
194,0.00503478,0.00578062,0,0,0,0,0,0,0.0232202,0.0331098,0.0249635,0.0064101,0,0,0.0929874,0,0.0257469,0.0503589,0.0404313,0.0260014,0.010286,0.014353,0.0116493,0.0505619,0.0021505,0.00507105,0.00712408,0.0124853,0.0179187,0.0198998,0.0108135,0.0203928,0.0220758,0.0632574,0.0306212,0.0213718,0.0112284,0.00706135,0.00517214,0.0128553,0.00220704,0,0,0.032124,0,0.00615898,0.0170593,0.0565877,0.00456142,0.0112867,0.00421798,0.0152513,0.0155911,0.00521968,0.0229414,0.00602276,0.00574035,0.00573372,0.0190899,0.00453669,0.00418425,0.00764966,0.0264561,0.00712373,0.00499605,0.00330441,0.00486378,0,0,0,0,0,0,0,0
195,0.00485666,0.00516043,0,0,0,0,0,0,0.0228896,0.0330182,0.0247204,0.00643001,0,0,0.0939701,0,0.0257689,0.0506897,0.0406571,0.025804,0.0102348,0.0140949,0.0115899,0.0500098,0.00233378,0.00493365,0.00711121,0.0124826,0.0177479,0.0198509,0.0108158,0.0202738,0.0219751,0.063749,0.0306676,0.0210574,0.0112758,0.00705324,0.0051955,0.0127249,0.0019088,0,0,0.0328182,0,0.00596216,0.0173466,0.0567208,0.00494135,0.0112064,0.0042591,0.0152735,0.0152713,0.00536425,0.0227793,0.00619727,0.00582593,0.00522634,0.0191317,0.00443648,0.00412215,0.00789841,0.0268853,0.00706732,0.00479536,0.00277917,0.00434312,0,0,0,0,0,0,0,0
196,0.00433878,0.00426122,0,0,0,0,0,0,0.0223377,0.0328177,0.0242443,0.00644007,0,0,0.0951121,0,0.0257546,0.0511049,0.0408754,0.0254217,0.0102414,0.0135505,0.0115881,0.0492472,0.00257792,0.00469887,0.00695267,0.0125517,0.0175122,0.0198653,0.0106535,0.0201307,0.0217992,0.0643144,0.0306884,0.0209977,0.0111812,0.00705932,0.00520833,0.0126945,0.00130821,0,0,0.0337352,0,0.00579099,0.0177576,0.0568907,0.00531154,0.0110843,0.00425564,0.0153338,0.0149226,0.00541208,0.0226934,0.0063852,0.00588248,0.00462,0.0190751,0.00440028,0.0040502,0.00805408,0.0274347,0.00689975,0.00455143,0.00211936,0.00348954,0,0,0,0,0,0,0,0
197,0.00400578,0.00330741,0,0,0,0,0,0,0.021651,0.0326173,0.023638,0.00643713,0,0,0.0961687,0,0.0257389,0.0514713,0.0410535,0.0249782,0.0102756,0.0126247,0.0115824,0.0485703,0.00290231,0.00442141,0.00671501,0.0126794,0.0171481,0.0195723,0.0104288,0.01994,0.0215463,0.0646703,0.0306748,0.0209945,0.0110339,0.00706278,0.00518691,0.0127193,0.000644871,0,0,0.0346519,0,0.00563248,0.0179963,0.0570626,0.00524212,0.0109666,0.00419449,0.0153932,0.0146002,0.0052348,0.0226771,0.00641416,0.00582859,0.00401079,0.0189711,0.00427678,0.00388962,0.00797313,0.0279175,0.00669631,0.00428826,0.00169379,0.00266589,0,0,0,0,0,0,0,0
198,0.00369543,0.00234498,0,0,0,0,0,0,0.0207243,0.0324394,0.0228266,0.00643117,0,0,0.0970829,0,0.0256877,0.0517681,0.0411526,0.024401,0.0102332,0.011413,0.0115838,0.0479111,0.0032049,0.00407912,0.00632524,0.0129116,0.0165793,0.0189087,0.01016,0.019683,0.0210529,0.0648131,0.0306234,0.0209524,0.0106682,0.0070745,0.00514541,0.0127179,0.000261252,0,0,0.0355712,0,0.00550018,0.0181957,0.0571891,0.00481374,0.0108325,0.00408948,0.0154698,0.0142791,0.00515635,0.0227497,0.00630588,0.0056258,0.00360823,0.0189351,0.00395169,0.00357933,0.00767883,0.0283012,0.00649005,0.00402211,0.0017578,0.00202206,0,0,0,0,0,0,0,0
199,0.0036564,0.00136678,0,0,0,0,0,0,0.0194158,0.032238,0.0216537,0.00643331,0,0,0.0977924,0,0.0256307,0.0520579,0.0411484,0.0233511,0.010151,0.0101821,0.0115684,0.047176,0.00334534,0.00369216,0.00576698,0.0132983,0.0157436,0.0180532,0.00980579,0.01935,0.0202887,0.0648157,0.0305658,0.0209672,0.0100652,0.00708944,0.0051214,0.0127089,0.00101301,0,0,0.0364255,0,0.00540166,0.0184059,0.057249,0.00453072,0.0106945,0.00407769,0.0155846,0.0139282,0.00519962,0.0228461,0.00623196,0.00529605,0.0034659,0.0190421,0.00344907,0.00313456,0.0071838,0.028594,0.0063281,0.00377797,0.00229033,0.00189413,0,0,0,0,0,0,0,0
200,0.00369879,0.000408517,0,0,0,0,0,0,0.0178434,0.0319984,0.0202199,0.00641868,0,0,0.0981924,0,0.0256029,0.0522387,0.0410617,0.0221495,0.0101029,0.00865156,0.0115949,0.0463939,0.00349338,0.00332172,0.00508458,0.0137711,0.0147491,0.0172098,0.00937058,0.0189096,0.0193167,0.0646702,0.0305265,0.0210062,0.00926933,0.00711928,0.00535175,0.0126142,0.00197913,0,0,0.0371159,0,0.00533937,0.0186739,0.0572872,0.00507261,0.0105254,0.00452534,0.015711,0.0135278,0.005088,0.0228143,0.00637679,0.00488533,0.0037737,0.0191794,0.00283374,0.00286097,0.00642047,0.0287275,0.00622324,0.0036204,0.00304267,0.00247556,0,0,0,0,0,0,0,0
201,0.00388885,0.000695967,0,0,0,0,0,0,0.016228,0.031743,0.0186752,0.00637644,0,0,0.0981907,0,0.0256425,0.0522958,0.0409841,0.0209316,0.0100802,0.00693876,0.0116183,0.0455992,0.00369069,0.00329254,0.00440934,0.0142639,0.0136953,0.0163174,0.00897298,0.0184317,0.0182226,0.0642627,0.0305417,0.0210514,0.00742208,0.00714794,0.00594887,0.0124362,0.00304574,0,0,0.0376587,0,0.00530879,0.0189646,0.0572887,0.00636528,0.010363,0.00547937,0.0158659,0.0130774,0.00477062,0.0227172,0.00667747,0.00445985,0.00431284,0.0193702,0.00256179,0.00316726,0.0044544,0.0287614,0.00618778,0.0035155,0.00391463,0.00349338,0,0,0,0,0,0,0,0
