Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x73,x74,LTHII,x71,x72,LTHIP
1198,0.0287187,0.0325981,0,0,0,0,0,0,0.0210595,0.0194309,0.0159211,0.00290062,0,0,0.0179657,0,0.0542236,0.0232548,0.0381514,0.016104,0.010299,0.00580116,0.00785917,0.0971887,0.00541558,0.00414375,0.0124082,0.0139622,0.0081783,0.0191892,0.0270078,0.0345128,0.0341092,0.03282,0.00536306,0.00929264,0.00693418,0.0105264,0.0253692,0,0,0.0341481,0,0.0109288,0.01482,0.0564343,0.0103725,0.0173562,0.00584989,0.00861688,0.0133817,0.00159416,0.0296282,0.00155664,0.00164553,0.00640691,0.0231839,0.00587599,0.00837029,0.00318553,0.028145,0.0104523,0.0113544,0.0282576,0.0343707,0,0,0,0,0,0,0.00223577,0,0,0.0183729
1199,0.0288199,0.0325679,0,0,0,0,0,0,0.021217,0.0194937,0.0159204,0.00304062,0,0,0.0175674,0,0.0542876,0.0230641,0.0382389,0.0160691,0.010226,0.00566553,0.0079082,0.0972626,0.00533547,0.00402872,0.0124381,0.014002,0.00818282,0.0191174,0.0273548,0.034987,0.0341986,0.0329333,0.00570617,0.00930562,0.00646652,0.010716,0.0255546,0,0,0.0341797,0,0.0111084,0.0149462,0.0566122,0.00939452,0.0174179,0.00545994,0.00867435,0.0135618,0.00135608,0.0290228,0.00188607,0.00115614,0.00610479,0.0231349,0.00565653,0.0078552,0.00261093,0.028039,0.0107327,0.0116439,0.0283825,0.0343976,0,0,0,0,0,0,0.00214505,0,0,0.0183366
1200,0.0289445,0.0323237,0,0,0,0,0,0,0.0212864,0.0195429,0.0159336,0.00322476,0,0,0.017175,0,0.0543472,0.0228703,0.0382971,0.0160411,0.0100819,0.00552146,0.00796214,0.0971893,0.00545184,0.00405078,0.0124963,0.0140291,0.00818802,0.0190132,0.0277435,0.0353853,0.034284,0.0329811,0.0060785,0.00928912,0.00609201,0.0109374,0.0256477,0,0,0.0341298,0,0.0113049,0.0150554,0.0568941,0.0087426,0.0174636,0.00499014,0.00874718,0.0137324,0.00134933,0.028364,0.00234393,0.000873296,0.00584896,0.023201,0.0052798,0.00725353,0.00222106,0.0280401,0.0109526,0.0119129,0.0283007,0.034355,0,0,0,0,0,0,0.00203672,0,0,0.0182689
1201,0.0292185,0.0324163,0,0,0,0,0,0,0.0214142,0.0195335,0.0158529,0.00340861,0,0,0.0169203,0,0.0543565,0.0227183,0.0383195,0.0159798,0.00992202,0.00535737,0.00794108,0.0975654,0.00553728,0.00403038,0.0125052,0.0140201,0.00819148,0.0189361,0.0279912,0.0358952,0.034201,0.0329397,0.00628854,0.00939765,0.00593577,0.0110677,0.0259234,0,0,0.0337563,0,0.0115476,0.0150342,0.0572658,0.00851158,0.0174457,0.00463325,0.00877511,0.0138941,0.00155474,0.0276573,0.00299001,0.000928653,0.005857,0.0231651,0.00522132,0.00686972,0.00277147,0.0278167,0.011734,0.0123652,0.0284645,0.0346137,0,0,0,0,0,0,0.0019187,0,0,0.0181792
1202,0.0291194,0.0323241,0,0,0,0,0,0,0.0214797,0.0195941,0.0158042,0.00366046,0,0,0.0166034,0,0.0544077,0.0226143,0.0383977,0.0159188,0.0097718,0.0050904,0.00799641,0.0974313,0.00560635,0.0039177,0.0124689,0.0140334,0.00821884,0.0188696,0.028204,0.0361275,0.0342505,0.0329073,0.00623502,0.00943256,0.00609885,0.0111851,0.0259225,0,0,0.0333808,0,0.0117963,0.0150033,0.0576272,0.0089854,0.01737,0.00453792,0.0088979,0.0139981,0.0018331,0.0269529,0.00376492,0.00121468,0.00603286,0.0231652,0.00507059,0.00670742,0.00217175,0.0275946,0.0121622,0.0126448,0.0283064,0.0345409,0,0,0,0,0,0,0.00178172,0,0,0.0180447
1203,0.0289564,0.0322641,0,0,0,0,0,0,0.0216674,0.019666,0.0157949,0.00393982,0,0,0.0163123,0,0.0544663,0.0225881,0.038541,0.0158865,0.00965879,0.00478579,0.00812396,0.0970927,0.0056853,0.00379198,0.0124665,0.0140665,0.00826506,0.0187677,0.028355,0.0361851,0.0342947,0.0330676,0.00619291,0.00947222,0.00635908,0.0112294,0.0258162,0,0,0.0328297,0,0.0120457,0.0149675,0.0578369,0.009658,0.0172699,0.00481388,0.00908925,0.0142873,0.00202243,0.0263366,0.00424177,0.00157044,0.00619422,0.0232051,0.00493189,0.00647783,0.00166896,0.0272119,0.0126267,0.0130336,0.0280329,0.0343687,0,0,0,0,0,0,0.00174877,0,0,0.0179252
1204,0.028854,0.0323041,0,0,0,0,0,0,0.021717,0.0197118,0.0157791,0.00417911,0,0,0.0160571,0,0.0544861,0.0224972,0.0387276,0.015834,0.00949403,0.00456877,0.00823066,0.0965951,0.00572599,0.00366008,0.0125393,0.0141069,0.00835028,0.0186303,0.0283743,0.0362109,0.0343115,0.033378,0.00607671,0.00952472,0.00647784,0.0111701,0.025686,0,0,0.0321106,0,0.0123164,0.0149581,0.0578374,0.0100905,0.0171368,0.00508425,0.00931489,0.0145531,0.00198607,0.025907,0.00421188,0.00192747,0.00600186,0.0233176,0.00475369,0.00587935,0.00155888,0.0267126,0.0130806,0.0135186,0.0279199,0.034134,0,0,0,0,0,0,0.00183514,0,0,0.0178019
1205,0.0289066,0.0322494,0,0,0,0,0,0,0.0215779,0.0197029,0.0157775,0.00431869,0,0,0.015849,0,0.0545267,0.0223958,0.0389165,0.0157666,0.00928404,0.0043175,0.00825855,0.0959937,0.00571791,0.00352026,0.0127063,0.0140707,0.00839612,0.018487,0.0281996,0.0361693,0.0343267,0.0332607,0.00581355,0.00958408,0.00613495,0.0110522,0.025593,0,0,0.0313119,0,0.0125942,0.0149305,0.0576097,0.010034,0.0169955,0.00503812,0.00950253,0.0147527,0.00175888,0.0256986,0.0040794,0.0021257,0.00551053,0.0236089,0.00435656,0.00501348,0.00169425,0.0260608,0.0135031,0.0140283,0.0277453,0.0338379,0,0,0,0,0,0,0.00195614,0,0,0.0176513
1206,0.0289382,0.0321777,0,0,0,0,0,0,0.0212692,0.019796,0.0158532,0.00451466,0,0,0.0155732,0,0.0546474,0.0221841,0.0390512,0.0157014,0.00908433,0.00406611,0.00827828,0.0953698,0.00568111,0.00340414,0.0126214,0.0139163,0.00835327,0.0183808,0.02785,0.0362195,0.0344173,0.0332208,0.00585962,0.00967156,0.00579128,0.0109656,0.0256003,0,0,0.0303785,0,0.0129079,0.0148731,0.0572698,0.0100046,0.0168919,0.00490925,0.00965307,0.0149856,0.00150785,0.0256904,0.00395015,0.00214064,0.00515244,0.0235237,0.00396718,0.00449332,0.00191412,0.0253299,0.0139275,0.0145294,0.0277513,0.0335032,0,0,0,0,0,0,0.00193206,0,0,0.017501
1207,0.0288217,0.0321337,0,0,0,0,0,0,0.0208579,0.0198891,0.0157071,0.00473978,0,0,0.0152694,0,0.0547754,0.0219458,0.03915,0.0155266,0.00890893,0.00386785,0.00832765,0.0946943,0.00554705,0.00323482,0.0123813,0.01375,0.00828485,0.0182815,0.0273612,0.0363354,0.0345147,0.0334301,0.00603534,0.00979609,0.00586276,0.01097,0.02565,0,0,0.029223,0,0.0132758,0.0148035,0.0569104,0.0100996,0.0168075,0.00493465,0.00973932,0.0152351,0.00135069,0.0258308,0.0038339,0.00200243,0.0048237,0.023124,0.00384331,0.00454929,0.00196033,0.0244299,0.0144669,0.0151054,0.0278825,0.0331312,0,0,0,0,0,0,0.00198648,0,0,0.0173395
1208,0.0287157,0.0320798,0,0,0,0,0,0,0.0203311,0.0199508,0.0154308,0.00500375,0,0,0.0151181,0,0.0549071,0.0217888,0.0392292,0.0153279,0.00874278,0.00372428,0.00837151,0.0939145,0.00519279,0.00291708,0.0120495,0.0134923,0.00816346,0.0182002,0.0267506,0.0363774,0.0346114,0.0332554,0.00597995,0.00991996,0.00621024,0.0109933,0.0256826,0,0,0.0278199,0,0.0136903,0.0147942,0.0565427,0.0102682,0.0166589,0.00516679,0.00979983,0.0154609,0.00127993,0.0260784,0.0036066,0.00163963,0.00462342,0.022861,0.00384813,0.00480352,0.00168738,0.0233392,0.0152722,0.0157092,0.028003,0.0327077,0,0,0,0,0,0,0.00209564,0,0,0.0171532
1209,0.0283498,0.0320261,0,0,0,0,0,0,0.0196606,0.0200014,0.0149891,0.00524399,0,0,0.0151311,0,0.0550286,0.0216859,0.0392775,0.0151496,0.00857258,0.0035875,0.00843429,0.0931068,0.00485309,0.00272608,0.0116407,0.0131131,0.00803928,0.0181312,0.0260321,0.0363922,0.0346882,0.0328265,0.00599689,0.0100319,0.00665067,0.0110722,0.0257118,0,0,0.0262613,0,0.0141176,0.0149038,0.0561075,0.0107146,0.016475,0.00566192,0.00985967,0.0156512,0.00129599,0.0264018,0.00310545,0.00125168,0.00452668,0.0225872,0.0039911,0.00506434,0.0012211,0.0221098,0.0160184,0.0162839,0.0280897,0.0322916,0,0,0,0,0,0,0.00204327,0,0,0.0169049
1210,0.028099,0.0319865,0,0,0,0,0,0,0.0188979,0.0200498,0.0144555,0.00547838,0,0,0.015223,0,0.0550883,0.0214955,0.0393024,0.0149925,0.00837345,0.00339596,0.0084499,0.0922619,0.00452919,0.00261241,0.0111839,0.0126861,0.00789403,0.01806,0.025202,0.0364931,0.034712,0.0326608,0.00577883,0.0101275,0.00694155,0.01113,0.0257069,0,0,0.0246893,0,0.0145396,0.0151551,0.0556363,0.010945,0.016289,0.00611945,0.00990636,0.0158031,0.00131191,0.0267689,0.0023493,0.00105821,0.0047937,0.0224796,0.00395022,0.00504402,0.00108051,0.0208043,0.016654,0.0168797,0.0281337,0.0318764,0,0,0,0,0,0,0.00205341,0,0,0.0165887
1211,0.0282889,0.0319197,0,0,0,0,0,0,0.0181549,0.0200726,0.0138906,0.0056727,0,0,0.0153876,0,0.0551029,0.0212946,0.0393335,0.0148055,0.00817757,0.00322172,0.00844782,0.0913579,0.00435909,0.00255012,0.0107044,0.0121909,0.00768413,0.0180194,0.024189,0.0365739,0.0347028,0.0327034,0.00537304,0.0102177,0.00721481,0.011151,0.0256469,0,0,0.0233353,0,0.014951,0.0155141,0.0552102,0.011044,0.0161296,0.00617872,0.00995063,0.0159561,0.00138663,0.0271632,0.00172128,0.00110756,0.00475611,0.0225502,0.00386789,0.00492585,0.00115132,0.0194764,0.0172021,0.0175806,0.028091,0.0314259,0,0,0,0,0,0,0.00219717,0,0,0.0162557
1212,0.0283393,0.0318108,0,0,0,0,0,0,0.0172221,0.0201951,0.0132774,0.0058613,0,0,0.0156804,0,0.0551639,0.021306,0.0394029,0.0145533,0.00796312,0.00351286,0.00839283,0.0904155,0.00449397,0.00251377,0.0101663,0.01162,0.00740124,0.0180482,0.0230492,0.0364421,0.0347477,0.0326697,0.00494523,0.0102995,0.00734368,0.0111192,0.0254997,0,0,0.022273,0,0.0153344,0.0159541,0.0548056,0.0109796,0.0159796,0.00548236,0.0099773,0.0159524,0.00160203,0.0273581,0.00126306,0.001279,0.00433126,0.0227202,0.00380472,0.00472059,0.00136523,0.0182593,0.0176791,0.0181424,0.0279605,0.0309598,0,0,0,0,0,0,0.00240239,0,0,0.0159586
1213,0.027992,0.0316603,0,0,0,0,0,0,0.0161423,0.0203197,0.0125543,0.00607783,0,0,0.0160668,0,0.0552244,0.0214929,0.0395014,0.0142194,0.00776064,0.00387678,0.00835047,0.0893684,0.00446538,0.00244977,0.00956381,0.0109802,0.00704271,0.0181547,0.0218062,0.0360664,0.0347892,0.0326321,0.00479415,0.0103719,0.00775846,0.011014,0.0252586,0,0,0.0214965,0,0.0156618,0.0164009,0.054502,0.0111541,0.0158023,0.00528682,0.0099613,0.0158384,0.00170567,0.0275235,0.00112083,0.00140272,0.00427787,0.0226943,0.00403818,0.00490533,0.00162264,0.0172458,0.0180951,0.0185671,0.0277944,0.0304452,0,0,0,0,0,0,0.00262095,0,0,0.0156152
1214,0.0277412,0.0314351,0,0,0,0,0,0,0.0151172,0.0204176,0.0117056,0.00627374,0,0,0.0164001,0,0.0552636,0.0215959,0.0396039,0.0138335,0.0075727,0.00418544,0.00832817,0.0881672,0.0041534,0.00245408,0.00887025,0.0102193,0.00668434,0.0182826,0.0203763,0.0355841,0.0348229,0.0326682,0.00454649,0.0104205,0.00796693,0.0107527,0.0249785,0,0,0.0208467,0,0.0159221,0.0168154,0.0543484,0.0111824,0.01564,0.005499,0.00994723,0.0159011,0.00169671,0.0277835,0.00118527,0.001558,0.00442941,0.0227438,0.0040716,0.00520013,0.00218789,0.0164609,0.0184601,0.0190261,0.0276594,0.0299043,0,0,0,0,0,0,0.00287964,0,0,0.0153407
1215,0.0275411,0.0311498,0,0,0,0,0,0,0.0140258,0.0204722,0.0104347,0.00647311,0,0,0.0167751,0,0.055343,0.0216844,0.0396251,0.0132666,0.0073829,0.00443995,0.0083211,0.0868624,0.00395797,0.00255511,0.00801103,0.00928441,0.00623396,0.0185117,0.0188526,0.0350642,0.0348733,0.0325844,0.00456784,0.0104592,0.00846185,0.0104616,0.0246952,0,0,0.0203235,0,0.0161274,0.0171482,0.0543857,0.011318,0.0155323,0.00592176,0.00996599,0.0159859,0.00167837,0.0279608,0.0012991,0.00173637,0.00498372,0.0226465,0.00438175,0.00566494,0.00214035,0.0157523,0.0187678,0.0193363,0.0275324,0.0293041,0,0,0,0,0,0,0.00312843,0,0,0.0149955
1216,0.0272543,0.0308476,0,0,0,0,0,0,0.0127792,0.0205033,0.00895605,0.00665026,0,0,0.0171927,0,0.0554497,0.0218014,0.0395313,0.0125463,0.00717237,0.00474203,0.00833901,0.0855381,0.00393037,0.00271414,0.00696037,0.00812033,0.00561083,0.0188542,0.0171234,0.0344884,0.0349324,0.0324081,0.00453659,0.0105027,0.00873096,0.0101547,0.0243933,0,0,0.0198753,0,0.0163246,0.0174558,0.0544377,0.0113121,0.015427,0.00606737,0.00998313,0.016091,0.00171815,0.0280912,0.00136984,0.00190127,0.00528085,0.0226321,0.00463282,0.00596163,0.00216115,0.0151127,0.0190568,0.019649,0.0272651,0.0286651,0,0,0,0,0,0,0.00337803,0,0,0.0145979
1217,0.0269829,0.0304835,0,0,0,0,0,0,0.0114169,0.0205072,0.00732571,0.00677095,0,0,0.0175966,0,0.055523,0.0219268,0.039349,0.0119039,0.00696116,0.00521125,0.00839544,0.0841939,0.00390175,0.00296062,0.00571457,0.00671595,0.00484364,0.0192873,0.0151527,0.0338361,0.0349516,0.0323301,0.00431312,0.010543,0.00887976,0.00981367,0.024038,0,0,0.0195185,0,0.0165129,0.0178418,0.0545609,0.0113546,0.0153156,0.00592309,0.00998356,0.0161345,0.00164092,0.0283381,0.00150158,0.00213819,0.00538085,0.0227167,0.00488792,0.00625434,0.00247283,0.0145782,0.0193432,0.020041,0.0270165,0.0280572,0,0,0,0,0,0,0.00364444,0,0,0.0142725
1218,0.0267829,0.0300991,0,0,0,0,0,0,0.00995859,0.0204511,0.0055273,0.00683,0,0,0.0179707,0,0.0555707,0.0220575,0.0390877,0.011484,0.00676974,0.00581791,0.00844109,0.0828835,0.00359409,0.0032862,0.00427889,0.00514132,0.00400315,0.0197444,0.0129219,0.0331574,0.0349205,0.0323455,0.0041305,0.0105793,0.00896102,0.00942369,0.0236241,0,0,0.0193094,0,0.0166745,0.0182586,0.0546296,0.0113969,0.0152457,0.0058049,0.00991915,0.0161219,0.0015758,0.0285184,0.00148284,0.00235548,0.00524653,0.0227552,0.00510352,0.00646319,0.00274562,0.0141575,0.019609,0.0204395,0.0265994,0.0275351,0,0,0,0,0,0,0.00393041,0,0,0.0140197
1219,0.0265284,0.0297273,0,0,0,0,0,0,0.00873703,0.0204458,0.00390043,0.00688148,0,0,0.0182684,0,0.0556461,0.0221883,0.0387068,0.0114643,0.00655061,0.0065157,0.00855223,0.0817296,0.00344184,0.00375273,0.00270686,0.00340758,0.00324373,0.0201983,0.0104237,0.0325146,0.0349032,0.0322985,0.00407099,0.0106061,0.00904555,0.00904444,0.0232378,0,0,0.0192515,0,0.0168194,0.0186153,0.0546585,0.011271,0.0151888,0.00572996,0.00981284,0.0160918,0.0015344,0.0285733,0.00135483,0.00253141,0.0052671,0.0227723,0.00516984,0.00664171,0.00276842,0.0138778,0.0198542,0.020682,0.0262433,0.0271019,0,0,0,0,0,0,0.00424216,0,0,0.0138698
1220,0.0262435,0.029322,0,0,0,0,0,0,0.00767167,0.0205121,0.00354608,0.00695423,0,0,0.0184853,0,0.0557278,0.0223222,0.0382093,0.0119179,0.00629219,0.00717537,0.00868444,0.0806978,0.00362426,0.00434861,0.00121708,0.00157302,0.00281862,0.0206375,0.00772531,0.0319495,0.034895,0.0322419,0.00403224,0.010638,0.00899844,0.00869303,0.0228923,0,0,0.0192766,0,0.0169708,0.0189231,0.0546928,0.0111241,0.0151366,0.0055841,0.00970174,0.0160156,0.00153968,0.0286359,0.00117089,0.0026184,0.00526819,0.0227634,0.00518047,0.00668158,0.00267205,0.0137272,0.0200906,0.0209347,0.0259155,0.0267182,0,0,0,0,0,0,0.00461554,0,0,0.0137785
1221,0.0261156,0.02891,0,0,0,0,0,0,0.00700544,0.0205647,0.00502433,0.0070393,0,0,0.0186748,0,0.0557717,0.0224556,0.0375896,0.0129173,0.00603745,0.00742486,0.00879914,0.0797649,0.00387943,0.00498752,0.00121001,0.00102258,0.00282905,0.0210756,0.0051156,0.0314478,0.0348559,0.0322667,0.00400607,0.0106803,0.00879898,0.00840873,0.0225521,0,0,0.0193362,0,0.0171214,0.0192125,0.0547412,0.0110314,0.0151158,0.00539765,0.00956532,0.0159602,0.00160238,0.0287004,0.000993486,0.00268821,0.00519933,0.0227582,0.00501582,0.00655455,0.00264787,0.013632,0.0202997,0.0211979,0.025578,0.0263845,0,0,0,0,0,0,0.00508141,0,0,0.0136441
1222,0.026005,0.0285301,0,0,0,0,0,0,0.00735445,0.0205765,0.0071739,0.00716405,0,0,0.0189425,0,0.0558178,0.0226631,0.036874,0.0142902,0.00580568,0.00756375,0.00887844,0.0789251,0.00393961,0.00554384,0.00272418,0.00276869,0.00324257,0.0214694,0.00329264,0.0309242,0.0348147,0.0322313,0.00402902,0.0107138,0.00861202,0.00818246,0.0222228,0,0,0.0193825,0,0.0172661,0.0194393,0.054792,0.0109113,0.0151289,0.00521562,0.00942602,0.0159233,0.00171686,0.0287341,0.000880265,0.00271809,0.00512465,0.0227637,0.00464912,0.00639127,0.00260232,0.0136296,0.0204954,0.0214484,0.0252445,0.0260675,0,0,0,0,0,0,0.00557947,0,0,0.0135174
1223,0.025859,0.0282044,0,0,0,0,0,0,0.0084865,0.020561,0.00948517,0.00735368,0,0,0.019162,0,0.0558704,0.0228751,0.0360748,0.0159136,0.00558778,0.0079559,0.00891695,0.078209,0.00414321,0.00595123,0.00436424,0.00467205,0.00394402,0.0217622,0.0039871,0.0304199,0.0347724,0.0322279,0.00404842,0.0107293,0.00844216,0.00800024,0.0219603,0,0,0.0193808,0,0.0173912,0.0195991,0.0548,0.0107718,0.0151719,0.00506795,0.00930746,0.0158988,0.00179021,0.0287363,0.000808456,0.00273908,0.00500372,0.0227586,0.00462238,0.0062111,0.00253972,0.0136205,0.0206729,0.0215915,0.0249177,0.0257696,0,0,0,0,0,0,0.0059925,0,0,0.0134145
1224,0.0257129,0.0279096,0,0,0,0,0,0,0.0102398,0.0205847,0.0119118,0.00760615,0,0,0.0193612,0,0.0559302,0.0230371,0.0352031,0.0176568,0.00538694,0.00833607,0.00892435,0.077575,0.00455259,0.0062204,0.00595941,0.00654348,0.0047074,0.021991,0.00689825,0.0299685,0.0347333,0.0322133,0.00399853,0.0107466,0.00844553,0.00785867,0.0217465,0,0,0.0192971,0,0.017505,0.0197297,0.0547846,0.0106384,0.0152196,0.00500288,0.00923759,0.0158513,0.00176754,0.0287466,0.000789199,0.00277166,0.00483463,0.0227293,0.0048534,0.00606322,0.00253312,0.0135643,0.0208291,0.0217562,0.0247132,0.0254765,0,0,0,0,0,0,0.00636003,0,0,0.0132975
1225,0.025607,0.0275899,0,0,0,0,0,0,0.0122101,0.0206658,0.0141908,0.00786899,0,0,0.0194909,0,0.0559752,0.0231276,0.0342214,0.0193964,0.00527187,0.00872244,0.00890076,0.0770398,0.00475475,0.0063244,0.00752818,0.00837471,0.00537969,0.0221512,0.0101574,0.029592,0.0346912,0.0322573,0.00388736,0.0107379,0.00869148,0.00776378,0.0215481,0,0,0.0191356,0,0.0175873,0.0198463,0.0547514,0.0106379,0.0152518,0.00512178,0.00919953,0.0157853,0.00165989,0.0288072,0.000853297,0.00283755,0.00475958,0.0227164,0.00478632,0.00607869,0.00259662,0.0134223,0.0209814,0.0217825,0.024569,0.0252254,0,0,0,0,0,0,0.00663709,0,0,0.0131909
1226,0.0254577,0.0271819,0,0,0,0,0,0,0.0142014,0.0207882,0.0164515,0.00810803,0,0,0.0195921,0,0.0559947,0.0231703,0.033139,0.0209843,0.0052362,0.0089836,0.00890757,0.07654,0.0048987,0.00628208,0.00901262,0.0100954,0.00596493,0.0222802,0.0134286,0.0291944,0.034657,0.0323544,0.00380569,0.0107552,0.00893695,0.00768202,0.0213843,0,0,0.0189116,0,0.0176951,0.0199527,0.054747,0.0106814,0.0153014,0.00528492,0.00918056,0.0157228,0.001637,0.0287824,0.000964931,0.00289799,0.0047575,0.0227061,0.0044588,0.00610678,0.00264808,0.013223,0.0210945,0.0218841,0.0244851,0.0249886,0,0,0,0,0,0,0.0067979,0,0,0.0131338
1227,0.0251955,0.0269542,0,0,0,0,0,0,0.0162047,0.0208009,0.0183225,0.00837618,0,0,0.0198225,0,0.0560012,0.023274,0.0319781,0.0224064,0.00518761,0.00911175,0.00894766,0.0759232,0.00503251,0.00612586,0.0104002,0.011707,0.00647474,0.0223213,0.0167685,0.0286647,0.0345925,0.0322691,0.00377048,0.0107975,0.00902016,0.00767923,0.0211642,0,0,0.0187029,0,0.0178227,0.0201209,0.0548008,0.01072,0.0153407,0.00565225,0.00920548,0.0155588,0.0016228,0.0286881,0.00109948,0.0029782,0.00478157,0.0226839,0.00441679,0.00615018,0.00266803,0.0130235,0.0211861,0.0221373,0.0244413,0.0246603,0,0,0,0,0,0,0.0068339,0,0,0.0131934
1228,0.0251201,0.0269031,0,0,0,0,0,0,0.0180845,0.0207974,0.019977,0.00866706,0,0,0.0200557,0,0.0560358,0.0233814,0.0309319,0.023626,0.00515359,0.00923338,0.00899819,0.0751563,0.00540975,0.00594481,0.0116757,0.0130933,0.00685984,0.0223049,0.0200705,0.0281065,0.0345443,0.0321664,0.00387319,0.0108184,0.00895234,0.00772323,0.0208916,0,0,0.0185896,0,0.0179558,0.020311,0.0548922,0.0107833,0.0153798,0.00590285,0.0092361,0.0153087,0.00158593,0.0286098,0.00124793,0.00307782,0.00479493,0.0225644,0.00469395,0.00618843,0.00257926,0.0128449,0.0213563,0.0223971,0.0243505,0.0242817,0,0,0,0,0,0,0.00675419,0,0,0.0132488
1229,0.0249254,0.0270089,0,0,0,0,0,0,0.0197661,0.0208188,0.0212626,0.00894477,0,0,0.0203136,0,0.0560932,0.0235168,0.0302143,0.0245174,0.00514319,0.00941894,0.0090591,0.0742717,0.00588901,0.00583147,0.012849,0.0142796,0.00713982,0.0222182,0.0232664,0.0275365,0.034528,0.0320953,0.004013,0.0108146,0.00894495,0.00774985,0.0205617,0,0,0.0185856,0,0.018094,0.0204892,0.0550316,0.0108147,0.0154193,0.00603203,0.00924722,0.0152017,0.00154399,0.028591,0.00136586,0.00308548,0.00476013,0.0224485,0.00504042,0.00618872,0.00240729,0.0127502,0.021586,0.0225059,0.0241952,0.0238775,0,0,0,0,0,0,0.00666048,0,0,0.0132134
1230,0.024632,0.0269889,0,0,0,0,0,0,0.0214899,0.0208677,0.0223874,0.00911575,0,0,0.0206165,0,0.0561628,0.0237027,0.029851,0.0253047,0.00514871,0.00961135,0.00914893,0.073296,0.00601234,0.00577352,0.0138925,0.0153366,0.00728831,0.0220375,0.0265592,0.0269246,0.0345554,0.0320243,0.00419746,0.0107998,0.00914596,0.00772379,0.0202035,0,0,0.0186783,0,0.0182367,0.0206434,0.0552528,0.0109599,0.0154778,0.00614255,0.00919379,0.0152772,0.00153372,0.028601,0.0014567,0.00311624,0.00484962,0.0222877,0.00501645,0.00630229,0.0020199,0.0127547,0.0217635,0.0227475,0.0239594,0.0234426,0,0,0,0,0,0,0.00650475,0,0,0.0131487
1231,0.02424,0.0267983,0,0,0,0,0,0,0.0232273,0.0209297,0.0231851,0.0091901,0,0,0.0210365,0,0.056254,0.0239488,0.0296375,0.0261034,0.00514696,0.00968941,0.00928358,0.0721871,0.00593402,0.00573978,0.0148155,0.0162728,0.00736305,0.0218844,0.0296524,0.0262113,0.0346239,0.032002,0.00433502,0.0108111,0.00936525,0.00762895,0.0198088,0,0,0.0188747,0,0.0183967,0.0207944,0.0555223,0.0110204,0.0155687,0.00622309,0.00908399,0.015317,0.00156359,0.0286256,0.00158403,0.00312029,0.00497969,0.0222358,0.00493098,0.00639071,0.00165785,0.0129583,0.0219277,0.0230593,0.023736,0.0229084,0,0,0,0,0,0,0.00634263,0,0,0.013111
1232,0.0238359,0.0265441,0,0,0,0,0,0,0.0247649,0.0210005,0.0236187,0.00910671,0,0,0.0216113,0,0.0563686,0.024236,0.0293281,0.0267555,0.0051259,0.0096453,0.00937746,0.0710006,0.00579014,0.00564376,0.0156988,0.017124,0.00750104,0.0217786,0.0323049,0.0254913,0.0347567,0.0319801,0.00440221,0.0108187,0.00939308,0.00735875,0.0193546,0,0,0.0190644,0,0.0185563,0.0209851,0.0558071,0.0109489,0.0157455,0.00610677,0.00883874,0.0152783,0.00159699,0.0286855,0.00166022,0.00309935,0.00497011,0.0223279,0.0046441,0.00629487,0.00150602,0.013277,0.0221064,0.023221,0.0234103,0.022278,0,0,0,0,0,0,0.00606082,0,0,0.0130737
1233,0.0229309,0.025528,0,0,0,0,0,0,0.0269461,0.021074,0.0243115,0.00918967,0,0,0.0196176,0,0.0559448,0.0228642,0.0288646,0.0284497,0.00516167,0.00980465,0.00995373,0.0681017,0.00546281,0.00556931,0.0166534,0.0179883,0.00733401,0.0211979,0.0351759,0.0252711,0.0339043,0.0324368,0.00434287,0.0107443,0.00914022,0.00716674,0.0187094,0,0,0.0193508,0,0.0186014,0.0210344,0.0561888,0.0107172,0.0155002,0.00593859,0.0091619,0.0148974,0.00148248,0.0286368,0.00154788,0.00289527,0.00480407,0.0223769,0.00446838,0.00607092,0.0014529,0.0137629,0.0220255,0.0231757,0.0224355,0.0212276,0,0,0,0,0,0,0.00556863,0,0,0.0133026
